STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
630 	 -592 	 -429 	 185.185 	 -10.535 	 -53.725 	
559 	 -733 	 -405 	 189.945 	 -9.38 	 -52.395 	
420 	 -954 	 -361 	 196.91 	 -8.61 	 -49.49 	
372 	 -1233 	 -68 	 206.605 	 -9.065 	 -43.19 	
252 	 -1957 	 468 	 216.195 	 -11.76 	 -25.025 	
81 	 -2327 	 1325 	 220.99 	 -19.11 	 13.755 	
-279 	 -2246 	 2226 	 203.035 	 -29.015 	 94.675 	
-209 	 -1012 	 2673 	 147.175 	 -39.935 	 216.58 	
1310 	 661 	 2592 	 40.67 	 -29.645 	 294.56 	
2707 	 1712 	 2051 	 -123.935 	 23.625 	 218.19 	
3230 	 2526 	 1004 	 -332.395 	 101.5 	 53.165 	
2950 	 3505 	 -451 	 -548.065 	 194.495 	 3.43 	
2955 	 3230 	 -2015 	 -750.015 	 271.04 	 71.82 	
2443 	 2220 	 -2962 	 -913.99 	 337.015 	 94.22 	
635 	 655 	 -2548 	 -1003.17 	 354.06 	 46.48 	
-293 	 -1756 	 -651 	 -963.48 	 209.44 	 -94.92 	
-799 	 -229 	 -514 	 -841.26 	 37.66 	 -300.16 	
-973 	 -527 	 -205 	 -764.085 	 -47.6 	 -316.82 	
-47 	 -310 	 -501 	 -637.315 	 -122.5 	 -257.985 	
516 	 -230 	 -826 	 -482.685 	 -165.34 	 -160.405 	
1503 	 225 	 -1285 	 -312.62 	 -189.7 	 -44.52 	
1815 	 564 	 -1632 	 -171.29 	 -170.275 	 34.055 	
2192 	 932 	 -1693 	 -73.15 	 -134.54 	 50.89 	
1951 	 1095 	 -1565 	 2.24 	 -79.87 	 50.05 	
1664 	 1106 	 -1281 	 63.91 	 -29.68 	 77.945 	
1436 	 804 	 -964 	 111.16 	 3.71 	 101.535 	
924 	 645 	 -630 	 143.535 	 28.595 	 99.435 	
524 	 530 	 -402 	 164.815 	 43.47 	 105.07 	
284 	 505 	 -264 	 180.39 	 48.545 	 119.49 	
346 	 382 	 -196 	 187.005 	 41.335 	 103.775 	
313 	 626 	 -230 	 190.61 	 23.24 	 50.89 	
459 	 859 	 -376 	 183.785 	 2.555 	 20.545 	
579 	 1024 	 -473 	 170.1 	 -10.08 	 27.58 	
751 	 990 	 -565 	 150.5 	 -20.405 	 52.71 	
866 	 924 	 -594 	 130.515 	 -27.02 	 71.54 	
895 	 790 	 -549 	 107.975 	 -29.435 	 74.62 	
913 	 467 	 -538 	 86.275 	 -27.265 	 52.22 	
985 	 252 	 -519 	 69.65 	 -24.15 	 -1.085 	
958 	 170 	 -504 	 57.96 	 -18.55 	 -56.21 	
888 	 219 	 -482 	 52.185 	 -10.885 	 -84.245 	
915 	 201 	 -497 	 48.685 	 -4.13 	 -86.17 	
927 	 205 	 -555 	 48.335 	 3.115 	 -73.64 	
996 	 180 	 -617 	 49.63 	 9.485 	 -53.9 	
1022 	 130 	 -667 	 52.185 	 16.52 	 -33.285 	
1031 	 77 	 -691 	 55.86 	 22.365 	 -16.59 	
1010 	 21 	 -672 	 61.18 	 26.495 	 -5.74 	
957 	 -101 	 -661 	 67.41 	 29.085 	 -2.87 	
930 	 -214 	 -612 	 75.18 	 29.68 	 -12.74 	
922 	 -274 	 -599 	 84.105 	 28.35 	 -33.285 	
915 	 -284 	 -599 	 94.15 	 26.355 	 -54.95 	
902 	 -249 	 -586 	 104.545 	 23.835 	 -69.755 	
895 	 -232 	 -585 	 115.115 	 20.825 	 -73.92 	
896 	 -206 	 -588 	 125.615 	 17.78 	 -68.39 	
875 	 -204 	 -584 	 135.73 	 15.085 	 -56.42 	
875 	 -228 	 -584 	 145.04 	 12.425 	 -43.155 	
911 	 -232 	 -586 	 154.525 	 10.01 	 -33.53 	
916 	 -254 	 -588 	 162.225 	 8.61 	 -29.05 	
925 	 -250 	 -600 	 169.61 	 7.56 	 -28.455 	
902 	 -247 	 -592 	 175.98 	 7.455 	 -28.875 	
926 	 -251 	 -615 	 181.72 	 7.21 	 -28.385 	
948 	 -250 	 -612 	 187.18 	 7.7 	 -26.6 	
925 	 -287 	 -581 	 191.8 	 8.68 	 -23.975 	
926 	 -302 	 -596 	 196.455 	 9.135 	 -21.385 	
