STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
1291 	 -443 	 -1050 	 210.805 	 245.84 	 28.945 	
1606 	 -366 	 -1044 	 217.735 	 267.995 	 53.095 	
2029 	 -421 	 -1000 	 223.3 	 293.16 	 83.44 	
2665 	 -697 	 -1029 	 227.99 	 320.74 	 117.705 	
3456 	 -981 	 -1155 	 232.4 	 353.92 	 158.48 	
4182 	 -961 	 -1183 	 235.41 	 394.345 	 236.18 	
4420 	 -107 	 -1184 	 237.23 	 439.845 	 409.955 	
4371 	 1657 	 -1352 	 231.525 	 486.08 	 698.775 	
4884 	 2043 	 -1952 	 203.98 	 534.59 	 976.99 	
5598 	 1768 	 -2619 	 147.385 	 605.78 	 983.01 	
5068 	 2553 	 -2959 	 44.59 	 699.545 	 738.43 	
3287 	 4611 	 -2920 	 -83.475 	 790.615 	 573.09 	
1418 	 4599 	 -2757 	 -221.375 	 849.555 	 612.85 	
-359 	 5058 	 -2492 	 -344.96 	 875.63 	 602.385 	
-1392 	 4030 	 -2286 	 -495.53 	 847.07 	 434.28 	
-2537 	 3570 	 -1736 	 -645.645 	 754.215 	 167.405 	
-3180 	 1940 	 -879 	 -789.705 	 595.315 	 -56.07 	
-3051 	 800 	 143 	 -879.865 	 394.24 	 -218.89 	
-1738 	 -403 	 689 	 -885.01 	 135.66 	 -340.34 	
-781 	 131 	 -394 	 -826.77 	 -113.575 	 -462.035 	
124 	 643 	 -801 	 -726.005 	 -279.475 	 -458.85 	
1046 	 1322 	 -1287 	 -596.05 	 -418.18 	 -339.22 	
2102 	 1244 	 -1621 	 -480.06 	 -479.71 	 -152.215 	
2709 	 1268 	 -1771 	 -387.555 	 -468.86 	 14.42 	
2902 	 960 	 -1846 	 -326.83 	 -418.635 	 120.995 	
2810 	 774 	 -1604 	 -281.155 	 -347.935 	 144.865 	
2247 	 759 	 -1165 	 -245.245 	 -274.505 	 125.09 	
1717 	 785 	 -836 	 -210.735 	 -210.385 	 115.325 	
1234 	 776 	 -586 	 -177.45 	 -155.61 	 121.73 	
992 	 734 	 -401 	 -146.825 	 -112.28 	 123.445 	
688 	 750 	 -250 	 -121.1 	 -79.17 	 109.83 	
679 	 729 	 -254 	 -98.77 	 -59.255 	 89.285 	
496 	 821 	 -193 	 -78.12 	 -41.965 	 70.665 	
430 	 909 	 -193 	 -61.845 	 -33.18 	 63.105 	
295 	 978 	 -184 	 -48.86 	 -27.23 	 62.965 	
267 	 981 	 -203 	 -40.845 	 -26.11 	 59.535 	
