STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
431 	 -496 	 -1045 	 146.65 	 106.645 	 -62.825 	
568 	 -580 	 -1046 	 156.8 	 120.12 	 -71.295 	
724 	 -663 	 -1082 	 167.545 	 135.695 	 -78.89 	
856 	 -767 	 -1110 	 180.005 	 154.56 	 -82.32 	
1012 	 -959 	 -1120 	 193.025 	 176.225 	 -81.13 	
1276 	 -1038 	 -1166 	 208.39 	 200.795 	 -79.275 	
1531 	 -1102 	 -1219 	 223.65 	 229.915 	 -74.235 	
1897 	 -1075 	 -1166 	 240.065 	 264.635 	 -63.77 	
2246 	 -1114 	 -1096 	 254.065 	 303.73 	 -42.35 	
2758 	 -1165 	 -1099 	 268.345 	 344.61 	 -10.955 	
3164 	 -1138 	 -1103 	 282.275 	 392.0 	 30.345 	
3487 	 -1243 	 -1079 	 293.755 	 442.015 	 98.525 	
3822 	 -1008 	 -1124 	 303.31 	 491.26 	 193.48 	
4030 	 -389 	 -1267 	 305.445 	 542.045 	 313.635 	
3863 	 424 	 -1616 	 286.37 	 592.935 	 433.965 	
3681 	 1343 	 -2091 	 241.78 	 646.275 	 520.065 	
3466 	 2322 	 -2721 	 161.28 	 709.17 	 527.31 	
3109 	 2889 	 -3349 	 41.335 	 777.455 	 482.3 	
2496 	 3507 	 -3807 	 -88.165 	 848.68 	 461.23 	
1703 	 3540 	 -3913 	 -214.655 	 909.615 	 516.985 	
1219 	 2729 	 -3836 	 -314.265 	 948.395 	 577.92 	
406 	 2170 	 -3267 	 -382.235 	 969.675 	 565.67 	
-772 	 1181 	 -2393 	 -435.26 	 951.93 	 505.33 	
-1368 	 600 	 -1258 	 -465.99 	 882.385 	 388.535 	
-1920 	 -376 	 -239 	 -502.425 	 780.64 	 216.195 	
-2013 	 -830 	 996 	 -519.68 	 633.325 	 18.83 	
-1753 	 -864 	 1494 	 -524.44 	 421.505 	 -134.995 	
-1214 	 -404 	 1553 	 -503.02 	 206.465 	 -213.885 	
-243 	 152 	 739 	 -471.24 	 6.93 	 -249.97 	
426 	 860 	 2 	 -434.63 	 -153.02 	 -260.645 	
1301 	 1596 	 -1187 	 -403.13 	 -274.82 	 -236.075 	
1452 	 1868 	 -1668 	 -382.69 	 -322.07 	 -157.43 	
1812 	 1828 	 -2127 	 -374.465 	 -358.505 	 -70.875 	
1874 	 1307 	 -2224 	 -373.905 	 -365.61 	 -11.515 	
1941 	 853 	 -2169 	 -371.77 	 -358.435 	 -4.97 	
1765 	 470 	 -1896 	 -364.315 	 -340.97 	 -33.18 	
1582 	 274 	 -1627 	 -346.22 	 -322.035 	 -69.265 	
1278 	 211 	 -1334 	 -320.67 	 -301.945 	 -91.98 	
1253 	 16 	 -1200 	 -290.57 	 -284.06 	 -94.01 	
1071 	 96 	 -985 	 -255.92 	 -260.785 	 -79.31 	
945 	 206 	 -849 	 -224.315 	 -240.135 	 -43.68 	
860 	 190 	 -815 	 -195.895 	 -218.085 	 -2.205 	
711 	 319 	 -731 	 -171.045 	 -194.11 	 21.84 	
570 	 395 	 -679 	 -153.86 	 -172.095 	 26.81 	
418 	 493 	 -630 	 -140.385 	 -151.69 	 15.89 	
413 	 444 	 -653 	 -130.83 	 -134.155 	 -1.855 	
342 	 478 	 -593 	 -120.47 	 -116.2 	 -16.275 	
271 	 488 	 -548 	 -111.195 	 -101.115 	 -12.215 	
224 	 442 	 -532 	 -100.695 	 -87.045 	 8.575 	
220 	 370 	 -522 	 -90.65 	 -73.745 	 28.28 	
178 	 291 	 -519 	 -81.97 	 -60.41 	 33.635 	
