STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
458 	 -1018 	 -1302 	 286.02 	 182.07 	 -40.88 	
496 	 -1204 	 -1326 	 297.255 	 188.195 	 -46.69 	
627 	 -1407 	 -1349 	 310.38 	 195.09 	 -55.37 	
773 	 -1621 	 -1298 	 324.975 	 204.855 	 -69.72 	
1002 	 -1851 	 -1188 	 339.465 	 218.085 	 -86.905 	
1307 	 -1962 	 -1060 	 354.48 	 235.27 	 -95.445 	
1591 	 -1903 	 -815 	 366.625 	 255.955 	 -82.46 	
1906 	 -1947 	 -480 	 369.215 	 277.9 	 -42.735 	
1939 	 -1446 	 -119 	 357.805 	 304.15 	 34.335 	
2161 	 -204 	 13 	 324.415 	 328.475 	 178.5 	
2504 	 1223 	 1 	 261.24 	 355.95 	 345.205 	
3042 	 1321 	 6 	 147.07 	 393.295 	 396.585 	
2520 	 2356 	 176 	 -6.44 	 446.95 	 274.26 	
1633 	 2952 	 335 	 -195.65 	 491.89 	 167.86 	
975 	 3036 	 310 	 -386.785 	 515.375 	 141.575 	
573 	 2682 	 126 	 -580.405 	 508.76 	 95.515 	
254 	 2020 	 -240 	 -752.71 	 460.25 	 13.93 	
167 	 1387 	 -619 	 -885.43 	 367.885 	 -48.44 	
-97 	 248 	 -854 	 -971.53 	 243.74 	 -81.795 	
-49 	 31 	 -1157 	 -999.005 	 100.17 	 -119.945 	
-270 	 -505 	 -1470 	 -985.285 	 -39.935 	 -144.06 	
-24 	 -175 	 -1731 	 -920.815 	 -173.53 	 -152.95 	
380 	 -168 	 -1770 	 -837.795 	 -272.265 	 -130.83 	
938 	 -40 	 -1859 	 -741.055 	 -332.36 	 -98.98 	
1626 	 18 	 -1733 	 -644.77 	 -352.17 	 -44.03 	
1733 	 320 	 -1485 	 -556.64 	 -331.24 	 36.82 	
1704 	 494 	 -1238 	 -482.405 	 -286.335 	 123.76 	
1513 	 536 	 -969 	 -422.17 	 -228.41 	 178.535 	
1321 	 471 	 -749 	 -373.765 	 -170.765 	 190.855 	
951 	 459 	 -515 	 -329.525 	 -119.175 	 161.525 	
822 	 258 	 -325 	 -291.83 	 -82.95 	 88.935 	
659 	 203 	 -142 	 -258.3 	 -61.6 	 -5.075 	
467 	 234 	 -22 	 -223.265 	 -53.095 	 -62.23 	
266 	 378 	 62 	 -183.505 	 -51.695 	 -52.465 	
203 	 468 	 74 	 -146.545 	 -55.615 	 3.78 	
335 	 410 	 -6 	 -117.005 	 -60.13 	 52.43 	
