STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
308 	 -467 	 -1117 	 220.745 	 122.675 	 -129.08 	
295 	 -578 	 -1151 	 225.155 	 128.52 	 -128.38 	
294 	 -726 	 -1185 	 231.49 	 134.225 	 -128.205 	
315 	 -919 	 -1189 	 239.785 	 141.295 	 -127.575 	
414 	 -1152 	 -1195 	 250.67 	 149.065 	 -126.98 	
523 	 -1436 	 -1151 	 265.545 	 160.02 	 -124.215 	
728 	 -1731 	 -1066 	 283.85 	 173.355 	 -115.22 	
1153 	 -2124 	 -959 	 305.445 	 189.63 	 -100.8 	
1652 	 -2527 	 -731 	 328.65 	 212.17 	 -86.135 	
2264 	 -2945 	 -550 	 351.26 	 239.925 	 -59.885 	
2859 	 -2831 	 -252 	 369.95 	 274.155 	 2.205 	
3148 	 -2288 	 -172 	 375.515 	 310.8 	 143.045 	
3633 	 -162 	 -252 	 367.22 	 350.21 	 346.08 	
4175 	 993 	 -525 	 309.085 	 400.575 	 523.635 	
4414 	 1635 	 -794 	 209.895 	 464.975 	 515.69 	
3719 	 2602 	 -919 	 58.905 	 553.63 	 366.59 	
2506 	 3687 	 -1231 	 -116.515 	 644.875 	 290.43 	
1676 	 3957 	 -1669 	 -289.73 	 712.25 	 318.045 	
719 	 3778 	 -1994 	 -456.61 	 759.43 	 300.825 	
-409 	 2787 	 -1965 	 -614.495 	 762.65 	 201.81 	
-1899 	 1059 	 -1027 	 -742.07 	 703.43 	 81.62 	
-2506 	 -201 	 -15 	 -824.53 	 574.525 	 -45.85 	
-2572 	 -1736 	 1099 	 -858.62 	 383.95 	 -197.54 	
-1995 	 -1041 	 687 	 -846.335 	 156.31 	 -413.0 	
-1060 	 -610 	 60 	 -816.865 	 -36.225 	 -518.735 	
48 	 184 	 -558 	 -731.465 	 -201.775 	 -505.155 	
1054 	 1240 	 -1016 	 -624.295 	 -320.985 	 -372.68 	
2317 	 1048 	 -1605 	 -536.655 	 -369.075 	 -192.255 	
2677 	 1307 	 -1733 	 -468.72 	 -351.785 	 -64.26 	
2782 	 1041 	 -1625 	 -430.185 	 -306.915 	 16.8 	
2348 	 980 	 -1340 	 -398.72 	 -246.225 	 43.785 	
2023 	 782 	 -1058 	 -373.45 	 -189.875 	 52.36 	
1520 	 617 	 -770 	 -343.14 	 -138.075 	 60.76 	
1048 	 518 	 -430 	 -309.855 	 -98.91 	 61.285 	
629 	 252 	 -166 	 -279.405 	 -72.8 	 40.18 	
359 	 187 	 -6 	 -246.575 	 -60.935 	 -6.79 	
163 	 162 	 86 	 -214.025 	 -59.325 	 -53.585 	
89 	 260 	 100 	 -179.34 	 -64.19 	 -73.85 	
55 	 429 	 91 	 -145.6 	 -71.75 	 -57.33 	
179 	 430 	 -5 	 -116.305 	 -79.135 	 -22.855 	
318 	 492 	 -99 	 -91.35 	 -82.46 	 0.7 	
415 	 560 	 -208 	 -73.71 	 -82.075 	 12.39 	
562 	 632 	 -314 	 -60.095 	 -78.19 	 18.165 	
654 	 660 	 -380 	 -51.87 	 -69.965 	 15.435 	
740 	 693 	 -436 	 -47.39 	 -59.36 	 0.7 	
757 	 739 	 -465 	 -46.235 	 -47.495 	 -23.24 	
749 	 747 	 -479 	 -47.425 	 -36.47 	 -48.545 	
730 	 700 	 -488 	 -48.405 	 -26.46 	 -67.445 	
695 	 680 	 -463 	 -46.97 	 -17.99 	 -70.665 	
