STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-939 	 484 	 -34 	34.895 	 -20.755 	 -46.165 	
-953 	 467 	 -30 	36.015 	 -19.32 	 -37.73 	
-971 	 460 	 -15 	37.065 	 -17.955 	 -29.715 	
-982 	 440 	 -15 	37.905 	 -17.08 	 -24.85 	
-987 	 412 	 -12 	38.64 	 -15.995 	 -24.885 	
-977 	 388 	 -8 	38.99 	 -15.015 	 -29.54 	
-986 	 389 	 -10 	39.375 	 -13.965 	 -36.26 	
-1000 	 388 	 -4 	39.375 	 -13.055 	 -42 	
-1022 	 393 	 0 	39.235 	 -12.495 	 -44.87 	
-1045 	 389 	 3 	38.885 	 -12.39 	 -44.835 	
-1038 	 389 	 9 	38.465 	 -12.67 	 -43.505 	
-1053 	 380 	 9 	37.73 	 -12.95 	 -42 	
-1082 	 385 	 -2 	37.1 	 -13.65 	 -40.635 	
-1119 	 360 	 -1 	36.33 	 -14.455 	 -39.69 	
-1123 	 345 	 4 	35.56 	 -15.68 	 -40.25 	
-1118 	 317 	 3 	35.105 	 -17.01 	 -42.56 	
-1110 	 292 	 6 	35.035 	 -18.165 	 -46.095 	
-1109 	 252 	 45 	35.315 	 -19.25 	 -49.595 	
-1098 	 212 	 68 	36.155 	 -20.545 	 -52.185 	
-1078 	 161 	 90 	37.695 	 -21.805 	 -53.725 	
-1049 	 134 	 114 	40.04 	 -22.89 	 -54.635 	
-1031 	 101 	 143 	42.84 	 -23.695 	 -55.545 	
-1013 	 65 	 157 	45.92 	 -24.5 	 -56.77 	
-1011 	 56 	 149 	49.49 	 -25.235 	 -57.26 	
-1045 	 64 	 148 	53.2 	 -26.04 	 -56.385 	
-1061 	 78 	 150 	56.63 	 -27.44 	 -54.81 	
-1102 	 78 	 144 	59.78 	 -29.12 	 -53.165 	
-1133 	 79 	 134 	62.755 	 -31.395 	 -52.29 	
-1167 	 73 	 137 	65.485 	 -33.915 	 -53.025 	
-1176 	 55 	 152 	68.075 	 -36.89 	 -55.545 	
-1152 	 20 	 154 	70.56 	 -40.005 	 -59.22 	
-1153 	 19 	 166 	73.29 	 -42.735 	 -63.245 	
-1159 	 -25 	 188 	75.845 	 -45.535 	 -67.27 	
-1181 	 -86 	 209 	78.435 	 -48.3 	 -71.575 	
-1181 	 -161 	 244 	81.13 	 -51.485 	 -77.385 	
-1258 	 -300 	 341 	83.37 	 -54.075 	 -84.315 	
-1358 	 -664 	 551 	85.435 	 -57.295 	 -90.58 	
-1323 	 -1282 	 999 	86.835 	 -58.835 	 -95.69 	
-448 	 -2009 	 1704 	85.505 	 -55.86 	 -106.505 	
1644 	 -1702 	 2735 	76.79 	 -36.82 	 -150.045 	
3281 	 -980 	 3100 	42.595 	 -2.03 	 -235.445 	
2759 	 -309 	 3563 	-25.2 	 42.21 	 -270.375 	
778 	 2704 	 3340 	-126.385 	 64.89 	 -139.965 	
-331 	 3875 	 1836 	-278.005 	 53.585 	 169.12 	
-1054 	 4863 	 -133 	-445.76 	 48.58 	 515.97 	
-1658 	 3877 	 -2194 	-616.875 	 78.925 	 718.13 	
-1979 	 3515 	 -3429 	-741.685 	 145.53 	 696.5 	
-1964 	 1627 	 -3548 	-820.715 	 219.24 	 545.58 	
-2170 	 193 	 -2921 	-809.095 	 266.805 	 370.16 	
-2920 	 -802 	 -1371 	-708.295 	 279.23 	 261.695 	
-2495 	 -1477 	 -18 	-541.275 	 252.7 	 212.765 	
-1775 	 -1761 	 363 	-330.61 	 204.925 	 107.555 	
-1550 	 -667 	 187 	-109.445 	 148.855 	 -58.45 	
-1422 	 658 	 -399 	85.995 	 94.745 	 -153.02 	
-1234 	 1645 	 -984 	239.61 	 48.195 	 -154.525 	
-1007 	 1756 	 -1318 	333.69 	 9.625 	 -140.315 	
-879 	 1866 	 -1164 	382.9 	 -21.595 	 -137.41 	
-807 	 1574 	 -758 	384.51 	 -47.18 	 -112.91 	
-691 	 1197 	 -401 	359.485 	 -71.19 	 -68.53 	
-661 	 639 	 -57 	316.015 	 -91.385 	 -41.615 	
-856 	 382 	 269 	266.175 	 -105.455 	 -51.24 	
-910 	 258 	 441 	213.64 	 -115.045 	 -82.18 	
-948 	 263 	 572 	164.36 	 -119.175 	 -102.725 	
-861 	 251 	 652 	118.125 	 -121.38 	 -92.855 	
-766 	 153 	 632 	76.895 	 -119.56 	 -62.265 	
-684 	 86 	 543 	43.435 	 -114.73 	 -33.495 	
-650 	 15 	 445 	17.325 	 -105.91 	 -18.2 	
-709 	 -10 	 411 	-0.91 	 -93.905 	 -13.23 	
-754 	 -60 	 354 	-10.5 	 -81.83 	 -10.675 	
-835 	 -90 	 338 	-11.41 	 -68.81 	 -9.275 	
-884 	 -183 	 286 	-5.845 	 -56.84 	 -13.51 	
-976 	 -142 	 273 	6.335 	 -44.835 	 -26.495 	
-1010 	 -124 	 235 	20.825 	 -34.615 	 -45.08 	
-1022 	 -12 	 181 	37.695 	 -25.375 	 -62.3 	
-1039 	 76 	 145 	53.095 	 -17.36 	 -69.93 	
-1048 	 148 	 117 	66.99 	 -10.92 	 -66.08 	
-1021 	 159 	 80 	78.435 	 -5.915 	 -57.75 	
-1004 	 158 	 65 	87.675 	 -1.505 	 -53.13 	
-996 	 170 	 51 	95.165 	 1.645 	 -53.725 	
-1018 	 169 	 53 	101.08 	 4.27 	 -56.875 	
-1027 	 130 	 66 	106.085 	 5.6 	 -60.97 	
-1035 	 88 	 92 	110.46 	 6.23 	 -66.85 	
-1040 	 70 	 105 	114.905 	 6.16 	 -75.355 	
-1059 	 40 	 127 	119.035 	 5.67 	 -85.33 	
-1061 	 19 	 120 	122.78 	 4.34 	 -94.465 	
-1081 	 30 	 110 	126.315 	 2.59 	 -100.45 	
-1122 	 37 	 108 	129.115 	 -0.175 	 -101.745 	
-1166 	 49 	 88 	131.39 	 -4.2 	 -98.35 	
-1206 	 41 	 71 	133 	 -9.345 	 -92.26 	
-1247 	 29 	 61 	134.295 	 -15.505 	 -86.03 	
-1258 	 -35 	 65 	135.31 	 -22.54 	 -81.375 	
-1233 	 -117 	 77 	136.64 	 -30.065 	 -79.17 	
-1218 	 -175 	 90 	138.39 	 -37.415 	 -79.87 	
-1176 	 -227 	 112 	140.21 	 -44.765 	 -83.685 	
-1153 	 -261 	 134 	142.17 	 -51.59 	 -89.53 	
-1116 	 -290 	 144 	144.025 	 -58.345 	 -95.55 	
-1115 	 -290 	 162 	145.95 	 -64.47 	 -99.96 	
-1100 	 -289 	 190 	147.56 	 -70.77 	 -101.885 	
-1074 	 -305 	 217 	148.575 	 -76.685 	 -101.115 	
-1048 	 -384 	 229 	148.505 	 -81.935 	 -96.355 	
-1007 	 -462 	 375 	148.68 	 -86.87 	 -87.29 	
-1170 	 -657 	 1096 	144.9 	 -89.145 	 -75.005 	
-152 	 -1113 	 2185 	130.585 	 -90.79 	 -60.025 	
3185 	 -98 	 3385 	100.45 	 -71.68 	 -55.93 	
4371 	 289 	 3164 	24.29 	 -31.885 	 -37.66 	
3423 	 2255 	 3572 	-70.385 	 8.54 	 97.02 	
1619 	 3060 	 2923 	-224.945 	 56.84 	 403.935 	
1863 	 3559 	 908 	-391.86 	 94.745 	 696.08 	
507 	 4056 	 -1034 	-565.215 	 178.045 	 817.005 	
-2236 	 5287 	 -3259 	-710.01 	 277.025 	 809.795 	
-3683 	 5854 	 -5176 	-816.13 	 355.075 	 739.76 	
-4545 	 2747 	 -5442 	-872.2 	 419.72 	 576.975 	
-4028 	 -618 	 -3006 	-820.085 	 409.535 	 317.625 	
-3475 	 -1623 	 -775 	-678.265 	 332.255 	 104.65 	
-2970 	 -2811 	 1069 	-487.375 	 227.5 	 33.18 	
-1534 	 -2630 	 819 	-245.805 	 108.535 	 -28.56 	
-1366 	 -1666 	 201 	-4.585 	 21.98 	 -136.85 	
-693 	 3 	 -807 	205.205 	 -50.47 	 -229.775 	
-764 	 776 	 -1428 	355.145 	 -83.79 	 -251.405 	
-531 	 1296 	 -1452 	438.27 	 -103.355 	 -216.44 	
-465 	 1619 	 -1276 	457.52 	 -108.36 	 -158.55 	
-646 	 1745 	 -946 	433.16 	 -109.375 	 -95.48 	
-837 	 1084 	 -359 	376.285 	 -108.325 	 -38.85 	
-902 	 561 	 273 	308.945 	 -109.34 	 -15.015 	
-989 	 254 	 587 	236.355 	 -107.66 	 -24.885 	
-1006 	 380 	 625 	171.255 	 -102.165 	 -49.14 	
-1000 	 392 	 623 	109.725 	 -94.78 	 -67.235 	
-1015 	 515 	 566 	56.385 	 -86.205 	 -72.1 	
-1005 	 529 	 412 	11.235 	 -78.505 	 -65.24 	
-1031 	 556 	 235 	-22.155 	 -70.525 	 -52.395 	
-1027 	 478 	 130 	-45.535 	 -62.72 	 -41.055 	
-1056 	 395 	 70 	-57.855 	 -54.81 	 -34.93 	
-1097 	 244 	 73 	-60.34 	 -47.39 	 -30.8 	
-1114 	 80 	 104 	-52.885 	 -40.32 	 -26.565 	
-1106 	 -91 	 169 	-37.31 	 -33.285 	 -24.605 	
-1100 	 -191 	 232 	-16.065 	 -26.32 	 -28.105 	
-1124 	 -213 	 264 	8.75 	 -19.39 	 -37.625 	
-1098 	 -195 	 257 	33.915 	 -13.125 	 -51.1 	
-1088 	 -126 	 239 	57.715 	 -6.79 	 -63.63 	
-1043 	 -46 	 223 	78.4 	 -1.505 	 -71.05 	
-1026 	 60 	 192 	94.92 	 3.43 	 -72.765 	
-1008 	 133 	 157 	107.1 	 7.14 	 -69.825 	
-1004 	 182 	 142 	115.15 	 10.255 	 -64.715 	
-983 	 189 	 133 	119.42 	 12.215 	 -60.62 	
-972 	 205 	 142 	121.415 	 13.615 	 -59.605 	
-959 	 186 	 153 	120.995 	 14.35 	 -62.02 	
-974 	 159 	 176 	119.35 	 14.77 	 -66.85 	
-979 	 134 	 197 	116.725 	 14.245 	 -72.555 	
-1010 	 125 	 228 	113.855 	 13.335 	 -78.015 	
-1029 	 106 	 265 	110.46 	 11.48 	 -81.97 	
-1061 	 89 	 279 	107.275 	 8.925 	 -83.44 	
-1083 	 86 	 281 	104.16 	 5.46 	 -82.355 	
-1070 	 59 	 276 	101.115 	 1.505 	 -79.695 	
-1112 	 25 	 294 	98.28 	 -2.625 	 -77.245 	
-1091 	 12 	 273 	95.795 	 -7.455 	 -76.51 	
-1103 	 9 	 266 	93.555 	 -12.005 	 -77.665 	
-1150 	 25 	 257 	91.28 	 -16.59 	 -80.745 	
-1174 	 -19 	 261 	88.9 	 -21.525 	 -85.26 	
-1202 	 -32 	 266 	87.465 	 -26.495 	 -91.805 	
-1173 	 -75 	 284 	86.17 	 -31.36 	 -100.835 	
-1146 	 -192 	 265 	85.015 	 -35.525 	 -110.39 	
-1125 	 -370 	 309 	84.945 	 -39.2 	 -117.705 	
-1176 	 -708 	 707 	84.77 	 -41.02 	 -121.73 	
-508 	 -1577 	 1545 	78.96 	 -39.375 	 -122.885 	
2023 	 -1058 	 2797 	70.21 	 -22.085 	 -131.145 	
3657 	 -100 	 2492 	18.165 	 13.825 	 -126.455 	
2798 	 1766 	 2395 	-55.545 	 52.22 	 -13.23 	
573 	 3252 	 1884 	-172.445 	 86.52 	 279.44 	
316 	 2845 	 345 	-316.225 	 108.78 	 603.12 	
-541 	 2905 	 -958 	-452.48 	 162.12 	 731.325 	
-1955 	 3360 	 -2179 	-577.85 	 231.525 	 688.555 	
-3318 	 3398 	 -2983 	-675.29 	 298.445 	 620.235 	
-3547 	 1922 	 -3235 	-723.905 	 339.255 	 538.16 	
-3518 	 -164 	 -2495 	-703.22 	 358.89 	 379.015 	
-3500 	 -1380 	 -1140 	-611.73 	 334.53 	 175.77 	
-3094 	 -1961 	 184 	-465.605 	 274.96 	 24.115 	
-2181 	 -2056 	 691 	-282.45 	 195.72 	 -83.405 	
-1408 	 -1450 	 467 	-85.085 	 126.035 	 -176.785 	
-1035 	 -314 	 -54 	100.03 	 73.92 	 -232.75 	
-748 	 524 	 -706 	249.585 	 40.18 	 -239.435 	
-718 	 1224 	 -1046 	352.625 	 20.055 	 -215.04 	
-671 	 1472 	 -1152 	399.56 	 3.57 	 -168.7 	
-761 	 1699 	 -993 	406.63 	 -11.235 	 -110.775 	
-725 	 1256 	 -679 	377.58 	 -29.54 	 -63.91 	
-774 	 651 	 -214 	334.215 	 -45.71 	 -47.53 	
-838 	 238 	 190 	285.705 	 -61.18 	 -53.515 	
-980 	 192 	 473 	238.805 	 -73.465 	 -56.84 	
-1045 	 122 	 584 	192.43 	 -85.015 	 -48.72 	
-1052 	 175 	 569 	150.605 	 -93.765 	 -39.375 	
-1091 	 182 	 439 	112.595 	 -99.33 	 -39.235 	
-1074 	 320 	 278 	80.01 	 -101.745 	 -51.52 	
-1055 	 359 	 161 	51.38 	 -100.8 	 -69.615 	
-1017 	 366 	 96 	28.805 	 -98 	 -82.495 	
-1035 	 250 	 64 	12.67 	 -93.415 	 -82.635 	
-1012 	 163 	 48 	5.11 	 -88.095 	 -74.9 	
-1012 	 16 	 70 	3.92 	 -80.99 	 -67.725 	
-983 	 -54 	 82 	9.17 	 -73.29 	 -65.66 	
-1014 	 -128 	 115 	18.865 	 -63.91 	 -67.2 	
-987 	 -191 	 140 	31.045 	 -55.3 	 -70.63 	
-963 	 -199 	 139 	44.905 	 -46.235 	 -74.69 	
-958 	 -183 	 151 	58.87 	 -37.345 	 -76.93 	
-940 	 -131 	 138 	71.82 	 -29.4 	 -74.795 	
-977 	 -89 	 134 	82.355 	 -21.945 	 -67.2 	
-982 	 -46 	 113 	89.915 	 -16.065 	 -56.91 	
-956 	 46 	 59 	95.165 	 -11.445 	 -48.755 	
-963 	 81 	 30 	96.635 	 -7.245 	 -44.345 	
-984 	 79 	 23 	95.935 	 -3.71 	 -44.205 	
-986 	 45 	 31 	93.765 	 -1.12 	 -46.935 	
-1000 	 44 	 28 	91.28 	 0.875 	 -51.66 	
-1002 	 0 	 47 	88.375 	 2.205 	 -57.225 	
-982 	 -65 	 62 	85.82 	 2.8 	 -62.51 	
-995 	 -96 	 71 	84.14 	 3.15 	 -65.94 	
-1022 	 -101 	 99 	82.985 	 2.66 	 -66.045 	
-1050 	 -87 	 113 	82.04 	 1.4 	 -62.755 	
-1090 	 -112 	 120 	81.095 	 -0.525 	 -57.155 	
-1117 	 -140 	 123 	80.815 	 -3.29 	 -52.045 	
-1141 	 -176 	 139 	80.885 	 -5.985 	 -50.75 	
-1117 	 -267 	 156 	81.305 	 -9.135 	 -54.985 	
-1073 	 -322 	 152 	82.74 	 -11.9 	 -63.91 	
-1034 	 -343 	 165 	84.665 	 -13.965 	 -74.725 	
-1022 	 -347 	 195 	86.765 	 -15.54 	 -83.16 	
-1011 	 -346 	 208 	88.515 	 -17.185 	 -85.645 	
-1030 	 -336 	 220 	89.985 	 -18.9 	 -81.76 	
-1076 	 -304 	 273 	91 	 -20.615 	 -72.31 	
-1051 	 -445 	 496 	91 	 -22.33 	 -63.14 	
-909 	 -640 	 649 	90.72 	 -22.68 	 -60.62 	
-529 	 -630 	 748 	91.14 	 -20.02 	 -67.83 	
95 	 -937 	 1174 	86.31 	 -10.22 	 -77.875 	
1145 	 -836 	 1799 	75.74 	 5.495 	 -77.595 	
2612 	 -39 	 2201 	45.29 	 30.8 	 -35.595 	
2869 	 804 	 2388 	-16.24 	 58.765 	 106.155 	
2065 	 2331 	 1892 	-105.805 	 79.87 	 364.455 	
596 	 3467 	 1142 	-229.32 	 105.91 	 651.245 	
-720 	 3973 	 -567 	-377.16 	 140.105 	 803.6 	
-2157 	 3545 	 -1866 	-514.255 	 194.005 	 774.655 	
-3084 	 3936 	 -2993 	-637.245 	 241.01 	 631.785 	
-4131 	 3201 	 -3688 	-735 	 267.715 	 453.74 	
-4359 	 801 	 -3255 	-772.625 	 259.385 	 266.63 	
-4246 	 -919 	 -1639 	-714.805 	 205.345 	 99.295 	
-3673 	 -2153 	 83 	-592.9 	 126.595 	 -18.76 	
-2546 	 -2759 	 988 	-415.94 	 46.9 	 -117.88 	
-1292 	 -2389 	 778 	-204.365 	 -17.99 	 -238.35 	
-720 	 -923 	 210 	12.915 	 -46.025 	 -317.415 	
-250 	 271 	 -491 	193.41 	 -45.745 	 -303.835 	
-69 	 1098 	 -1089 	322.455 	 -22.785 	 -239.085 	
12 	 1553 	 -1230 	392.945 	 3.675 	 -164.29 	
-41 	 1662 	 -1133 	409.78 	 29.19 	 -95.9 	
-156 	 1699 	 -929 	387.38 	 45.605 	 -53.55 	
-538 	 1219 	 -430 	336.98 	 57.4 	 -39.095 	
-819 	 799 	 105 	279.93 	 60.375 	 -40.495 	
