STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
41 	 817 	 -155 	0.77 	 9.975 	 -4.095 	
40 	 824 	 -195 	3.29 	 10.815 	 -9.59 	
40 	 854 	 -205 	5.6 	 11.83 	 -13.58 	
49 	 914 	 -217 	7.595 	 12.425 	 -14.77 	
24 	 957 	 -238 	8.82 	 13.09 	 -12.25 	
21 	 1007 	 -271 	9.835 	 13.3 	 -6.58 	
5 	 1006 	 -267 	9.905 	 13.79 	 -0.245 	
35 	 1001 	 -297 	9.975 	 13.965 	 2.835 	
70 	 984 	 -319 	9.59 	 14.805 	 0.7 	
101 	 990 	 -352 	9.275 	 16.03 	 -5.11 	
99 	 999 	 -370 	8.645 	 17.605 	 -10.29 	
82 	 1007 	 -369 	7.945 	 18.97 	 -11.27 	
60 	 1015 	 -363 	7.175 	 19.845 	 -7.63 	
30 	 996 	 -359 	6.51 	 20.195 	 -1.505 	
15 	 981 	 -348 	6.055 	 20.335 	 3.465 	
13 	 965 	 -327 	5.67 	 20.16 	 5.04 	
-8 	 934 	 -306 	5.25 	 20.16 	 3.64 	
-1 	 899 	 -313 	5.11 	 19.95 	 0.28 	
17 	 890 	 -313 	5.46 	 19.775 	 -4.34 	
29 	 874 	 -304 	5.88 	 19.775 	 -8.54 	
35 	 869 	 -299 	6.58 	 19.705 	 -10.5 	
37 	 862 	 -302 	7.56 	 19.565 	 -9.59 	
40 	 865 	 -293 	8.82 	 19.25 	 -6.405 	
50 	 872 	 -298 	10.185 	 18.725 	 -2.31 	
62 	 883 	 -313 	11.69 	 18.06 	 1.365 	
61 	 885 	 -315 	13.195 	 17.535 	 4.095 	
56 	 884 	 -318 	14.735 	 16.66 	 5.985 	
33 	 877 	 -327 	16.31 	 15.75 	 6.72 	
39 	 873 	 -347 	17.85 	 14.455 	 4.41 	
67 	 877 	 -374 	19.46 	 13.335 	 -2.73 	
113 	 891 	 -394 	20.825 	 12.495 	 -13.23 	
138 	 929 	 -409 	22.085 	 12.18 	 -22.61 	
140 	 970 	 -413 	22.96 	 11.83 	 -26.845 	
142 	 983 	 -412 	23.59 	 11.41 	 -25.2 	
175 	 975 	 -395 	24.29 	 11.06 	 -20.965 	
151 	 947 	 -427 	24.92 	 11.34 	 -19.565 	
200 	 929 	 -408 	25.305 	 11.2 	 -22.575 	
189 	 992 	 -398 	26.32 	 12.355 	 -26.075 	
182 	 1000 	 -380 	26.25 	 12.95 	 -26.635 	
170 	 1026 	 -379 	26.285 	 13.65 	 -24.08 	
200 	 1023 	 -375 	25.935 	 14.14 	 -20.58 	
212 	 1040 	 -390 	25.48 	 15.295 	 -18.55 	
233 	 1037 	 -391 	24.395 	 16.625 	 -18.515 	
264 	 1054 	 -402 	23.135 	 18.13 	 -19.25 	
324 	 1059 	 -440 	21.35 	 19.495 	 -16.975 	
269 	 1025 	 -421 	19.215 	 22.225 	 -9.695 	
282 	 1010 	 -420 	17.29 	 23.345 	 -1.505 	
267 	 931 	 -426 	14.735 	 25.165 	 3.395 	
290 	 901 	 -447 	12.67 	 26.565 	 3.15 	
271 	 832 	 -434 	10.255 	 28.7 	 0.105 	
279 	 805 	 -433 	8.365 	 30.24 	 -2.135 	
259 	 779 	 -423 	6.545 	 31.71 	 -0.56 	
250 	 771 	 -419 	5.215 	 32.48 	 5.215 	
224 	 745 	 -407 	3.92 	 33.005 	 14.07 	
209 	 712 	 -390 	2.975 	 33.005 	 23.31 	
198 	 662 	 -368 	2.31 	 32.935 	 29.33 	
229 	 631 	 -375 	1.89 	 32.795 	 29.085 	
250 	 617 	 -384 	1.75 	 33.355 	 22.96 	
261 	 613 	 -373 	1.61 	 34.02 	 14.77 	
258 	 626 	 -377 	1.68 	 34.545 	 8.575 	
258 	 638 	 -391 	1.82 	 34.825 	 5.985 	
255 	 638 	 -403 	2.1 	 35 	 6.615 	
