STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
942 	 275 	 -108 	1.225 	 2.345 	 -1.96 	
941 	 267 	 -103 	1.295 	 2.31 	 -2.135 	
935 	 268 	 -104 	1.365 	 2.31 	 -2.17 	
934 	 266 	 -105 	1.505 	 2.135 	 -1.89 	
932 	 268 	 -105 	1.715 	 1.995 	 -1.89 	
938 	 264 	 -104 	1.96 	 1.715 	 -2.765 	
936 	 267 	 -102 	2.065 	 1.68 	 -4.41 	
941 	 264 	 -98 	2.205 	 1.54 	 -5.6 	
931 	 266 	 -98 	2.38 	 1.645 	 -5.005 	
945 	 259 	 -100 	2.695 	 1.575 	 -3.115 	
949 	 249 	 -98 	3.01 	 2.03 	 -1.715 	
952 	 241 	 -99 	3.43 	 2.66 	 -1.155 	
957 	 240 	 -106 	3.99 	 3.465 	 -1.12 	
970 	 231 	 -100 	4.655 	 4.375 	 -1.785 	
949 	 236 	 -99 	5.495 	 5.425 	 -2.275 	
945 	 240 	 -92 	6.335 	 6.055 	 -1.61 	
930 	 249 	 -87 	7.28 	 6.79 	 -0.665 	
935 	 249 	 -89 	8.155 	 7.14 	 -0.735 	
929 	 271 	 -91 	9.1 	 7.735 	 -1.785 	
933 	 285 	 -98 	9.695 	 8.015 	 -2.485 	
920 	 294 	 -87 	10.29 	 8.54 	 -1.995 	
915 	 302 	 -71 	10.605 	 8.68 	 -0.945 	
914 	 298 	 -86 	10.71 	 8.785 	 0.805 	
914 	 305 	 -67 	10.885 	 9.065 	 2.765 	
923 	 304 	 -64 	10.71 	 9.24 	 3.92 	
921 	 314 	 -55 	10.5 	 9.94 	 5.005 	
941 	 327 	 -61 	9.94 	 10.605 	 5.25 	
947 	 331 	 -71 	9.17 	 11.445 	 2.38 	
958 	 315 	 -65 	8.365 	 12.18 	 -4.2 	
940 	 300 	 -47 	7.7 	 13.055 	 -11.165 	
941 	 310 	 -30 	7.42 	 13.055 	 -13.685 	
935 	 298 	 -27 	7.28 	 12.495 	 -10.08 	
949 	 296 	 -27 	7.7 	 11.445 	 -2.8 	
957 	 288 	 -31 	8.155 	 10.535 	 4.585 	
974 	 296 	 -48 	8.54 	 9.695 	 8.715 	
987 	 282 	 -44 	8.61 	 9.38 	 8.435 	
975 	 293 	 -39 	8.575 	 9.31 	 5.95 	
1011 	 313 	 -64 	8.96 	 8.61 	 5.635 	
973 	 306 	 -29 	8.54 	 8.82 	 8.155 	
1022 	 284 	 -41 	8.365 	 7.7 	 11.445 	
972 	 312 	 -32 	8.995 	 7.77 	 15.26 	
1017 	 315 	 -43 	8.435 	 6.755 	 17.43 	
987 	 282 	 -33 	7.665 	 6.93 	 15.12 	
1012 	 294 	 -49 	7.385 	 6.545 	 9.38 	
979 	 299 	 -33 	6.685 	 6.825 	 4.55 	
1005 	 300 	 -23 	5.915 	 6.545 	 2.38 	
989 	 308 	 -4 	5.25 	 6.685 	 3.43 	
988 	 326 	 -10 	4.585 	 6.195 	 7.84 	
976 	 311 	 -7 	3.675 	 5.81 	 13.72 	
975 	 292 	 -2 	2.94 	 5.18 	 17.675 	
955 	 299 	 -4 	2.415 	 4.515 	 18.025 	
959 	 285 	 13 	1.54 	 3.15 	 15.085 	
919 	 306 	 38 	0.91 	 2.1 	 10.465 	
935 	 308 	 44 	0.245 	 -0.105 	 7.315 	
918 	 276 	 53 	-0.595 	 -2.1 	 7.245 	
932 	 276 	 52 	-0.7 	 -4.935 	 8.54 	
907 	 321 	 68 	-0.77 	 -7.175 	 11.2 	
930 	 320 	 44 	-1.4 	 -10.185 	 15.435 	
886 	 353 	 65 	-1.82 	 -12.74 	 19.565 	
914 	 233 	 37 	-3.185 	 -16.275 	 21.14 	
867 	 266 	 76 	-2.695 	 -18.27 	 18.025 	
919 	 243 	 48 	-3.64 	 -21.805 	 13.23 	
862 	 312 	 50 	-3.605 	 -23.905 	 10.36 	
885 	 280 	 45 	-4.76 	 -27.475 	 9.065 	
899 	 317 	 26 	-4.795 	 -29.575 	 5.845 	
925 	 319 	 7 	-6.195 	 -31.78 	 2.03 	
915 	 320 	 10 	-7.035 	 -33.145 	 0.07 	
907 	 326 	 35 	-8.12 	 -34.825 	 0.28 	
939 	 306 	 -27 	-8.96 	 -36.12 	 2.73 	
914 	 361 	 -6 	-9.73 	 -36.505 	 5.39 	
954 	 306 	 -12 	-12.005 	 -36.995 	 4.55 	
938 	 309 	 -18 	-12.915 	 -36.33 	 -2.135 	
961 	 319 	 -37 	-13.825 	 -36.12 	 -11.795 	
912 	 290 	 -10 	-14.735 	 -34.965 	 -21.42 	
922 	 235 	 -33 	-15.015 	 -35.7 	 -28.035 	
892 	 302 	 -9 	-13.23 	 -36.155 	 -27.265 	
863 	 332 	 -20 	-12.6 	 -36.89 	 -20.09 	
929 	 156 	 -94 	-12.6 	 -40.285 	 -12.88 	
842 	 238 	 -50 	-8.96 	 -40.565 	 -8.435 	
925 	 305 	 -79 	-7.63 	 -44.17 	 -2.485 	
866 	 235 	 -62 	-7.14 	 -45.01 	 6.265 	
931 	 267 	 -102 	-4.76 	 -47.285 	 12.81 	
942 	 222 	 -113 	-3.92 	 -47.46 	 15.155 	
985 	 217 	 -151 	-2.38 	 -47.495 	 12.285 	
997 	 223 	 -141 	-0.42 	 -46.62 	 6.055 	
992 	 215 	 -116 	1.015 	 -44.905 	 -1.19 	
984 	 212 	 -106 	2.835 	 -43.33 	 -5.88 	
974 	 224 	 -108 	4.9 	 -42.105 	 -4.795 	
1001 	 199 	 -120 	7 	 -41.055 	 0.805 	
1012 	 215 	 -126 	9.52 	 -39.235 	 7.07 	
1048 	 191 	 -145 	11.025 	 -36.925 	 12.005 	
1064 	 176 	 -182 	13.125 	 -33.67 	 14.735 	
1092 	 174 	 -217 	15.295 	 -30.45 	 15.155 	
1095 	 146 	 -236 	16.94 	 -26.635 	 13.265 	
1085 	 143 	 -252 	19.075 	 -23.38 	 9.975 	
1066 	 128 	 -247 	21.175 	 -20.79 	 7.245 	
1056 	 133 	 -240 	23.59 	 -19.005 	 5.88 	
1068 	 149 	 -228 	25.725 	 -17.955 	 5.215 	
1087 	 148 	 -231 	27.72 	 -17.115 	 5.215 	
1101 	 171 	 -237 	29.925 	 -16.135 	 6.51 	
1139 	 154 	 -251 	31.605 	 -14.91 	 7.42 	
1146 	 126 	 -279 	33.285 	 -12.915 	 5.565 	
1145 	 104 	 -315 	35.42 	 -11.445 	 2.24 	
1118 	 72 	 -327 	37.835 	 -9.73 	 -1.54 	
1088 	 35 	 -337 	40.46 	 -8.61 	 -6.79 	
1040 	 -14 	 -344 	43.54 	 -8.05 	 -11.795 	
1017 	 -13 	 -360 	47.565 	 -8.47 	 -13.79 	
992 	 -30 	 -369 	51.17 	 -9.03 	 -11.935 	
980 	 -38 	 -387 	55.125 	 -9.975 	 -7.98 	
970 	 -31 	 -402 	58.765 	 -10.815 	 -3.15 	
961 	 -24 	 -418 	61.95 	 -11.48 	 1.82 	
955 	 -14 	 -423 	65.1 	 -11.97 	 5.88 	
941 	 4 	 -426 	67.48 	 -12.25 	 7.91 	
942 	 -35 	 -437 	69.3 	 -12.565 	 7.28 	
915 	 -60 	 -446 	71.995 	 -12.355 	 4.55 	
912 	 -86 	 -443 	74.865 	 -12.32 	 1.645 	
891 	 -133 	 -443 	77.875 	 -12.005 	 0.455 	
881 	 -129 	 -444 	81.725 	 -11.69 	 2.52 	
876 	 -115 	 -440 	85.575 	 -11.13 	 8.575 	
896 	 -125 	 -443 	89.215 	 -10.36 	 16.065 	
913 	 -112 	 -446 	92.68 	 -8.715 	 21.49 	
939 	 -122 	 -453 	95.445 	 -6.51 	 23.45 	
947 	 -107 	 -455 	98.42 	 -3.43 	 21.35 	
967 	 -111 	 -451 	100.73 	 -0.07 	 14.91 	
987 	 -124 	 -457 	102.725 	 4.27 	 4.9 	
1010 	 -102 	 -458 	105.14 	 8.855 	 -4.97 	
1021 	 -124 	 -471 	106.995 	 13.685 	 -9.38 	
1025 	 -157 	 -499 	109.445 	 18.41 	 -7.28 	
1033 	 -184 	 -515 	112.49 	 23.1 	 -1.4 	
1023 	 -217 	 -542 	115.85 	 27.615 	 5.25 	
1044 	 -198 	 -532 	120.085 	 31.99 	 10.71 	
1034 	 -242 	 -540 	123.97 	 36.47 	 14.91 	
988 	 -305 	 -584 	129.885 	 40.81 	 17.71 	
995 	 -409 	 -557 	137.13 	 44.905 	 17.325 	
968 	 -571 	 -558 	145.74 	 49.945 	 12.775 	
891 	 -844 	 -635 	156.485 	 55.72 	 6.545 	
992 	 -1120 	 -664 	171.955 	 63.42 	 1.82 	
1130 	 -1549 	 -736 	188.65 	 76.09 	 2.87 	
1732 	 -2199 	 -701 	205.24 	 94.15 	 16.1 	
1515 	 -2619 	 -591 	218.54 	 122.535 	 74.2 	
1576 	 -2216 	 103 	221.305 	 146.475 	 194.95 	
1764 	 -1583 	 857 	201.11 	 175.175 	 318.71 	
2512 	 -383 	 875 	149.59 	 210.7 	 327.985 	
3042 	 1474 	 777 	50.925 	 245.735 	 217.595 	
1862 	 3395 	 563 	-90.16 	 294.98 	 140.42 	
920 	 4493 	 374 	-255.64 	 306.425 	 147.245 	
175 	 4285 	 96 	-431.515 	 291.025 	 106.155 	
-750 	 3880 	 -287 	-596.4 	 238.525 	 -32.515 	
-873 	 2719 	 -612 	-730.94 	 138.565 	 -160.44 	
-975 	 1713 	 -993 	-806.12 	 15.75 	 -220.185 	
-211 	 497 	 -1366 	-823.83 	 -117.075 	 -239.155 	
441 	 -216 	 -1554 	-780.115 	 -219.695 	 -233.415 	
1311 	 -952 	 -1674 	-696.815 	 -285.915 	 -193.445 	
2262 	 -1484 	 -1472 	-586.215 	 -302.925 	 -135.87 	
2525 	 -1599 	 -1121 	-464.555 	 -268.135 	 -78.225 	
2830 	 -1923 	 -821 	-345.205 	 -209.58 	 -29.715 	
2546 	 -1678 	 -422 	-224.525 	 -132.755 	 17.57 	
2233 	 -1463 	 -154 	-115.43 	 -59.71 	 81.06 	
1804 	 -1157 	 19 	-16.17 	 3.465 	 141.435 	
1346 	 -757 	 48 	69.44 	 48.055 	 182.245 	
1020 	 -331 	 -16 	140.7 	 69.09 	 204.12 	
884 	 -34 	 -67 	191.765 	 71.26 	 192.57 	
597 	 306 	 -95 	224.525 	 61.88 	 151.9 	
510 	 719 	 -102 	240.275 	 41.37 	 111.93 	
504 	 860 	 -160 	239.26 	 16.66 	 84.385 	
644 	 1030 	 -214 	228.725 	 -9.765 	 62.755 	
803 	 993 	 -255 	208.425 	 -32.865 	 46.06 	
941 	 923 	 -285 	184.66 	 -51.485 	 36.225 	
1042 	 820 	 -275 	160.195 	 -65.695 	 33.215 	
1109 	 656 	 -244 	135.52 	 -75.915 	 29.47 	
1099 	 496 	 -220 	113.295 	 -82.845 	 20.3 	
1036 	 365 	 -195 	94.815 	 -88.795 	 8.19 	
994 	 253 	 -170 	80.115 	 -94.22 	 -3.955 	
959 	 160 	 -167 	68.81 	 -99.085 	 -14.21 	
962 	 22 	 -243 	61.075 	 -103.985 	 -19.425 	
969 	 -34 	 -298 	58.03 	 -107.275 	 -21 	
1024 	 -112 	 -367 	56.455 	 -109.655 	 -23.345 	
1050 	 -186 	 -428 	57.47 	 -109.48 	 -28.805 	
1038 	 -219 	 -470 	60.55 	 -107.38 	 -36.12 	
1041 	 -290 	 -514 	64.505 	 -104.195 	 -42.84 	
1003 	 -328 	 -543 	70.56 	 -99.855 	 -50.12 	
984 	 -361 	 -584 	77.21 	 -95.76 	 -59.15 	
964 	 -385 	 -615 	84.735 	 -91.07 	 -71.54 	
876 	 -447 	 -634 	93.275 	 -86.275 	 -86.87 	
807 	 -439 	 -632 	103.04 	 -82.18 	 -101.78 	
732 	 -452 	 -664 	113.505 	 -79.1 	 -113.365 	
656 	 -438 	 -648 	125.545 	 -76.44 	 -121.94 	
592 	 -454 	 -665 	137.445 	 -74.27 	 -129.36 	
524 	 -437 	 -697 	150.745 	 -72.345 	 -137.585 	
406 	 -449 	 -733 	164.255 	 -70.455 	 -147.07 	
186 	 -472 	 -780 	178.64 	 -68.635 	 -157.29 	
-137 	 -557 	 -842 	194.11 	 -67.34 	 -167.055 	
-540 	 -546 	 -806 	212.275 	 -67.515 	 -173.635 	
-855 	 -697 	 -655 	230.755 	 -67.375 	 -176.26 	
-871 	 -1187 	 -610 	251.125 	 -64.365 	 -188.02 	
-31 	 -2184 	 -378 	273.315 	 -49.945 	 -222.25 	
1018 	 -3009 	 -594 	295.295 	 -11.375 	 -260.295 	
2074 	 -2839 	 -641 	308.35 	 47.145 	 -252.945 	
3183 	 -1774 	 -38 	300.755 	 117.32 	 -136.885 	
4582 	 -1309 	 99 	262.08 	 198.695 	 62.09 	
5392 	 -879 	 107 	193.76 	 282.975 	 190.505 	
4935 	 870 	 273 	94.08 	 360.675 	 198.415 	
2916 	 2771 	 441 	-40.145 	 429.94 	 183.505 	
1507 	 4419 	 315 	-205.45 	 447.86 	 163.975 	
-194 	 5524 	 -330 	-391.93 	 431.795 	 103.565 	
-1936 	 5539 	 -1082 	-575.12 	 358.68 	 -11.62 	
-2514 	 4617 	 -1642 	-735.91 	 225.015 	 -142.87 	
-2658 	 3044 	 -1785 	-839.965 	 52.36 	 -242.41 	
-1737 	 1975 	 -1884 	-872.235 	 -138.145 	 -324.17 	
-726 	 751 	 -2210 	-840.875 	 -307.475 	 -395.745 	
648 	 286 	 -2586 	-740.145 	 -440.93 	 -417.725 	
2370 	 -512 	 -2723 	-609.665 	 -506.24 	 -349.16 	
3186 	 -987 	 -2526 	-464.135 	 -485.87 	 -236.215 	
3840 	 -1369 	 -2198 	-336.315 	 -415.905 	 -148.4 	
3634 	 -1633 	 -1578 	-219.66 	 -307.615 	 -88.095 	
3028 	 -1219 	 -1005 	-110.845 	 -190.995 	 -14.91 	
2367 	 -1239 	 -545 	-20.055 	 -84.385 	 73.815 	
1614 	 -726 	 -294 	64.61 	 1.015 	 134.05 	
1203 	 -563 	 -298 	131.635 	 56.84 	 145.355 	
958 	 -254 	 -396 	189.035 	 89.25 	 111.475 	
707 	 -48 	 -464 	230.965 	 103.88 	 64.61 	
551 	 232 	 -518 	262.535 	 103.25 	 35.07 	
447 	 493 	 -552 	282.45 	 91.49 	 35.56 	
437 	 581 	 -634 	292.215 	 71.47 	 59.885 	
537 	 640 	 -707 	294.595 	 47.495 	 85.19 	
613 	 606 	 -745 	288.715 	 24.15 	 95.34 	
645 	 622 	 -728 	278.005 	 3.045 	 93.1 	
656 	 597 	 -691 	262.255 	 -15.645 	 87.92 	
690 	 535 	 -649 	244.475 	 -32.06 	 78.715 	
665 	 431 	 -602 	225.575 	 -44.905 	 59.01 	
668 	 319 	 -578 	206.92 	 -55.475 	 27.51 	
645 	 189 	 -560 	190.05 	 -62.93 	 -8.26 	
615 	 173 	 -554 	176.785 	 -68.18 	 -35.21 	
633 	 77 	 -568 	164.255 	 -72.835 	 -44.03 	
678 	 -27 	 -617 	155.05 	 -75.95 	 -39.69 	
660 	 -140 	 -645 	147.98 	 -77.245 	 -31.045 	
706 	 -254 	 -669 	142.59 	 -77.945 	 -25.06 	
648 	 -337 	 -651 	139.09 	 -76.44 	 -25.235 	
625 	 -429 	 -639 	136.57 	 -75.005 	 -31.535 	
574 	 -484 	 -621 	135.8 	 -72.485 	 -42.385 	
516 	 -543 	 -600 	136.08 	 -69.79 	 -56.28 	
444 	 -598 	 -594 	137.725 	 -66.675 	 -71.4 	
368 	 -622 	 -598 	140.875 	 -63.56 	 -84.945 	
226 	 -640 	 -604 	145.285 	 -60.305 	 -93.345 	
-11 	 -677 	 -617 	150.745 	 -57.47 	 -92.155 	
-309 	 -625 	 -602 	158.34 	 -55.79 	 -78.085 	
-494 	 -486 	 -434 	165.515 	 -54.25 	 -54.495 	
-702 	 -565 	 -362 	169.96 	 -48.58 	 -33.425 	
-207 	 -848 	 -366 	171.92 	 -36.995 	 -36.4 	
672 	 -1259 	 -593 	172.34 	 -1.96 	 -75.67 	
1787 	 -1332 	 -780 	168.63 	 56.175 	 -141.82 	
3023 	 -1210 	 -730 	150.745 	 136.115 	 -188.965 	
4505 	 -1317 	 -635 	117.075 	 234.78 	 -157.885 	
5765 	 -1815 	 -732 	67.375 	 345.415 	 -44.73 	
6064 	 -1426 	 -728 	7.56 	 449.54 	 102.48 	
4573 	 -414 	 -535 	-60.06 	 531.65 	 231.455 	
1961 	 963 	 272 	-148.085 	 576.625 	 264.6 	
-781 	 2784 	 877 	-266.56 	 553.315 	 192.08 	
-2934 	 4156 	 1109 	-417.165 	 466.865 	 63.245 	
-4562 	 4243 	 988 	-585.06 	 317.205 	 -109.235 	
-4054 	 3893 	 -193 	-729.05 	 105.84 	 -295.295 	
-3064 	 2912 	 -1235 	-820.68 	 -123.41 	 -438.83 	
-1202 	 1805 	 -2275 	-842.94 	 -344.82 	 -535.185 	
168 	 1064 	 -2903 	-783.405 	 -506.835 	 -525.945 	
2190 	 663 	 -3282 	-684.005 	 -595.56 	 -385.7 	
3585 	 -689 	 -3208 	-583.205 	 -584.885 	 -236.32 	
4227 	 -1466 	 -2529 	-473.9 	 -507.78 	 -184.38 	
3799 	 -1546 	 -1514 	-358.785 	 -392.245 	 -127.925 	
3172 	 -1492 	 -759 	-250.075 	 -265.72 	 19.495 	
2637 	 -1677 	 -166 	-148.26 	 -142.17 	 169.225 	
1929 	 -1126 	 134 	-50.26 	 -35.245 	 235.83 	
1416 	 -764 	 94 	37.8 	 41.895 	 233.31 	
1186 	 -274 	 -70 	116.095 	 91.28 	 180.88 	
864 	 137 	 -266 	176.33 	 120.645 	 120.75 	
716 	 605 	 -472 	224.035 	 128.87 	 94.85 	
661 	 768 	 -615 	256.13 	 122.535 	 101.465 	
659 	 824 	 -719 	277.165 	 106.015 	 112.875 	
647 	 813 	 -750 	288.19 	 84.385 	 113.365 	
643 	 735 	 -754 	291.025 	 60.27 	 101.85 	
630 	 685 	 -728 	288.505 	 36.015 	 85.085 	
603 	 543 	 -699 	281.575 	 12.95 	 67.83 	
597 	 473 	 -632 	274.68 	 -7.7 	 48.86 	
563 	 399 	 -548 	265.615 	 -25.41 	 30.73 	
590 	 307 	 -519 	256.795 	 -40.915 	 19.11 	
581 	 234 	 -521 	249.305 	 -52.92 	 18.305 	
671 	 132 	 -562 	242.27 	 -63.175 	 25.305 	
718 	 17 	 -604 	236.005 	 -69.58 	 32.13 	
786 	 -117 	 -651 	230.65 	 -73.22 	 33.25 	
751 	 -194 	 -665 	226.555 	 -73.29 	 28.77 	
755 	 -310 	 -691 	222.46 	 -72.03 	 20.58 	
737 	 -417 	 -710 	220.64 	 -68.915 	 7.91 	
719 	 -487 	 -679 	220.29 	 -64.435 	 -9.31 	
692 	 -535 	 -628 	220.605 	 -58.695 	 -28.07 	
682 	 -565 	 -602 	222.04 	 -52.29 	 -42.175 	
653 	 -567 	 -610 	224.315 	 -45.955 	 -45.01 	
649 	 -615 	 -636 	226.8 	 -40.04 	 -35.49 	
594 	 -636 	 -621 	230.685 	 -34.09 	 -17.29 	
579 	 -656 	 -628 	234.01 	 -29.19 	 4.235 	
559 	 -727 	 -691 	237.545 	 -24.5 	 21.84 	
580 	 -756 	 -755 	242.2 	 -19.635 	 28.49 	
546 	 -815 	 -786 	246.61 	 -13.615 	 21.035 	
488 	 -838 	 -809 	251.195 	 -7.07 	 1.05 	
325 	 -854 	 -803 	256.48 	 0.49 	 -21.245 	
150 	 -836 	 -792 	262.045 	 6.895 	 -34.055 	
48 	 -884 	 -774 	266.63 	 12.425 	 -34.3 	
13 	 -1029 	 -801 	271.775 	 17.99 	 -26.845 	
261 	 -1118 	 -776 	277.515 	 25.795 	 -16.975 	
882 	 -1322 	 -710 	280.91 	 38.885 	 -13.125 	
1554 	 -1721 	 -596 	279.51 	 62.965 	 -27.65 	
2187 	 -2005 	 -380 	270.97 	 95.34 	 -62.37 	
2323 	 -2198 	 425 	248.71 	 132.195 	 -89.88 	
1855 	 -1596 	 1553 	207.62 	 166.355 	 -47.075 	
1416 	 240 	 1976 	143.395 	 187.285 	 116.095 	
1629 	 1399 	 1940 	48.615 	 193.865 	 307.58 	
2219 	 1903 	 1868 	-79.485 	 209.055 	 321.16 	
1839 	 2707 	 1541 	-239.435 	 240.065 	 139.055 	
1107 	 3551 	 717 	-416.08 	 250.705 	 -38.92 	
551 	 3647 	 -352 	-592.025 	 226.03 	 -109.55 	
183 	 3266 	 -1476 	-749.455 	 169.82 	 -144.235 	
-130 	 2464 	 -2241 	-868 	 86.17 	 -185.57 	
-117 	 1331 	 -2589 	-936.6 	 -17.22 	 -214.865 	
248 	 49 	 -2592 	-947.905 	 -121.94 	 -233.59 	
596 	 -855 	 -2596 	-902.335 	 -211.995 	 -235.515 	
1517 	 -1641 	 -2538 	-812.49 	 -277.13 	 -207.9 	
2002 	 -2122 	 -2309 	-693.385 	 -296.94 	 -162.015 	
2413 	 -2203 	 -1950 	-559.685 	 -285.285 	 -99.19 	
2123 	 -1987 	 -1314 	-423.85 	 -241.29 	 -25.445 	
1876 	 -1720 	 -815 	-296.1 	 -188.055 	 32.34 	
1391 	 -1139 	 -407 	-179.9 	 -133.35 	 67.41 	
1081 	 -790 	 -234 	-76.72 	 -88.655 	 88.795 	
769 	 -257 	 -211 	15.855 	 -53.83 	 98.245 	
713 	 -36 	 -373 	91.07 	 -32.62 	 94.605 	
714 	 205 	 -550 	153.79 	 -20.09 	 75.11 	
680 	 412 	 -666 	201.39 	 -13.93 	 57.47 	
621 	 531 	 -782 	236.95 	 -13.02 	 58.835 	
683 	 534 	 -870 	261.17 	 -17.08 	 65.8 	
668 	 531 	 -887 	275.625 	 -22.085 	 62.93 	
652 	 541 	 -875 	282.065 	 -28.245 	 53.76 	
623 	 466 	 -849 	281.75 	 -34.265 	 44.17 	
603 	 353 	 -823 	278.565 	 -40.075 	 33.74 	
558 	 387 	 -749 	272.895 	 -44.73 	 21.91 	
546 	 237 	 -698 	263.165 	 -48.265 	 7.035 	
534 	 236 	 -666 	254.94 	 -50.085 	 -10.64 	
553 	 146 	 -667 	244.965 	 -51.24 	 -21.77 	
576 	 53 	 -667 	236.355 	 -50.47 	 -24.815 	
594 	 -54 	 -663 	227.64 	 -48.58 	 -27.335 	
631 	 -223 	 -672 	219.03 	 -45.325 	 -35.84 	
596 	 -298 	 -658 	212.625 	 -40.005 	 -49.21 	
588 	 -376 	 -645 	206.15 	 -34.335 	 -61.74 	
576 	 -440 	 -626 	200.9 	 -28 	 -73.08 	
654 	 -489 	 -585 	196.07 	 -21.245 	 -86.905 	
725 	 -538 	 -530 	191.38 	 -13.195 	 -101.955 	
732 	 -611 	 -522 	186.725 	 -4.725 	 -108.325 	
732 	 -669 	 -528 	183.505 	 2.45 	 -99.645 	
739 	 -741 	 -506 	180.95 	 8.4 	 -80.955 	
699 	 -802 	 -471 	179.2 	 13.3 	 -60.2 	
632 	 -785 	 -428 	177.87 	 16.555 	 -41.265 	
565 	 -797 	 -398 	176.225 	 18.025 	 -27.405 	
472 	 -749 	 -385 	175.315 	 18.69 	 -22.75 	
383 	 -716 	 -370 	173.635 	 18.34 	 -28.595 	
291 	 -666 	 -389 	171.36 	 17.64 	 -44.065 	
