STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
30 	 566 	 -801 	50.47 	 2.695 	 5.95 	
29 	 556 	 -803 	51.905 	 2.52 	 6.37 	
30 	 544 	 -803 	53.375 	 2.52 	 6.79 	
33 	 534 	 -807 	55.16 	 2.345 	 7.245 	
34 	 528 	 -813 	56.735 	 2.485 	 7.63 	
32 	 520 	 -821 	58.45 	 2.59 	 8.015 	
29 	 509 	 -823 	60.235 	 3.01 	 8.4 	
30 	 496 	 -826 	61.985 	 3.815 	 8.82 	
30 	 473 	 -822 	63.805 	 4.935 	 9.1 	
17 	 431 	 -804 	65.485 	 6.3 	 9.24 	
-20 	 355 	 -765 	66.92 	 7.245 	 9.1 	
-88 	 224 	 -732 	68.11 	 7.14 	 8.855 	
-184 	 51 	 -743 	69.44 	 4.725 	 8.05 	
-321 	 -195 	 -790 	70.175 	 -0.595 	 6.195 	
-542 	 -554 	 -814 	69.685 	 -9.24 	 2.59 	
-860 	 -1169 	 -882 	68.075 	 -21.63 	 -2.94 	
-1099 	 -2006 	 -1305 	65.765 	 -38.01 	 -9.24 	
-1136 	 -3136 	 -1893 	60.375 	 -60.235 	 -17.185 	
-992 	 -3788 	 -2755 	52.045 	 -85.785 	 -27.79 	
-677 	 -3714 	 -3600 	37.31 	 -110.74 	 -37.31 	
-346 	 -3253 	 -4023 	11.515 	 -121.38 	 -44.03 	
199 	 -2970 	 -4169 	-27.3 	 -120.68 	 -48.79 	
521 	 -2282 	 -4246 	-75.705 	 -104.51 	 -61.18 	
65 	 -1698 	 -4097 	-134.82 	 -80.78 	 -80.71 	
-613 	 -1041 	 -3997 	-203.63 	 -65.38 	 -93.555 	
-607 	 -556 	 -4286 	-285.04 	 -62.545 	 -94.43 	
-42 	 -237 	 -4371 	-378.245 	 -60.375 	 -93.73 	
566 	 150 	 -4144 	-475.79 	 -54.985 	 -97.3 	
750 	 663 	 -3539 	-573.65 	 -52.745 	 -102.515 	
484 	 1175 	 -2622 	-669.165 	 -67.445 	 -103.285 	
100 	 1716 	 -1647 	-757.4 	 -102.76 	 -95.795 	
-29 	 2115 	 -1046 	-836.675 	 -153.44 	 -79.45 	
170 	 2236 	 -795 	-907.305 	 -205.66 	 -56.035 	
617 	 1931 	 -537 	-966 	 -244.195 	 -26.635 	
1087 	 1168 	 134 	-1003.7 	 -262.22 	 7.42 	
1307 	 194 	 1048 	-1010.03 	 -267.295 	 42.49 	
1504 	 -718 	 1619 	-983.885 	 -264.6 	 80.815 	
1403 	 -1372 	 2090 	-942.27 	 -256.305 	 111.475 	
1413 	 -1799 	 2752 	-886.935 	 -246.785 	 136.36 	
1090 	 -2201 	 3799 	-806.085 	 -225.365 	 150.885 	
1454 	 -2302 	 3938 	-703.01 	 -207.48 	 170.625 	
1603 	 -2184 	 3834 	-591.5 	 -176.365 	 173.18 	
1081 	 -2141 	 4427 	-475.79 	 -154.595 	 156.625 	
340 	 -1603 	 5019 	-355.005 	 -158.375 	 142.345 	
200 	 -1177 	 5421 	-230.265 	 -182.805 	 135.065 	
525 	 -849 	 5051 	-104.44 	 -208.6 	 121.135 	
849 	 -525 	 4265 	7.735 	 -203 	 95.76 	
1192 	 -157 	 3916 	101.325 	 -161.385 	 64.12 	
1151 	 185 	 3809 	188.405 	 -93.24 	 26.6 	
526 	 688 	 3317 	266.84 	 -22.225 	 -9.66 	
-145 	 988 	 3003 	330.365 	 30.87 	 -37.415 	
-238 	 1228 	 2504 	380.765 	 53.76 	 -56.77 	
-240 	 1347 	 2028 	420.945 	 60.725 	 -76.475 	
-285 	 1439 	 1405 	450.905 	 58.31 	 -96.88 	
-489 	 1441 	 855 	469.14 	 53.095 	 -115.01 	
-600 	 1294 	 434 	477.505 	 46.725 	 -128.31 	
-597 	 1184 	 85 	480.27 	 41.37 	 -139.65 	
-519 	 1178 	 -250 	479.815 	 38.64 	 -149.52 	
-397 	 1181 	 -562 	475.3 	 38.43 	 -156.835 	
-315 	 1142 	 -736 	467.075 	 41.09 	 -160.93 	
-258 	 1067 	 -846 	457.17 	 44.975 	 -162.12 	
-182 	 929 	 -1028 	446.39 	 48.86 	 -160.545 	
-308 	 947 	 -1175 	431.69 	 52.955 	 -157.815 	
-311 	 812 	 -1233 	412.86 	 56.63 	 -151.06 	
-279 	 786 	 -1224 	395.15 	 61.425 	 -144.13 	
-272 	 870 	 -1339 	379.26 	 69.545 	 -135.94 	
-186 	 872 	 -1485 	361.445 	 79.135 	 -124.81 	
-135 	 840 	 -1460 	342.3 	 89.39 	 -113.295 	
-173 	 802 	 -1418 	324.625 	 97.37 	 -101.815 	
-254 	 800 	 -1426 	307.125 	 100.065 	 -89.6 	
-324 	 766 	 -1376 	288.715 	 96.39 	 -76.23 	
-327 	 671 	 -1286 	271.32 	 86.765 	 -62.09 	
-378 	 592 	 -1241 	255.36 	 73.605 	 -50.295 	
-454 	 651 	 -1335 	239.645 	 57.4 	 -39.06 	
-415 	 564 	 -1277 	222.74 	 42.14 	 -26.565 	
-354 	 505 	 -1166 	207.34 	 28.245 	 -16.695 	
-393 	 541 	 -1153 	194.565 	 17.955 	 -8.68 	
-414 	 544 	 -1207 	181.51 	 11.13 	 0.35 	
-372 	 494 	 -1229 	167.405 	 7.35 	 9.38 	
-344 	 431 	 -1196 	154.49 	 7.14 	 16.45 	
-353 	 442 	 -1187 	142.905 	 9.66 	 22.61 	
-349 	 507 	 -1174 	131.635 	 14.28 	 28.63 	
-329 	 545 	 -1117 	120.75 	 20.72 	 34.3 	
-312 	 559 	 -1076 	111.055 	 27.405 	 39.235 	
-317 	 574 	 -1069 	101.64 	 33.075 	 43.645 	
-329 	 577 	 -1049 	92.435 	 37.1 	 47.845 	
-328 	 559 	 -1004 	83.965 	 38.78 	 51.8 	
-323 	 547 	 -975 	76.545 	 38.22 	 55.125 	
-321 	 542 	 -959 	69.79 	 35.945 	 57.925 	
-319 	 547 	 -927 	63.49 	 32.655 	 60.41 	
-295 	 557 	 -898 	58.135 	 28.63 	 62.65 	
-282 	 562 	 -866 	53.34 	 25.06 	 64.33 	
-251 	 565 	 -859 	48.965 	 22.085 	 65.625 	
-225 	 557 	 -849 	45.22 	 20.195 	 66.885 	
-198 	 540 	 -849 	42.35 	 18.9 	 67.795 	
-176 	 523 	 -852 	39.725 	 18.305 	 68.355 	
-163 	 506 	 -838 	37.52 	 17.955 	 68.74 	
-155 	 493 	 -817 	36.05 	 17.71 	 69.02 	
-141 	 483 	 -815 	35.21 	 17.255 	 69.16 	
-138 	 472 	 -809 	34.545 	 16.835 	 68.985 	
-132 	 457 	 -803 	34.265 	 16.1 	 68.53 	
-152 	 450 	 -790 	34.545 	 15.54 	 67.83 	
-152 	 442 	 -790 	35.105 	 15.05 	 67.305 	
-142 	 422 	 -804 	35.91 	 15.155 	 66.325 	
-151 	 392 	 -824 	36.96 	 15.785 	 64.82 	
-172 	 347 	 -850 	38.36 	 16.695 	 63.385 	
-172 	 282 	 -904 	40.425 	 17.71 	 62.125 	
-216 	 139 	 -937 	42.35 	 18.9 	 60.13 	
-297 	 -69 	 -964 	43.995 	 19.39 	 57.19 	
-409 	 -271 	 -973 	45.5 	 18.76 	 53.9 	
-548 	 -515 	 -1045 	46.83 	 17.045 	 49.945 	
-742 	 -934 	 -1228 	45.955 	 14.42 	 43.96 	
-1144 	 -1611 	 -1353 	38.85 	 11.025 	 34.51 	
-1335 	 -2433 	 -1682 	25.2 	 -0.875 	 24.57 	
-1158 	 -2938 	 -2606 	16.205 	 -23.205 	 15.82 	
-1163 	 -3051 	 -3613 	5.355 	 -48.65 	 -0.035 	
-1380 	 -2907 	 -4225 	-30.66 	 -74.935 	 -15.33 	
-977 	 -2572 	 -4440 	-80.92 	 -97.3 	 -18.13 	
-439 	 -2068 	 -4412 	-132.72 	 -104.125 	 -23.87 	
-365 	 -1491 	 -4537 	-197.96 	 -103.18 	 -40.495 	
-886 	 -939 	 -4451 	-276.815 	 -92.785 	 -56.77 	
-1207 	 -315 	 -4573 	-362.53 	 -82.565 	 -57.26 	
-734 	 108 	 -4705 	-461.405 	 -73.115 	 -46.515 	
-132 	 354 	 -4287 	-568.575 	 -61.915 	 -39.795 	
25 	 721 	 -3494 	-672.21 	 -61.425 	 -36.05 	
-165 	 1156 	 -2516 	-770.945 	 -84.875 	 -26.46 	
-429 	 1605 	 -1315 	-861.035 	 -129.78 	 -6.825 	
-481 	 1845 	 -925 	-935.69 	 -186.62 	 22.82 	
-140 	 1757 	 -1206 	-1001.77 	 -234.745 	 60.515 	
597 	 985 	 -851 	-1061.45 	 -256.9 	 102.655 	
1330 	 -167 	 395 	-1088.22 	 -241.325 	 143.64 	
1993 	 -1250 	 1307 	-1068.34 	 -202.51 	 178.885 	
2293 	 -1891 	 1799 	-1019.69 	 -148.785 	 205.905 	
2243 	 -2473 	 2408 	-959.84 	 -101.85 	 221.69 	
1713 	 -3112 	 3552 	-879.375 	 -74.305 	 225.645 	
1145 	 -3256 	 4301 	-770.665 	 -83.44 	 221.585 	
1250 	 -2767 	 4116 	-648.48 	 -108.57 	 221.9 	
1905 	 -2500 	 4814 	-530.425 	 -134.33 	 220.64 	
2351 	 -2525 	 5665 	-391.265 	 -156.275 	 198.695 	
1693 	 -1641 	 5455 	-241.92 	 -169.89 	 160.51 	
1114 	 -1263 	 5442 	-108.57 	 -173.565 	 134.75 	
1593 	 -1045 	 5245 	15.89 	 -168.7 	 110.285 	
2064 	 -596 	 4733 	130.515 	 -138.81 	 69.02 	
1893 	 -102 	 4260 	226.59 	 -85.295 	 16.38 	
1270 	 384 	 4011 	309.085 	 -17.885 	 -31.5 	
764 	 847 	 3525 	382.165 	 45.395 	 -66.43 	
549 	 1118 	 2788 	439.495 	 90.79 	 -95.41 	
294 	 1128 	 2321 	478.345 	 114.38 	 -125.51 	
-104 	 1273 	 1756 	507.01 	 117.11 	 -153.545 	
-620 	 1388 	 1146 	526.12 	 104.86 	 -173.985 	
-673 	 1430 	 613 	532.735 	 81.34 	 -186.375 	
-520 	 1331 	 334 	532.875 	 59.395 	 -198.17 	
-394 	 1350 	 -78 	530.355 	 45.955 	 -210.56 	
-248 	 1365 	 -517 	521.5 	 46.305 	 -217.56 	
-64 	 1323 	 -834 	506.45 	 59.255 	 -219.065 	
21 	 1243 	 -930 	490.245 	 81.69 	 -218.225 	
-21 	 1155 	 -1040 	473.725 	 106.4 	 -213.745 	
-152 	 1204 	 -1187 	455.875 	 127.26 	 -204.505 	
-230 	 1148 	 -1213 	436.415 	 140.735 	 -191.45 	
-255 	 1038 	 -1140 	416.43 	 144.865 	 -176.61 	
-319 	 945 	 -1161 	397.425 	 141.295 	 -161.595 	
-428 	 933 	 -1237 	377.51 	 133.28 	 -147.315 	
-517 	 931 	 -1189 	357.245 	 123.27 	 -131.04 	
-441 	 866 	 -1122 	338.45 	 112.735 	 -112.875 	
-412 	 866 	 -1150 	320.915 	 102.62 	 -97.125 	
-329 	 838 	 -1253 	302.855 	 92.085 	 -81.83 	
-314 	 730 	 -1170 	284.83 	 80.57 	 -68.425 	
-417 	 693 	 -1085 	269.43 	 67.83 	 -56.49 	
-453 	 704 	 -1157 	255.71 	 52.605 	 -43.05 	
-380 	 658 	 -1169 	240.275 	 36.05 	 -29.75 	
-361 	 587 	 -1042 	225.75 	 20.195 	 -19.74 	
-438 	 602 	 -1002 	214.27 	 5.705 	 -11.235 	
-464 	 639 	 -1062 	202.86 	 -6.405 	 -1.68 	
-418 	 609 	 -1088 	190.435 	 -16.765 	 6.475 	
-430 	 520 	 -1048 	179.095 	 -24.22 	 12.18 	
-463 	 452 	 -1052 	169.715 	 -29.96 	 17.29 	
-450 	 449 	 -1102 	160.51 	 -33.495 	 22.295 	
-424 	 455 	 -1094 	150.99 	 -33.775 	 26.285 	
-417 	 455 	 -1052 	142.87 	 -30.73 	 29.295 	
-418 	 454 	 -1054 	136.08 	 -24.78 	 32.095 	
-470 	 445 	 -1043 	130.585 	 -19.11 	 34.335 	
-399 	 445 	 -1153 	125.58 	 -14 	 35.945 	
-455 	 390 	 -1105 	114.975 	 -7.77 	 39.515 	
-279 	 353 	 -741 	108.045 	 -0.875 	 42.63 	
-195 	 448 	 -935 	108.255 	 8.225 	 42.105 	
-353 	 563 	 -1150 	103.845 	 17.815 	 42.105 	
-415 	 473 	 -958 	95.095 	 25.095 	 45.78 	
-310 	 350 	 -773 	91.91 	 28.805 	 48.93 	
-280 	 395 	 -880 	91.385 	 30.59 	 49.175 	
-354 	 461 	 -917 	85.96 	 30.38 	 49.63 	
-357 	 416 	 -731 	79.625 	 27.86 	 51.625 	
-317 	 394 	 -681 	78.785 	 23.275 	 53.41 	
-307 	 451 	 -826 	77.805 	 17.15 	 54.11 	
-320 	 462 	 -826 	72.765 	 10.29 	 54.81 	
-317 	 403 	 -690 	68.845 	 3.01 	 56.07 	
-291 	 393 	 -700 	68.285 	 -4.13 	 57.155 	
-259 	 432 	 -813 	66.535 	 -10.255 	 57.54 	
-250 	 438 	 -797 	62.44 	 -14.945 	 57.505 	
-241 	 404 	 -729 	59.955 	 -18.095 	 57.89 	
-205 	 410 	 -785 	59.535 	 -19.775 	 57.995 	
-181 	 419 	 -873 	57.785 	 -19.6 	 57.89 	
-155 	 389 	 -857 	54.74 	 -17.955 	 57.715 	
-148 	 356 	 -814 	53.62 	 -15.4 	 57.33 	
-134 	 352 	 -878 	53.655 	 -12.88 	 56.875 	
-145 	 348 	 -912 	52.57 	 -10.29 	 56.245 	
-157 	 312 	 -894 	51.31 	 -8.75 	 55.335 	
-182 	 306 	 -853 	51.52 	 -7.63 	 54.425 	
-170 	 312 	 -904 	51.835 	 -7.84 	 53.83 	
-224 	 282 	 -861 	51.8 	 -8.785 	 52.395 	
-196 	 287 	 -959 	54.18 	 -13.265 	 50.4 	
-341 	 279 	 -865 	53.515 	 -15.82 	 48.615 	
-276 	 183 	 -727 	51.24 	 -19.705 	 47.6 	
-183 	 178 	 -773 	53.62 	 -20.72 	 45.115 	
-294 	 208 	 -904 	55.72 	 -18.13 	 41.265 	
-443 	 69 	 -938 	52.78 	 -14.14 	 37.695 	
-594 	 -275 	 -875 	48.65 	 -10.71 	 33.635 	
-931 	 -731 	 -938 	45.92 	 -8.995 	 26.355 	
-1470 	 -1360 	 -1141 	38.57 	 -13.02 	 14.455 	
-2036 	 -2195 	 -1506 	21.91 	 -30.38 	 -1.225 	
-2261 	 -2835 	 -2367 	1.505 	 -68.145 	 -15.4 	
-1946 	 -3073 	 -3690 	-17.43 	 -117.635 	 -23.345 	
-1489 	 -3110 	 -4588 	-49.175 	 -151.585 	 -30.975 	
-828 	 -2926 	 -5134 	-100.66 	 -147.665 	 -40.25 	
-527 	 -2437 	 -5026 	-160.93 	 -92.575 	 -54.6 	
-872 	 -1880 	 -4785 	-226.24 	 -6.755 	 -72.625 	
-1546 	 -1398 	 -4646 	-300.685 	 77.07 	 -88.2 	
-1961 	 -1031 	 -4400 	-386.155 	 130.865 	 -93.59 	
-1466 	 -916 	 -4132 	-480.865 	 140.735 	 -90.055 	
-691 	 -678 	 -3850 	-577.325 	 121.065 	 -90.37 	
-329 	 -195 	 -3167 	-675.535 	 83.44 	 -93.1 	
-326 	 382 	 -2029 	-770.42 	 36.19 	 -87.745 	
-270 	 1068 	 -1128 	-849.8 	 -9.73 	 -69.16 	
219 	 1657 	 -865 	-918.33 	 -49.175 	 -40.285 	
968 	 1491 	 -682 	-982.135 	 -76.09 	 -8.68 	
1468 	 939 	 38 	-1031.91 	 -85.33 	 21.455 	
1773 	 370 	 1342 	-1053.85 	 -84.63 	 54.46 	
2132 	 -401 	 2456 	-1036.38 	 -81.865 	 91.77 	
2311 	 -1021 	 2867 	-988.4 	 -84.105 	 126.42 	
2183 	 -1686 	 3217 	-928.095 	 -98.595 	 152.915 	
1595 	 -2416 	 4374 	-851.55 	 -120.225 	 172.9 	
1270 	 -2557 	 4920 	-746.06 	 -158.375 	 188.265 	
1653 	 -2446 	 4793 	-622.475 	 -190.47 	 204.96 	
2288 	 -2121 	 4654 	-503.685 	 -207.165 	 209.475 	
2157 	 -1852 	 5596 	-383.775 	 -212.765 	 193.375 	
1524 	 -1442 	 6298 	-245.7 	 -227.465 	 168.7 	
1031 	 -782 	 5947 	-104.755 	 -244.58 	 145.18 	
1312 	 -411 	 5275 	16.835 	 -253.295 	 120.085 	
1864 	 -154 	 4807 	120.54 	 -236.355 	 82.46 	
1879 	 253 	 4228 	214.06 	 -185.71 	 30.555 	
1321 	 735 	 3553 	294.28 	 -111.335 	 -22.26 	
720 	 1072 	 2992 	358.015 	 -40.005 	 -65.66 	
315 	 1298 	 2441 	407.785 	 11.375 	 -101.885 	
-27 	 1408 	 1971 	446.25 	 42.315 	 -135.1 	
-290 	 1439 	 1395 	474.32 	 57.855 	 -164.43 	
-348 	 1476 	 694 	491.61 	 68.74 	 -187.215 	
-252 	 1369 	 223 	498.715 	 85.4 	 -204.89 	
-238 	 1314 	 -161 	500.115 	 108.99 	 -219.555 	
-334 	 1294 	 -456 	496.79 	 134.085 	 -227.29 	
-340 	 1198 	 -687 	487.725 	 152.425 	 -227.22 	
-321 	 1192 	 -754 	476.14 	 161.49 	 -223.23 	
-376 	 1159 	 -742 	463.19 	 161 	 -215.67 	
-464 	 1167 	 -809 	448.91 	 152.285 	 -204.785 	
-490 	 1139 	 -894 	432.88 	 138.25 	 -190.505 	
-470 	 1040 	 -980 	414.995 	 121.1 	 -174.65 	
-482 	 964 	 -1100 	395.675 	 103.425 	 -159.285 	
-498 	 868 	 -1143 	376.215 	 87.185 	 -142.87 	
-493 	 797 	 -1187 	357.14 	 73.185 	 -125.895 	
-383 	 717 	 -1258 	338.905 	 62.055 	 -109.515 	
-383 	 631 	 -1251 	321.44 	 55.545 	 -95.585 	
-498 	 564 	 -1281 	304.85 	 52.36 	 -81.795 	
-483 	 477 	 -1326 	288.33 	 51.485 	 -65.59 	
-339 	 410 	 -1330 	272.16 	 53.025 	 -51.625 	
-337 	 396 	 -1282 	257.39 	 57.75 	 -41.335 	
-388 	 477 	 -1239 	243.775 	 64.155 	 -30.66 	
-409 	 526 	 -1206 	230.58 	 69.825 	 -19.46 	
-388 	 539 	 -1209 	217.49 	 72.835 	 -8.365 	
-435 	 525 	 -1131 	204.05 	 72.695 	 0.665 	
-523 	 534 	 -1062 	191.345 	 67.795 	 8.435 	
-564 	 529 	 -1044 	179.515 	 58.31 	 16.66 	
-541 	 521 	 -1032 	167.755 	 45.465 	 24.29 	
-540 	 512 	 -972 	156.45 	 30.975 	 29.68 	
-564 	 516 	 -946 	146.125 	 16.66 	 33.985 	
-552 	 523 	 -974 	136.5 	 3.29 	 38.43 	
-516 	 519 	 -992 	126.77 	 -8.015 	 42.21 	
-485 	 492 	 -989 	117.845 	 -16.975 	 44.975 	
-461 	 474 	 -986 	109.83 	 -23.415 	 47.04 	
-445 	 483 	 -995 	102.375 	 -27.16 	 48.685 	
-435 	 491 	 -983 	95.48 	 -28 	 50.12 	
-389 	 503 	 -1004 	89.355 	 -26.25 	 51.415 	
-368 	 495 	 -1006 	83.09 	 -21.595 	 52.22 	
-342 	 494 	 -967 	77.35 	 -14.525 	 53.06 	
-285 	 504 	 -976 	72.45 	 -6.055 	 53.725 	
-267 	 522 	 -974 	68.075 	 3.395 	 54.075 	
-270 	 528 	 -935 	63.63 	 12.775 	 54.53 	
-248 	 523 	 -901 	59.885 	 21.07 	 55.195 	
-232 	 525 	 -880 	56.84 	 27.965 	 55.685 	
-233 	 533 	 -857 	54.18 	 33.075 	 55.895 	
-230 	 539 	 -821 	51.59 	 36.365 	 56.315 	
-226 	 534 	 -778 	49.525 	 38.255 	 56.595 	
-207 	 525 	 -776 	48.02 	 38.43 	 56.735 	
-200 	 513 	 -771 	46.865 	 37.52 	 56.805 	
-194 	 495 	 -753 	46.06 	 35.49 	 56.735 	
-178 	 479 	 -745 	45.675 	 32.62 	 56.49 	
-175 	 470 	 -739 	45.78 	 29.33 	 56.21 	
-167 	 465 	 -727 	45.85 	 25.655 	 55.755 	
-171 	 468 	 -702 	46.305 	 22.05 	 54.915 	
-159 	 464 	 -712 	47.25 	 17.92 	 53.97 	
-174 	 456 	 -721 	48.265 	 14.595 	 52.885 	
-161 	 446 	 -729 	49.28 	 10.99 	 51.52 	
-168 	 424 	 -731 	50.925 	 7.21 	 49.945 	
-183 	 415 	 -745 	53.865 	 3.255 	 48.195 	
-184 	 399 	 -776 	54.985 	 -0.49 	 46.27 	
-181 	 355 	 -708 	55.44 	 -3.29 	 44.065 	
-175 	 338 	 -694 	58.59 	 -4.27 	 41.825 	
-174 	 341 	 -808 	61.705 	 -3.675 	 39.41 	
-206 	 259 	 -831 	62.615 	 -2.135 	 36.785 	
-342 	 30 	 -741 	63.28 	 -1.785 	 33.565 	
-637 	 -362 	 -711 	64.4 	 -5.215 	 28.49 	
-1168 	 -1059 	 -731 	62.58 	 -16.52 	 19.95 	
-1897 	 -2354 	 -936 	55.475 	 -43.855 	 7.42 	
-2653 	 -3917 	 -2008 	48.16 	 -95.41 	 -6.65 	
-2700 	 -4473 	 -3644 	40.53 	 -166.81 	 -18.865 	
-1918 	 -3295 	 -4935 	17.745 	 -223.09 	 -27.65 	
-1168 	 -2307 	 -4710 	-31.465 	 -216.93 	 -35.28 	
-328 	 -2005 	 -4199 	-91.56 	 -138.11 	 -41.335 	
-94 	 -1796 	 -4253 	-137.97 	 -4.935 	 -58.695 	
-1251 	 -1198 	 -5250 	-194.915 	 137.62 	 -84.735 	
-2517 	 -999 	 -5038 	-292.53 	 228.06 	 -96.915 	
-2424 	 -1078 	 -3774 	-395.43 	 243.495 	 -86.87 	
-1164 	 -772 	 -3553 	-485.1 	 200.025 	 -78.505 	
-342 	 -367 	 -3693 	-583.275 	 135.485 	 -84.98 	
-352 	 0 	 -3228 	-689.01 	 68.74 	 -85.575 	
-183 	 492 	 -2409 	-789.74 	 5.495 	 -63 	
448 	 1062 	 -1314 	-880.985 	 -47.81 	 -31.255 	
672 	 1603 	 -492 	-954.415 	 -87.885 	 -5.705 	
489 	 1897 	 -667 	-1013.43 	 -122.325 	 26.11 	
802 	 1477 	 -648 	-1071.14 	 -147.385 	 74.2 	
1737 	 441 	 545 	-1111.88 	 -157.22 	 125.685 	
2550 	 -630 	 2104 	-1105.97 	 -151.76 	 165.48 	
2750 	 -1179 	 2474 	-1059.17 	 -137.13 	 197.855 	
2637 	 -1533 	 2583 	-1003.1 	 -124.04 	 227.675 	
2026 	 -2421 	 4177 	-935.795 	 -112.735 	 249.025 	
1443 	 -3271 	 5059 	-835.03 	 -127.89 	 259.455 	
1659 	 -2679 	 4846 	-714.595 	 -156.73 	 265.37 	
1911 	 -2710 	 5058 	-591.745 	 -180.32 	 263.62 	
2140 	 -2406 	 5435 	-464.1 	 -210.28 	 243.04 	
1433 	 -1860 	 6214 	-323.505 	 -231.735 	 209.475 	
1216 	 -1301 	 5999 	-177.03 	 -254.24 	 179.83 	
1695 	 -834 	 5415 	-41.37 	 -250.915 	 143.955 	
2242 	 -484 	 4907 	77.175 	 -212.94 	 93.8 	
2197 	 -75 	 4519 	182.21 	 -143.36 	 33.25 	
1703 	 411 	 4078 	274.19 	 -56.91 	 -25.97 	
1116 	 847 	 3673 	351.645 	 21.98 	 -76.93 	
645 	 1145 	 3203 	415.03 	 72.66 	 -119.49 	
250 	 1345 	 2605 	465.185 	 96.425 	 -156.765 	
-2 	 1400 	 2037 	501.515 	 102.9 	 -188.265 	
-173 	 1376 	 1446 	526.855 	 105.35 	 -214.445 	
-121 	 1389 	 803 	543.095 	 114.17 	 -232.68 	
23 	 1331 	 267 	550.515 	 132.58 	 -243.915 	
127 	 1174 	 -106 	550.935 	 156.59 	 -251.195 	
