STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
930 	 -729 	 -2461 	-621.425 	 -427.455 	 478.975 	
1422 	 -1397 	 -2038 	-675.43 	 -441.7 	 495.005 	
1709 	 -1766 	 -2049 	-712.67 	 -439.495 	 486.64 	
1400 	 -1725 	 -2190 	-741.09 	 -398.02 	 465.395 	
1867 	 -1946 	 -2454 	-766.85 	 -309.61 	 442.96 	
2707 	 -2946 	 -2477 	-780.605 	 -161.42 	 397.11 	
3011 	 -4079 	 -2565 	-779.415 	 30.03 	 315.315 	
2727 	 -4516 	 -2372 	-771.05 	 232.155 	 214.725 	
1970 	 -4590 	 -1424 	-755.055 	 401.66 	 101.185 	
1104 	 -4624 	 217 	-716.45 	 495.18 	 -19.04 	
656 	 -4244 	 1525 	-652.26 	 495.425 	 -133.42 	
948 	 -3771 	 1959 	-574.945 	 426.65 	 -234.99 	
1595 	 -3214 	 2096 	-499.87 	 348.425 	 -322.14 	
2160 	 -2452 	 2467 	-428.295 	 304.955 	 -392.245 	
2384 	 -1794 	 3127 	-349.65 	 304.36 	 -446.11 	
2143 	 -964 	 3508 	-265.3 	 322.105 	 -488.285 	
1517 	 -69 	 3841 	-187.53 	 325.01 	 -519.645 	
717 	 673 	 4310 	-119.84 	 294.49 	 -534.835 	
95 	 1304 	 4399 	-59.01 	 232.505 	 -529.655 	
-141 	 1848 	 4060 	-8.82 	 158.865 	 -509.355 	
-124 	 2218 	 3635 	29.12 	 93.625 	 -483.98 	
-267 	 2438 	 3224 	59.955 	 52.185 	 -458.36 	
-600 	 2630 	 2800 	87.22 	 38.22 	 -427.21 	
-902 	 2597 	 2526 	111.055 	 41.65 	 -388.185 	
-1126 	 2368 	 2320 	132.965 	 46.62 	 -347.445 	
-1490 	 2177 	 2087 	152.705 	 43.26 	 -309.89 	
-1858 	 2008 	 1952 	169.19 	 30.275 	 -271.95 	
-1900 	 1825 	 1814 	185.99 	 14.7 	 -230.51 	
-1672 	 1598 	 1510 	204.19 	 6.51 	 -190.4 	
-1498 	 1354 	 1174 	220.01 	 9.66 	 -155.925 	
-1529 	 1163 	 1023 	233.345 	 20.72 	 -124.81 	
-1571 	 1061 	 951 	246.645 	 32.515 	 -93.485 	
-1444 	 934 	 912 	260.33 	 42.49 	 -62.51 	
