STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
16 	 120 	 -995 	-4.935 	 0.805 	 1.505 	
22 	 113 	 -997 	-4.55 	 1.12 	 0.105 	
25 	 112 	 -997 	-4.095 	 1.435 	 -1.365 	
28 	 114 	 -997 	-3.605 	 1.61 	 -2.87 	
29 	 121 	 -998 	-3.045 	 1.995 	 -4.2 	
27 	 130 	 -998 	-2.485 	 2.345 	 -5.145 	
18 	 130 	 -993 	-2.24 	 2.695 	 -5.565 	
15 	 128 	 -987 	-1.89 	 2.765 	 -5.495 	
16 	 131 	 -987 	-1.435 	 2.94 	 -4.935 	
18 	 144 	 -987 	-0.98 	 3.115 	 -4.025 	
13 	 150 	 -986 	-0.595 	 3.185 	 -2.625 	
11 	 144 	 -986 	-0.385 	 3.29 	 -0.91 	
14 	 137 	 -994 	-0.035 	 3.255 	 0.91 	
17 	 144 	 -999 	0.35 	 3.395 	 2.73 	
19 	 151 	 -998 	0.63 	 3.465 	 4.41 	
17 	 150 	 -1000 	0.805 	 3.57 	 5.775 	
18 	 145 	 -999 	0.98 	 3.535 	 6.65 	
19 	 146 	 -1002 	1.12 	 3.57 	 7.105 	
17 	 148 	 -1001 	1.12 	 3.71 	 7.035 	
20 	 142 	 -1001 	1.05 	 3.78 	 6.545 	
20 	 137 	 -1002 	1.12 	 3.78 	 5.565 	
22 	 138 	 -1003 	1.05 	 3.92 	 4.235 	
23 	 139 	 -999 	1.015 	 3.955 	 2.66 	
21 	 139 	 -995 	0.875 	 3.99 	 0.945 	
22 	 133 	 -997 	0.875 	 3.955 	 -0.595 	
21 	 132 	 -995 	0.735 	 4.06 	 -1.855 	
15 	 136 	 -994 	0.665 	 4.025 	 -2.835 	
18 	 139 	 -992 	0.595 	 3.99 	 -3.5 	
18 	 140 	 -988 	0.56 	 3.885 	 -3.78 	
19 	 144 	 -986 	0.455 	 3.885 	 -3.71 	
17 	 142 	 -983 	0.385 	 3.71 	 -3.29 	
19 	 138 	 -986 	0.28 	 3.57 	 -2.52 	
19 	 137 	 -986 	0.35 	 3.43 	 -1.505 	
14 	 138 	 -981 	0.385 	 3.36 	 -0.245 	
12 	 139 	 -978 	0.42 	 3.185 	 1.015 	
21 	 140 	 -978 	0.42 	 2.94 	 2.24 	
29 	 142 	 -978 	0.455 	 2.8 	 3.185 	
25 	 144 	 -981 	0.455 	 2.8 	 4.165 	
18 	 142 	 -978 	0.455 	 2.765 	 5.11 	
19 	 142 	 -979 	0.525 	 2.59 	 5.775 	
23 	 138 	 -984 	0.595 	 2.345 	 6.195 	
28 	 135 	 -986 	0.665 	 2.275 	 6.125 	
30 	 128 	 -985 	0.63 	 2.38 	 5.565 	
32 	 119 	 -981 	0.735 	 2.31 	 4.62 	
33 	 116 	 -981 	0.805 	 2.275 	 3.29 	
30 	 116 	 -981 	0.98 	 2.345 	 1.82 	
24 	 116 	 -981 	1.05 	 2.415 	 0.315 	
20 	 121 	 -980 	1.295 	 2.415 	 -1.155 	
13 	 129 	 -974 	1.47 	 2.24 	 -2.345 	
9 	 131 	 -969 	1.68 	 2.1 	 -3.255 	
4 	 127 	 -969 	1.75 	 1.96 	 -3.675 	
0 	 128 	 -967 	1.925 	 1.68 	 -3.71 	
2 	 133 	 -967 	2.135 	 1.4 	 -3.255 	
2 	 136 	 -973 	2.31 	 1.12 	 -2.345 	
0 	 140 	 -977 	2.45 	 0.805 	 -1.155 	
0 	 144 	 -977 	2.59 	 0.56 	 -0.035 	
0 	 145 	 -980 	2.73 	 0.21 	 1.05 	
7 	 138 	 -978 	2.8 	 -0.175 	 1.855 	
15 	 130 	 -982 	2.835 	 -0.42 	 2.275 	
24 	 125 	 -984 	2.975 	 -0.49 	 2.135 	
26 	 127 	 -983 	3.08 	 -0.525 	 1.54 	
28 	 131 	 -986 	3.08 	 -0.595 	 0.56 	
35 	 130 	 -991 	3.045 	 -0.665 	 -0.7 	
38 	 125 	 -993 	3.115 	 -0.56 	 -2.1 	
33 	 125 	 -991 	3.325 	 -0.49 	 -3.535 	
34 	 127 	 -989 	3.29 	 -0.315 	 -5.005 	
34 	 125 	 -983 	3.325 	 -0.35 	 -6.335 	
38 	 128 	 -983 	3.465 	 -0.315 	 -7.28 	
32 	 133 	 -982 	3.43 	 -0.105 	 -7.805 	
30 	 139 	 -981 	3.395 	 -0.105 	 -7.665 	
26 	 136 	 -984 	3.36 	 -0.21 	 -6.965 	
21 	 141 	 -987 	3.36 	 -0.35 	 -5.6 	
19 	 146 	 -988 	3.29 	 -0.455 	 -3.885 	
19 	 155 	 -989 	3.15 	 -0.7 	 -1.995 	
18 	 162 	 -995 	2.835 	 -0.84 	 -0.245 	
18 	 165 	 -1001 	2.415 	 -1.12 	 1.295 	
15 	 166 	 -1006 	2.03 	 -1.295 	 2.415 	
11 	 174 	 -1004 	1.54 	 -1.365 	 2.975 	
10 	 180 	 -999 	0.875 	 -1.645 	 3.115 	
11 	 177 	 -996 	0.105 	 -1.96 	 2.835 	
4 	 167 	 -997 	-0.525 	 -2.31 	 2.38 	
-2 	 166 	 -997 	-1.225 	 -2.485 	 1.785 	
-9 	 166 	 -994 	-1.89 	 -2.835 	 1.19 	
-14 	 160 	 -991 	-2.66 	 -3.36 	 0.7 	
-21 	 160 	 -992 	-3.465 	 -3.78 	 0.175 	
-25 	 164 	 -993 	-3.99 	 -4.34 	 -0.175 	
-37 	 164 	 -993 	-4.69 	 -4.9 	 -0.56 	
-50 	 165 	 -986 	-5.425 	 -5.67 	 -0.84 	
-56 	 171 	 -979 	-6.265 	 -6.44 	 -1.085 	
-62 	 178 	 -974 	-7.105 	 -7.385 	 -1.365 	
-69 	 175 	 -975 	-8.155 	 -8.295 	 -1.505 	
-87 	 172 	 -983 	-8.96 	 -9.38 	 -1.645 	
-102 	 178 	 -987 	-9.73 	 -10.64 	 -2.065 	
-110 	 187 	 -982 	-10.675 	 -12.11 	 -2.87 	
-116 	 178 	 -973 	-11.935 	 -13.65 	 -4.305 	
-123 	 168 	 -972 	-13.055 	 -15.295 	 -6.545 	
-133 	 166 	 -977 	-13.965 	 -17.115 	 -9.765 	
-144 	 169 	 -978 	-15.085 	 -19.11 	 -13.79 	
-149 	 165 	 -976 	-16.1 	 -21.245 	 -18.515 	
-162 	 159 	 -969 	-17.36 	 -23.345 	 -23.66 	
-183 	 156 	 -959 	-18.27 	 -25.9 	 -29.05 	
-209 	 149 	 -951 	-19.355 	 -28.84 	 -34.335 	
-232 	 140 	 -947 	-20.65 	 -31.885 	 -39.375 	
-246 	 130 	 -949 	-21.595 	 -35.385 	 -44.31 	
-254 	 134 	 -955 	-22.47 	 -38.955 	 -49.14 	
-253 	 145 	 -970 	-23.275 	 -42.595 	 -53.69 	
-254 	 165 	 -977 	-24.045 	 -46.305 	 -57.925 	
-262 	 173 	 -983 	-24.885 	 -50.05 	 -61.39 	
-271 	 173 	 -988 	-25.725 	 -54.145 	 -63.805 	
-271 	 172 	 -997 	-26.46 	 -58.345 	 -64.925 	
-269 	 172 	 -997 	-26.95 	 -62.615 	 -64.925 	
-268 	 175 	 -999 	-27.405 	 -66.745 	 -63.595 	
-266 	 184 	 -998 	-27.685 	 -70.805 	 -61.215 	
-272 	 202 	 -992 	-27.86 	 -74.97 	 -57.575 	
-277 	 210 	 -989 	-28.21 	 -79.17 	 -52.675 	
-280 	 210 	 -994 	-28.525 	 -83.405 	 -46.585 	
-279 	 214 	 -1002 	-28.63 	 -87.465 	 -39.585 	
-293 	 227 	 -1006 	-28.98 	 -91.42 	 -32.025 	
-299 	 231 	 -1008 	-29.505 	 -95.305 	 -24.465 	
-293 	 229 	 -1011 	-29.89 	 -99.12 	 -17.64 	
-282 	 246 	 -1017 	-30.345 	 -102.69 	 -11.97 	
-276 	 254 	 -1032 	-31.29 	 -105.84 	 -7.595 	
-270 	 243 	 -1050 	-32.515 	 -108.955 	 -4.655 	
-264 	 249 	 -1062 	-33.46 	 -111.72 	 -3.185 	
-265 	 281 	 -1057 	-34.545 	 -114.17 	 -3.01 	
-275 	 301 	 -1047 	-36.155 	 -116.725 	 -3.5 	
-274 	 297 	 -1043 	-38.115 	 -119.385 	 -3.99 	
-279 	 297 	 -1053 	-39.795 	 -121.835 	 -3.535 	
-305 	 312 	 -1074 	-41.37 	 -123.865 	 -1.47 	
-336 	 324 	 -1082 	-43.435 	 -126.21 	 2.45 	
-346 	 328 	 -1075 	-45.465 	 -128.975 	 8.12 	
-357 	 341 	 -1070 	-47.67 	 -131.705 	 15.54 	
-375 	 366 	 -1077 	-50.19 	 -134.68 	 24.29 	
-397 	 394 	 -1099 	-53.06 	 -137.445 	 34.055 	
-416 	 400 	 -1103 	-56.21 	 -140.105 	 44.38 	
-441 	 415 	 -1088 	-59.465 	 -142.485 	 54.39 	
-480 	 423 	 -954 	-62.09 	 -144.865 	 63.7 	
-492 	 501 	 -1143 	-66.255 	 -148.68 	 70.56 	
-429 	 456 	 -1236 	-72.625 	 -151.095 	 75.915 	
-432 	 246 	 -1109 	-77.21 	 -151.97 	 77.035 	
-455 	 421 	 -1055 	-77.805 	 -153.16 	 73.045 	
-437 	 531 	 -1066 	-82.705 	 -155.295 	 67.165 	
-397 	 358 	 -1061 	-90.44 	 -157.045 	 59.57 	
-393 	 239 	 -1056 	-94.255 	 -157.535 	 51.135 	
-416 	 380 	 -1070 	-95.515 	 -158.27 	 42.525 	
-427 	 512 	 -1074 	-98.91 	 -159.53 	 35.84 	
-431 	 476 	 -1043 	-103.53 	 -160.51 	 31.885 	
-455 	 430 	 -1016 	-106.61 	 -161.63 	 30.17 	
-464 	 447 	 -1007 	-108.885 	 -163.38 	 30.765 	
-433 	 434 	 -1015 	-111.545 	 -165.34 	 34.265 	
-427 	 398 	 -1022 	-113.4 	 -166.67 	 40.285 	
-482 	 411 	 -1024 	-113.645 	 -167.615 	 47.81 	
-545 	 426 	 -995 	-113.575 	 -168.805 	 55.93 	
-571 	 389 	 -940 	-114.485 	 -170.205 	 62.86 	
-569 	 294 	 -889 	-115.29 	 -171.815 	 67.095 	
-547 	 218 	 -865 	-115.01 	 -173.53 	 67.515 	
-503 	 197 	 -871 	-113.785 	 -174.93 	 64.295 	
-478 	 193 	 -879 	-112.56 	 -175.63 	 58.695 	
-469 	 206 	 -868 	-111.125 	 -175.875 	 52.29 	
-472 	 256 	 -852 	-109.76 	 -176.05 	 46.795 	
-462 	 315 	 -861 	-108.43 	 -176.715 	 43.68 	
-447 	 377 	 -880 	-107.345 	 -177.24 	 43.61 	
-455 	 435 	 -906 	-106.47 	 -177.31 	 46.06 	
-470 	 441 	 -917 	-105.42 	 -176.995 	 49.77 	
-465 	 456 	 -894 	-104.055 	 -176.575 	 52.955 	
-428 	 467 	 -864 	-103.81 	 -176.155 	 54.46 	
-380 	 403 	 -846 	-104.265 	 -175.595 	 54.39 	
-362 	 340 	 -848 	-103.145 	 -174.58 	 53.025 	
-376 	 363 	 -856 	-100.66 	 -173.25 	 51.135 	
-398 	 409 	 -827 	-98.98 	 -171.395 	 49.91 	
-429 	 385 	 -773 	-98.14 	 -169.75 	 50.015 	
-450 	 344 	 -738 	-96.215 	 -168.665 	 50.96 	
-436 	 358 	 -746 	-93.17 	 -168.105 	 52.605 	
-412 	 400 	 -760 	-90.51 	 -166.95 	 54.985 	
-413 	 396 	 -736 	-88.55 	 -165.025 	 58.275 	
-429 	 390 	 -695 	-86.135 	 -163.38 	 62.02 	
-419 	 435 	 -662 	-83.09 	 -162.365 	 66.43 	
-411 	 491 	 -602 	-80.465 	 -161.105 	 72.1 	
-425 	 511 	 -638 	-79.065 	 -159.53 	 79.205 	
-476 	 545 	 -559 	-77.385 	 -157.325 	 87.815 	
-468 	 505 	 -654 	-76.475 	 -157.185 	 96.95 	
-479 	 550 	 -637 	-74.97 	 -155.855 	 106.19 	
-466 	 611 	 -646 	-73.115 	 -154.595 	 115.5 	
-490 	 622 	 -628 	-72.03 	 -152.775 	 123.55 	
-513 	 623 	 -616 	-71.645 	 -151.235 	 130.515 	
-491 	 571 	 -568 	-71.295 	 -150.255 	 136.045 	
-447 	 563 	 -540 	-70.175 	 -149.135 	 139.51 	
-418 	 590 	 -531 	-69.3 	 -147.525 	 142.485 	
-445 	 612 	 -503 	-68.985 	 -145.635 	 145.425 	
-520 	 499 	 -479 	-68.74 	 -143.92 	 148.82 	
-545 	 594 	 -489 	-66.675 	 -143.22 	 151.305 	
-512 	 608 	 -474 	-65.625 	 -142.24 	 154.35 	
-546 	 608 	 -441 	-65.205 	 -140.665 	 156.555 	
-580 	 576 	 -410 	-64.645 	 -139.825 	 158.165 	
-556 	 599 	 -403 	-63.315 	 -139.72 	 158.34 	
-514 	 640 	 -404 	-62.3 	 -138.915 	 157.745 	
-506 	 636 	 -400 	-61.95 	 -137.445 	 156.485 	
-524 	 616 	 -385 	-61.25 	 -136.15 	 154.805 	
-520 	 630 	 -378 	-60.095 	 -135.31 	 152.67 	
-504 	 656 	 -370 	-59.045 	 -134.295 	 150.5 	
-502 	 654 	 -359 	-58.45 	 -133 	 148.575 	
-525 	 644 	 -359 	-57.575 	 -131.95 	 146.51 	
-537 	 630 	 -374 	-56.525 	 -131.005 	 144.025 	
-520 	 636 	 -391 	-54.95 	 -129.955 	 140.84 	
-507 	 643 	 -383 	-53.48 	 -128.625 	 136.535 	
-493 	 631 	 -352 	-52.255 	 -127.19 	 131.32 	
-471 	 624 	 -334 	-50.89 	 -125.93 	 124.81 	
-436 	 625 	 -341 	-49.035 	 -124.67 	 117.355 	
-407 	 649 	 -346 	-47.04 	 -122.85 	 109.34 	
-378 	 673 	 -330 	-45.325 	 -120.75 	 101.36 	
-366 	 684 	 -303 	-43.82 	 -118.51 	 94.045 	
-368 	 700 	 -284 	-42.035 	 -116.305 	 88.095 	
-380 	 739 	 -284 	-40.25 	 -114.275 	 83.965 	
-377 	 779 	 -281 	-38.465 	 -112.42 	 81.83 	
-390 	 810 	 -278 	-36.995 	 -110.285 	 81.48 	
-413 	 824 	 -273 	-35.7 	 -108.22 	 82.39 	
-431 	 832 	 -269 	-34.405 	 -106.155 	 83.825 	
-436 	 837 	 -258 	-33.215 	 -104.23 	 85.155 	
-456 	 839 	 -246 	-32.34 	 -102.2 	 85.645 	
-502 	 826 	 -254 	-31.36 	 -100.345 	 84.35 	
-524 	 788 	 -287 	-29.855 	 -98.805 	 80.325 	
-504 	 778 	 -301 	-28.105 	 -96.845 	 72.87 	
-470 	 786 	 -269 	-26.635 	 -94.465 	 62.37 	
-491 	 732 	 -206 	-25.795 	 -91.49 	 49 	
-475 	 718 	 -201 	-24.255 	 -89.285 	 33.285 	
-438 	 711 	 -230 	-22.225 	 -87.08 	 15.82 	
-396 	 742 	 -250 	-19.915 	 -84.28 	 -2.45 	
-361 	 793 	 -230 	-17.64 	 -80.99 	 -20.055 	
-335 	 823 	 -192 	-15.995 	 -77.56 	 -35.35 	
-323 	 856 	 -176 	-14.525 	 -74.55 	 -47.18 	
-314 	 903 	 -171 	-12.88 	 -71.68 	 -54.25 	
-305 	 966 	 -160 	-11.375 	 -68.46 	 -55.65 	
-310 	 1029 	 -137 	-10.185 	 -65.45 	 -51.17 	
-322 	 1076 	 -132 	-9.45 	 -63 	 -40.845 	
-332 	 1104 	 -146 	-9.17 	 -61.005 	 -25.655 	
-346 	 1115 	 -156 	-9.135 	 -59.01 	 -7.035 	
-375 	 1123 	 -157 	-9.17 	 -57.085 	 13.265 	
-380 	 1109 	 -160 	-9.52 	 -55.475 	 33.18 	
-349 	 1085 	 -167 	-9.695 	 -54.075 	 51.03 	
-320 	 1073 	 -152 	-9.695 	 -52.29 	 65.905 	
-320 	 1055 	 -123 	-10.36 	 -50.26 	 77.49 	
-339 	 999 	 -108 	-11.515 	 -48.51 	 85.75 	
-354 	 936 	 -107 	-11.935 	 -47.075 	 90.93 	
-366 	 910 	 -121 	-11.76 	 -45.57 	 92.82 	
-372 	 894 	 -117 	-11.655 	 -43.855 	 92.12 	
-374 	 874 	 -84 	-11.76 	 -42.21 	 89.25 	
-384 	 846 	 -66 	-11.935 	 -40.81 	 84.91 	
-390 	 828 	 -72 	-11.795 	 -39.795 	 79.59 	
-386 	 824 	 -85 	-11.445 	 -38.78 	 73.99 	
-361 	 839 	 -88 	-10.885 	 -37.87 	 68.67 	
-350 	 859 	 -65 	-10.535 	 -36.68 	 64.12 	
-352 	 869 	 -43 	-10.36 	 -35.665 	 61.145 	
-366 	 881 	 -41 	-10.115 	 -35.175 	 59.885 	
-375 	 887 	 -49 	-9.73 	 -34.825 	 60.34 	
-375 	 897 	 -53 	-9.205 	 -34.44 	 62.195 	
-375 	 907 	 -45 	-8.61 	 -33.95 	 64.82 	
-381 	 909 	 -30 	-8.015 	 -33.74 	 67.935 	
-379 	 891 	 -14 	-7.56 	 -33.6 	 70.7 	
-355 	 875 	 -8 	-6.93 	 -33.53 	 72.765 	
-328 	 871 	 -1 	-6.09 	 -33.18 	 73.955 	
-317 	 861 	 3 	-5.145 	 -32.9 	 74.27 	
-308 	 839 	 -7 	-4.375 	 -32.55 	 73.92 	
-300 	 822 	 -20 	-3.185 	 -32.2 	 72.87 	
-284 	 825 	 -32 	-1.925 	 -31.71 	 71.155 	
-273 	 823 	 -34 	-0.77 	 -31.22 	 69.16 	
-271 	 818 	 -31 	0.315 	 -30.695 	 66.99 	
-264 	 820 	 -33 	1.47 	 -30.275 	 64.785 	
-248 	 842 	 -28 	2.765 	 -29.82 	 62.72 	
-227 	 869 	 -20 	3.745 	 -29.435 	 61.355 	
-221 	 885 	 -15 	4.375 	 -28.875 	 60.9 	
-225 	 898 	 -16 	5.005 	 -28.455 	 61.67 	
-226 	 918 	 -18 	5.53 	 -28.035 	 63.56 	
-238 	 943 	 -20 	5.985 	 -27.72 	 66.325 	
-253 	 953 	 -24 	6.405 	 -27.615 	 69.65 	
-255 	 963 	 -24 	6.685 	 -27.44 	 72.905 	
-253 	 968 	 -1 	6.685 	 -27.195 	 75.775 	
-244 	 967 	 25 	6.51 	 -27.055 	 78.015 	
-237 	 957 	 35 	6.265 	 -27.09 	 79.73 	
-222 	 955 	 25 	6.09 	 -27.09 	 80.85 	
-207 	 955 	 11 	5.915 	 -27.02 	 81.55 	
-197 	 949 	 1 	5.635 	 -26.67 	 81.97 	
-193 	 941 	 0 	5.32 	 -26.32 	 82.145 	
-193 	 945 	 -1 	5.145 	 -26.11 	 82.005 	
-187 	 952 	 -6 	4.725 	 -25.865 	 81.655 	
-183 	 961 	 -11 	4.375 	 -25.725 	 80.885 	
-172 	 972 	 -7 	3.885 	 -25.41 	 79.835 	
-161 	 975 	 0 	3.57 	 -25.27 	 78.61 	
-146 	 976 	 3 	2.765 	 -25.025 	 77.21 	
-133 	 977 	 -2 	2.135 	 -24.955 	 75.95 	
-132 	 988 	 -8 	1.68 	 -24.57 	 74.9 	
-148 	 996 	 -7 	1.155 	 -24.29 	 74.13 	
-167 	 994 	 -3 	0.42 	 -24.185 	 73.325 	
-174 	 977 	 -3 	-0.105 	 -24.29 	 72.31 	
-179 	 962 	 -3 	-0.56 	 -24.43 	 70.665 	
-174 	 950 	 -4 	-0.875 	 -24.465 	 68.18 	
-161 	 949 	 0 	-0.945 	 -24.57 	 64.68 	
-145 	 948 	 19 	-1.26 	 -24.57 	 60.48 	
-138 	 939 	 38 	-1.715 	 -24.57 	 55.93 	
-133 	 943 	 41 	-1.82 	 -24.64 	 51.485 	
-125 	 953 	 39 	-1.925 	 -24.675 	 47.67 	
-120 	 966 	 29 	-2.1 	 -24.78 	 44.765 	
-123 	 966 	 23 	-2.345 	 -24.78 	 42.98 	
-120 	 975 	 25 	-2.415 	 -24.675 	 42.175 	
-113 	 986 	 28 	-2.485 	 -24.71 	 42.245 	
-91 	 993 	 25 	-2.66 	 -24.71 	 42.875 	
-68 	 994 	 30 	-2.975 	 -24.57 	 43.89 	
-63 	 998 	 37 	-3.185 	 -24.395 	 45.15 	
-73 	 988 	 28 	-3.605 	 -24.22 	 46.48 	
-81 	 972 	 15 	-3.675 	 -24.045 	 47.285 	
-79 	 963 	 12 	-3.675 	 -23.87 	 47.215 	
-76 	 950 	 26 	-3.78 	 -23.38 	 45.92 	
-77 	 925 	 40 	-3.92 	 -22.96 	 43.33 	
-56 	 923 	 49 	-3.675 	 -22.645 	 39.55 	
-32 	 940 	 57 	-3.605 	 -22.26 	 35.595 	
-32 	 939 	 58 	-3.955 	 -21.63 	 32.06 	
-36 	 928 	 45 	-4.095 	 -21.245 	 29.4 	
-36 	 939 	 30 	-3.745 	 -20.93 	 27.86 	
-36 	 961 	 19 	-3.64 	 -20.51 	 27.335 	
-39 	 961 	 18 	-3.92 	 -20.055 	 27.65 	
-30 	 953 	 13 	-3.92 	 -19.705 	 28.385 	
-15 	 965 	 18 	-3.71 	 -19.355 	 29.4 	
-7 	 982 	 30 	-3.92 	 -18.935 	 30.695 	
-5 	 976 	 36 	-4.55 	 -18.515 	 32.27 	
-9 	 967 	 32 	-4.935 	 -18.165 	 34.16 	
-11 	 971 	 17 	-5.11 	 -17.815 	 36.155 	
-25 	 975 	 5 	-5.355 	 -17.36 	 37.905 	
-36 	 970 	 2 	-5.705 	 -16.905 	 38.955 	
-42 	 957 	 6 	-6.02 	 -16.52 	 38.92 	
-33 	 954 	 10 	-6.335 	 -16.205 	 37.485 	
-18 	 953 	 10 	-6.65 	 -15.785 	 34.685 	
-15 	 951 	 12 	-6.93 	 -15.26 	 31.045 	
-19 	 951 	 13 	-7.21 	 -14.805 	 27.125 	
-17 	 959 	 15 	-7.63 	 -14.385 	 23.415 	
-12 	 968 	 9 	-7.84 	 -14.14 	 20.475 	
-14 	 970 	 0 	-8.155 	 -13.755 	 18.655 	
-23 	 977 	 -2 	-8.33 	 -13.475 	 17.85 	
-21 	 978 	 -7 	-8.575 	 -13.3 	 18.025 	
-17 	 982 	 -4 	-8.785 	 -13.23 	 19.005 	
-11 	 982 	 -6 	-9.1 	 -13.195 	 20.405 	
-4 	 980 	 -8 	-9.415 	 -13.125 	 21.875 	
0 	 977 	 -13 	-9.555 	 -13.125 	 23.205 	
10 	 976 	 -16 	-9.625 	 -13.09 	 23.94 	
15 	 977 	 -17 	-9.73 	 -12.845 	 24.01 	
20 	 971 	 -9 	-9.765 	 -12.67 	 23.415 	
20 	 963 	 9 	-9.66 	 -12.425 	 22.19 	
17 	 955 	 19 	-9.59 	 -12.25 	 20.405 	
18 	 946 	 20 	-9.45 	 -12.075 	 18.025 	
22 	 946 	 29 	-9.17 	 -11.76 	 15.26 	
31 	 950 	 42 	-8.61 	 -11.585 	 12.215 	
35 	 949 	 46 	-8.155 	 -11.41 	 9.135 	
39 	 951 	 42 	-7.63 	 -11.305 	 6.3 	
46 	 963 	 42 	-7 	 -10.955 	 3.85 	
53 	 975 	 42 	-6.37 	 -10.64 	 2.135 	
57 	 987 	 49 	-5.775 	 -10.29 	 1.4 	
52 	 1002 	 51 	-5.39 	 -10.01 	 1.82 	
45 	 1013 	 51 	-5.005 	 -9.87 	 3.36 	
38 	 1013 	 44 	-4.655 	 -9.625 	 5.74 	
35 	 1019 	 35 	-4.025 	 -9.52 	 8.47 	
47 	 1035 	 44 	-3.43 	 -9.45 	 11.06 	
