STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-1102 	 63 	 63 	 50.995 	 -10.675 	 39.025 	
-1085 	 66 	 65 	 52.85 	 -15.47 	 39.025 	
-1090 	 93 	 71 	 54.705 	 -20.09 	 36.68 	
-1103 	 160 	 84 	 56.525 	 -25.445 	 35.28 	
-1147 	 174 	 101 	 58.03 	 -31.22 	 40.985 	
-1176 	 218 	 121 	 60.2 	 -38.325 	 52.955 	
-1221 	 259 	 172 	 61.88 	 -46.165 	 68.005 	
-1314 	 243 	 226 	 62.825 	 -55.51 	 84.525 	
-1362 	 148 	 261 	 63.0 	 -66.955 	 99.54 	
-1572 	 -205 	 493 	 61.32 	 -78.015 	 108.22 	
-1666 	 -750 	 514 	 57.295 	 -96.565 	 98.14 	
-1596 	 -755 	 434 	 51.66 	 -116.69 	 34.405 	
-1331 	 -699 	 786 	 36.75 	 -132.545 	 -76.79 	
-805 	 -1151 	 1580 	 15.715 	 -139.58 	 -177.17 	
-153 	 -1536 	 2870 	 -7.07 	 -126.525 	 -215.145 	
-228 	 -1058 	 3980 	 -45.255 	 -111.44 	 -183.4 	
167 	 -38 	 3483 	 -110.74 	 -151.585 	 -146.545 	
-236 	 1128 	 2335 	 -206.745 	 -154.14 	 -138.985 	
-772 	 2207 	 1502 	 -323.925 	 -139.195 	 -124.04 	
-1395 	 3144 	 159 	 -452.235 	 -129.465 	 -85.26 	
-1425 	 3128 	 -985 	 -574.63 	 -103.985 	 -0.945 	
-1016 	 2427 	 -1831 	 -677.39 	 -63.525 	 61.215 	
-521 	 1639 	 -2078 	 -745.57 	 -0.14 	 87.395 	
-34 	 1244 	 -2194 	 -769.79 	 77.525 	 102.095 	
-130 	 1198 	 -2231 	 -749.0 	 175.42 	 148.54 	
-375 	 1006 	 -2221 	 -695.73 	 281.925 	 226.94 	
-634 	 549 	 -2218 	 -615.195 	 386.155 	 297.22 	
-630 	 282 	 -2180 	 -507.185 	 477.33 	 322.455 	
-968 	 378 	 -1906 	 -388.395 	 546.49 	 312.865 	
-1411 	 378 	 -1598 	 -267.47 	 581.07 	 314.475 	
-1999 	 517 	 -1174 	 -152.145 	 580.44 	 330.12 	
-2419 	 71 	 -826 	 -58.24 	 544.74 	 340.935 	
-2662 	 -288 	 -467 	 20.3 	 480.06 	 302.715 	
-2771 	 -575 	 -172 	 68.46 	 391.37 	 214.9 	
-2702 	 -806 	 25 	 90.965 	 292.53 	 110.6 	
-2468 	 -553 	 132 	 97.825 	 192.955 	 -0.49 	
-2141 	 -321 	 286 	 90.02 	 103.915 	 -79.835 	
-1594 	 -68 	 237 	 78.645 	 23.45 	 -122.675 	
-1177 	 159 	 137 	 65.695 	 -36.715 	 -131.95 	
-823 	 237 	 41 	 52.57 	 -80.745 	 -121.065 	
-568 	 318 	 -137 	 40.495 	 -110.565 	 -113.05 	
-427 	 311 	 -245 	 29.855 	 -124.705 	 -108.57 	
-339 	 288 	 -284 	 21.315 	 -129.325 	 -110.67 	
-300 	 228 	 -306 	 14.805 	 -126.385 	 -112.665 	
-326 	 173 	 -317 	 11.97 	 -116.83 	 -105.945 	
-336 	 121 	 -330 	 12.32 	 -103.39 	 -90.895 	
-381 	 93 	 -320 	 14.035 	 -87.5 	 -74.9 	
-426 	 136 	 -365 	 15.645 	 -71.575 	 -61.95 	
-547 	 150 	 -366 	 15.505 	 -55.405 	 -50.26 	
-620 	 216 	 -400 	 14.455 	 -42.455 	 -42.35 	
-701 	 209 	 -418 	 10.5 	 -30.695 	 -37.8 	
-755 	 231 	 -417 	 5.985 	 -21.875 	 -36.54 	
-772 	 237 	 -423 	 0.21 	 -15.47 	 -34.72 	
-787 	 257 	 -419 	 -5.495 	 -10.29 	 -28.91 	
-803 	 252 	 -404 	 -11.375 	 -6.79 	 -17.045 	
