STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-1065 	 338 	 152 	 15.505 	 -29.015 	 69.965 	
-1086 	 272 	 158 	 14.35 	 -33.915 	 89.39 	
-1083 	 265 	 162 	 13.755 	 -39.375 	 102.06 	
-1061 	 212 	 171 	 11.48 	 -45.115 	 105.035 	
-1057 	 271 	 178 	 9.695 	 -51.17 	 98.49 	
-1094 	 367 	 217 	 6.895 	 -57.575 	 92.61 	
-1148 	 449 	 237 	 3.745 	 -65.485 	 97.16 	
-1218 	 467 	 270 	 0.175 	 -74.445 	 115.115 	
-1280 	 390 	 341 	 -4.515 	 -84.91 	 140.455 	
-1334 	 118 	 414 	 -11.515 	 -97.055 	 160.93 	
-1470 	 -186 	 488 	 -21.455 	 -109.55 	 162.015 	
-1816 	 -577 	 657 	 -35.07 	 -120.505 	 132.65 	
-1962 	 -1076 	 910 	 -52.71 	 -132.51 	 58.695 	
-1519 	 -1811 	 1326 	 -73.955 	 -140.21 	 -69.72 	
-1184 	 -2044 	 2176 	 -91.385 	 -133.7 	 -245.21 	
-903 	 -1699 	 2582 	 -113.12 	 -138.18 	 -425.18 	
-1082 	 -936 	 2681 	 -141.33 	 -136.885 	 -542.325 	
-976 	 272 	 2225 	 -178.955 	 -145.635 	 -575.75 	
-582 	 1567 	 1575 	 -235.06 	 -142.59 	 -538.16 	
-720 	 2482 	 1036 	 -308.875 	 -121.625 	 -434.63 	
-780 	 2591 	 341 	 -390.285 	 -102.935 	 -282.31 	
-712 	 2542 	 -439 	 -471.555 	 -72.695 	 -152.215 	
-656 	 2066 	 -990 	 -547.365 	 -28.315 	 -65.555 	
-655 	 1755 	 -1450 	 -608.055 	 24.36 	 -21.665 	
-716 	 1350 	 -1768 	 -645.89 	 85.33 	 13.23 	
-828 	 1074 	 -1833 	 -661.36 	 147.875 	 50.785 	
-816 	 649 	 -1828 	 -654.955 	 207.9 	 95.13 	
-939 	 436 	 -1676 	 -628.425 	 264.39 	 126.56 	
-1074 	 205 	 -1597 	 -581.945 	 309.295 	 165.025 	
-1211 	 -40 	 -1516 	 -516.74 	 344.4 	 218.435 	
-1471 	 -501 	 -1253 	 -437.57 	 369.04 	 276.78 	
-1634 	 -1101 	 -916 	 -348.67 	 377.125 	 310.135 	
-1687 	 -1617 	 -543 	 -258.895 	 366.94 	 286.755 	
-1772 	 -1591 	 -256 	 -175.0 	 335.02 	 202.79 	
-1896 	 -1431 	 -105 	 -103.81 	 287.245 	 122.675 	
-1862 	 -1217 	 7 	 -43.33 	 232.75 	 62.51 	
-1733 	 -1008 	 0 	 -0.735 	 173.18 	 -7.42 	
-1708 	 -665 	 13 	 32.48 	 116.34 	 -62.16 	
-1460 	 -406 	 -61 	 55.44 	 60.62 	 -84.84 	
-1228 	 -351 	 -108 	 71.995 	 15.085 	 -89.775 	
-936 	 -238 	 -164 	 84.35 	 -24.01 	 -101.08 	
-691 	 -181 	 -202 	 90.545 	 -52.045 	 -104.615 	
-484 	 -119 	 -242 	 93.485 	 -69.93 	 -95.445 	
-390 	 -32 	 -287 	 92.225 	 -79.45 	 -83.79 	
-374 	 30 	 -326 	 86.87 	 -82.495 	 -71.89 	
-392 	 104 	 -349 	 78.155 	 -80.71 	 -62.37 	
-427 	 149 	 -355 	 66.64 	 -76.3 	 -55.055 	
-460 	 170 	 -366 	 53.62 	 -70.0 	 -47.915 	
-503 	 159 	 -369 	 40.985 	 -62.3 	 -37.31 	
-569 	 141 	 -363 	 29.575 	 -54.285 	 -21.56 	
-616 	 34 	 -383 	 19.18 	 -46.69 	 -1.26 	
-672 	 -55 	 -378 	 11.76 	 -38.78 	 15.995 	
