STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
602 	 -60 	 -431 	 60.375 	 -41.16 	 -169.015 	
627 	 -77 	 -437 	 54.775 	 -42.84 	 -187.145 	
659 	 -71 	 -456 	 49.91 	 -44.415 	 -203.63 	
771 	 -106 	 -496 	 45.255 	 -45.64 	 -217.07 	
587 	 -48 	 -453 	 41.79 	 -45.57 	 -227.64 	
639 	 28 	 -514 	 37.905 	 -48.58 	 -234.815 	
689 	 51 	 -542 	 33.845 	 -50.295 	 -238.56 	
652 	 68 	 -550 	 30.52 	 -51.275 	 -238.735 	
709 	 99 	 -549 	 28.035 	 -53.34 	 -236.46 	
695 	 253 	 -611 	 25.13 	 -54.74 	 -235.34 	
561 	 75 	 -651 	 20.86 	 -55.965 	 -226.45 	
488 	 218 	 -704 	 18.69 	 -60.445 	 -224.07 	
598 	 226 	 -760 	 15.82 	 -63.245 	 -215.495 	
463 	 285 	 -752 	 13.02 	 -63.49 	 -207.375 	
325 	 312 	 -710 	 10.43 	 -66.29 	 -197.61 	
382 	 337 	 -731 	 7.735 	 -71.715 	 -187.285 	
410 	 350 	 -779 	 4.585 	 -74.76 	 -175.21 	
214 	 377 	 -757 	 1.575 	 -75.74 	 -160.965 	
-66 	 431 	 -700 	 -1.505 	 -79.205 	 -145.635 	
-289 	 521 	 -651 	 -4.865 	 -85.4 	 -128.8 	
-449 	 513 	 -548 	 -9.275 	 -91.0 	 -108.85 	
-712 	 455 	 -378 	 -13.72 	 -95.515 	 -84.105 	
-970 	 320 	 -185 	 -18.27 	 -101.78 	 -51.485 	
-926 	 -152 	 10 	 -23.45 	 -109.585 	 -7.14 	
-955 	 -511 	 120 	 -27.825 	 -113.4 	 49.98 	
-495 	 -354 	 103 	 -33.705 	 -115.325 	 114.345 	
217 	 -188 	 -158 	 -46.585 	 -112.595 	 180.565 	
1004 	 -194 	 -559 	 -64.89 	 -102.375 	 240.73 	
2181 	 -386 	 -1087 	 -84.385 	 -81.655 	 275.59 	
2928 	 -127 	 -1371 	 -101.78 	 -43.435 	 276.43 	
3452 	 186 	 -1503 	 -127.855 	 0.105 	 243.985 	
4419 	 476 	 -1838 	 -160.405 	 41.615 	 189.14 	
5288 	 725 	 -2164 	 -192.5 	 91.49 	 134.12 	
5703 	 999 	 -2516 	 -224.735 	 150.955 	 100.59 	
5486 	 984 	 -2630 	 -259.735 	 209.44 	 101.465 	
5289 	 691 	 -2594 	 -292.39 	 253.89 	 132.58 	
5364 	 466 	 -2698 	 -319.655 	 292.32 	 179.865 	
4714 	 105 	 -2557 	 -341.04 	 340.76 	 239.295 	
3290 	 -216 	 -2040 	 -355.39 	 383.04 	 288.575 	
2012 	 -420 	 -1379 	 -365.015 	 401.555 	 313.39 	
1124 	 -606 	 -700 	 -371.7 	 402.465 	 308.84 	
90 	 -739 	 -7 	 -373.45 	 396.41 	 279.65 	
-1497 	 -594 	 555 	 -367.22 	 375.305 	 237.16 	
-2519 	 -245 	 955 	 -357.805 	 325.01 	 188.685 	
-2769 	 -82 	 1102 	 -352.065 	 258.615 	 144.445 	
-3071 	 -142 	 1341 	 -343.385 	 192.64 	 105.91 	
-3291 	 -204 	 1581 	 -328.23 	 122.325 	 62.965 	
-3126 	 10 	 1433 	 -309.47 	 42.77 	 12.53 	
-2671 	 156 	 1153 	 -291.795 	 -35.28 	 -37.695 	
-2183 	 210 	 791 	 -272.615 	 -106.645 	 -83.3 	
-1814 	 239 	 461 	 -247.45 	 -172.69 	 -116.865 	
-1374 	 450 	 137 	 -216.615 	 -236.425 	 -138.32 	
-799 	 631 	 -124 	 -184.31 	 -293.195 	 -147.42 	
-269 	 706 	 -457 	 -152.18 	 -338.94 	 -143.5 	
125 	 650 	 -766 	 -120.54 	 -372.54 	 -127.925 	
651 	 573 	 -1061 	 -89.705 	 -396.865 	 -107.31 	
1245 	 458 	 -1314 	 -60.655 	 -409.255 	 -89.215 	
1605 	 378 	 -1484 	 -33.705 	 -408.52 	 -76.09 	
1841 	 291 	 -1539 	 -8.75 	 -398.895 	 -70.84 	
1975 	 220 	 -1504 	 15.19 	 -383.32 	 -73.815 	
2141 	 207 	 -1537 	 38.78 	 -363.335 	 -81.165 	
2156 	 198 	 -1486 	 60.935 	 -336.875 	 -88.305 	
2111 	 180 	 -1406 	 80.78 	 -308.14 	 -92.4 	
2164 	 75 	 -1315 	 100.38 	 -277.06 	 -88.795 	
1962 	 211 	 -1175 	 119.595 	 -242.725 	 -76.79 	
1754 	 116 	 -1026 	 135.45 	 -210.07 	 -54.145 	
1596 	 118 	 -886 	 151.305 	 -179.445 	 -27.79 	
1535 	 160 	 -764 	 165.795 	 -149.345 	 -0.7 	
1436 	 187 	 -677 	 177.695 	 -118.79 	 21.21 	
1291 	 134 	 -617 	 187.39 	 -90.23 	 35.91 	
1233 	 81 	 -635 	 196.595 	 -65.975 	 43.47 	
1254 	 139 	 -699 	 205.1 	 -42.735 	 46.48 	
1214 	 206 	 -730 	 211.925 	 -18.62 	 49.455 	
1083 	 263 	 -759 	 217.49 	 3.535 	 54.355 	
1016 	 313 	 -815 	 222.39 	 21.175 	 60.83 	
1065 	 377 	 -882 	 225.82 	 36.61 	 67.9 	
1046 	 382 	 -897 	 227.43 	 52.815 	 75.495 	
937 	 381 	 -888 	 228.585 	 67.375 	 82.075 	
874 	 422 	 -908 	 229.215 	 77.98 	 86.73 	
870 	 442 	 -941 	 228.445 	 86.45 	 89.39 	
850 	 412 	 -939 	 226.695 	 94.43 	 89.425 	
784 	 386 	 -905 	 224.7 	 101.29 	 86.345 	
731 	 385 	 -886 	 222.285 	 105.84 	 80.29 	
709 	 380 	 -886 	 219.17 	 108.71 	 71.82 	
672 	 336 	 -858 	 215.39 	 111.23 	 61.425 	
605 	 298 	 -820 	 211.715 	 112.805 	 49.28 	
547 	 272 	 -777 	 207.655 	 112.875 	 35.84 	
526 	 226 	 -747 	 203.42 	 111.545 	 21.49 	
501 	 167 	 -725 	 199.22 	 109.97 	 6.755 	
450 	 119 	 -686 	 195.3 	 108.115 	 -7.98 	
408 	 95 	 -638 	 191.415 	 105.35 	 -22.33 	
381 	 68 	 -579 	 187.635 	 101.64 	 -35.49 	
367 	 34 	 -537 	 183.785 	 97.86 	 -46.795 	
343 	 28 	 -510 	 180.355 	 93.73 	 -55.265 	
314 	 31 	 -487 	 177.24 	 88.725 	 -60.235 	
329 	 10 	 -478 	 173.775 	 83.265 	 -61.355 	
358 	 -40 	 -465 	 170.275 	 77.595 	 -59.185 	
371 	 -84 	 -461 	 167.755 	 71.75 	 -53.83 	
382 	 -76 	 -506 	 165.83 	 65.695 	 -46.725 	
360 	 -65 	 -554 	 163.345 	 59.955 	 -38.29 	
344 	 -105 	 -577 	 160.755 	 53.865 	 -29.26 	
352 	 -136 	 -593 	 158.725 	 47.075 	 -21.595 	
367 	 -161 	 -604 	 156.555 	 40.705 	 -16.31 	
348 	 -189 	 -607 	 154.07 	 34.86 	 -13.93 	
325 	 -232 	 -606 	 151.445 	 28.945 	 -15.295 	
323 	 -304 	 -599 	 148.855 	 23.17 	 -19.915 	
307 	 -366 	 -595 	 146.895 	 17.85 	 -27.3 	
262 	 -409 	 -576 	 145.075 	 13.475 	 -35.945 	
205 	 -439 	 -526 	 143.36 	 8.855 	 -44.835 	
196 	 -480 	 -488 	 141.05 	 4.41 	 -52.955 	
157 	 -477 	 -472 	 138.46 	 0.42 	 -60.445 	
75 	 -510 	 -412 	 135.065 	 -3.535 	 -67.025 	
78 	 -608 	 -320 	 130.515 	 -7.91 	 -73.045 	
85 	 -653 	 -217 	 124.88 	 -10.78 	 -78.155 	
103 	 -615 	 -85 	 117.88 	 -12.6 	 -78.68 	
287 	 -516 	 65 	 108.185 	 -13.79 	 -69.755 	
602 	 -347 	 81 	 94.5 	 -12.845 	 -48.475 	
956 	 -52 	 -62 	 76.125 	 -7.84 	 -14.805 	
1385 	 290 	 -218 	 51.94 	 1.4 	 28.805 	
1832 	 588 	 -386 	 19.355 	 15.54 	 76.09 	
2353 	 679 	 -607 	 -19.845 	 34.685 	 116.445 	
2876 	 803 	 -742 	 -60.585 	 61.565 	 139.265 	
3184 	 1036 	 -889 	 -104.58 	 94.535 	 140.455 	
3196 	 1160 	 -958 	 -155.855 	 131.425 	 125.51 	
3084 	 1270 	 -880 	 -212.065 	 167.44 	 105.49 	
2974 	 1551 	 -1029 	 -268.065 	 199.325 	 94.78 	
2700 	 1628 	 -1136 	 -321.79 	 229.39 	 100.555 	
2422 	 1626 	 -1186 	 -372.295 	 256.2 	 116.48 	
1944 	 1403 	 -1159 	 -422.03 	 280.28 	 131.67 	
1259 	 978 	 -959 	 -468.755 	 297.36 	 131.705 	
680 	 481 	 -734 	 -507.5 	 301.28 	 107.975 	
245 	 101 	 -521 	 -536.095 	 293.195 	 60.34 	
-380 	 -165 	 -215 	 -558.215 	 275.52 	 -1.61 	
-1053 	 -470 	 176 	 -573.965 	 243.635 	 -63.84 	
-1415 	 -623 	 391 	 -577.71 	 194.075 	 -112.7 	
-1394 	 -659 	 469 	 -569.1 	 135.695 	 -139.86 	
-1204 	 -850 	 503 	 -551.845 	 75.845 	 -148.505 	
-934 	 -1121 	 441 	 -525.455 	 15.435 	 -148.68 	
-556 	 -1262 	 218 	 -490.0 	 -44.38 	 -149.8 	
-158 	 -1289 	 -3 	 -446.04 	 -100.24 	 -152.705 	
301 	 -1248 	 -157 	 -395.36 	 -151.06 	 -154.35 	
751 	 -1099 	 -371 	 -340.515 	 -193.9 	 -150.15 	
908 	 -931 	 -591 	 -285.04 	 -225.575 	 -136.325 	
933 	 -895 	 -762 	 -228.27 	 -250.845 	 -111.37 	
1061 	 -776 	 -957 	 -169.4 	 -271.425 	 -80.15 	
1306 	 -604 	 -1113 	 -112.63 	 -282.87 	 -46.655 	
1478 	 -537 	 -1173 	 -61.25 	 -283.71 	 -17.36 	
1602 	 -578 	 -1239 	 -14.245 	 -278.005 	 3.43 	
1698 	 -547 	 -1330 	 31.395 	 -268.45 	 14.35 	
1751 	 -403 	 -1385 	 74.9 	 -253.68 	 19.25 	
1648 	 -232 	 -1329 	 114.1 	 -233.31 	 22.295 	
1434 	 -177 	 -1276 	 148.295 	 -211.365 	 27.615 	
1370 	 -126 	 -1256 	 179.935 	 -190.89 	 33.74 	
1387 	 -36 	 -1231 	 208.565 	 -168.875 	 40.425 	
1330 	 -7 	 -1156 	 233.065 	 -145.04 	 47.88 	
1244 	 34 	 -1075 	 253.925 	 -122.395 	 55.825 	
1247 	 109 	 -1047 	 271.635 	 -102.025 	 65.205 	
1223 	 207 	 -1039 	 285.495 	 -81.69 	 75.6 	
1146 	 220 	 -991 	 295.715 	 -61.95 	 86.275 	
1117 	 261 	 -999 	 303.24 	 -45.29 	 93.03 	
1130 	 288 	 -1035 	 307.335 	 -30.52 	 94.395 	
1109 	 295 	 -1043 	 308.735 	 -16.695 	 90.72 	
1102 	 386 	 -1022 	 307.825 	 -4.34 	 84.245 	
1086 	 525 	 -1000 	 303.66 	 7.0 	 79.03 	
1002 	 583 	 -969 	 296.065 	 17.43 	 78.26 	
920 	 634 	 -937 	 287.105 	 25.2 	 81.585 	
883 	 707 	 -896 	 276.71 	 30.59 	 87.01 	
876 	 766 	 -844 	 264.18 	 34.685 	 91.945 	
841 	 740 	 -789 	 249.34 	 37.975 	 94.325 	
809 	 694 	 -737 	 234.01 	 39.55 	 92.33 	
790 	 643 	 -710 	 218.12 	 39.655 	 86.765 	
767 	 592 	 -674 	 202.3 	 38.92 	 78.785 	
723 	 541 	 -612 	 186.375 	 37.695 	 70.35 	
657 	 488 	 -549 	 170.625 	 35.49 	 62.37 	
599 	 392 	 -502 	 155.12 	 32.13 	 55.44 	
562 	 301 	 -460 	 140.805 	 27.72 	 48.545 	
543 	 228 	 -428 	 127.54 	 22.785 	 41.055 	
533 	 165 	 -386 	 114.59 	 17.43 	 32.13 	
517 	 84 	 -349 	 102.095 	 11.725 	 22.715 	
501 	 16 	 -327 	 90.405 	 5.88 	 13.58 	
508 	 -28 	 -335 	 79.87 	 -0.175 	 5.985 	
521 	 -64 	 -359 	 70.385 	 -6.195 	 1.33 	
526 	 -81 	 -379 	 61.81 	 -12.005 	 -0.35 	
531 	 -80 	 -407 	 53.865 	 -18.165 	 -0.105 	
570 	 -101 	 -426 	 46.025 	 -24.325 	 1.225 	
631 	 -156 	 -452 	 38.36 	 -29.715 	 2.345 	
665 	 -192 	 -469 	 31.71 	 -34.23 	 2.73 	
675 	 -197 	 -484 	 25.62 	 -38.36 	 2.17 	
689 	 -203 	 -514 	 19.81 	 -42.28 	 1.19 	
701 	 -228 	 -548 	 14.105 	 -45.71 	 -0.35 	
719 	 -251 	 -586 	 9.275 	 -48.895 	 -2.765 	
728 	 -275 	 -627 	 5.25 	 -51.975 	 -6.685 	
746 	 -301 	 -649 	 1.89 	 -54.845 	 -12.145 	
757 	 -328 	 -663 	 -1.435 	 -57.05 	 -19.46 	
753 	 -349 	 -676 	 -4.2 	 -58.905 	 -28.245 	
746 	 -357 	 -690 	 -6.02 	 -60.97 	 -37.835 	
745 	 -343 	 -709 	 -7.105 	 -63.175 	 -47.705 	
745 	 -331 	 -723 	 -7.875 	 -65.03 	 -57.295 	
724 	 -337 	 -739 	 -8.365 	 -66.745 	 -66.71 	
713 	 -339 	 -764 	 -7.63 	 -68.95 	 -75.705 	
699 	 -319 	 -767 	 -5.775 	 -71.295 	 -84.595 	
661 	 -300 	 -755 	 -4.06 	 -72.975 	 -92.855 	
599 	 -339 	 -727 	 -2.52 	 -74.445 	 -100.275 	
565 	 -362 	 -729 	 0.56 	 -77.0 	 -107.275 	
558 	 -309 	 -770 	 5.67 	 -80.01 	 -113.785 	
532 	 -247 	 -795 	 10.92 	 -82.565 	 -119.455 	
484 	 -269 	 -827 	 15.575 	 -84.84 	 -124.67 	
436 	 -392 	 -826 	 22.015 	 -87.5 	 -129.885 	
428 	 -387 	 -835 	 31.15 	 -90.37 	 -136.71 	
369 	 -396 	 -877 	 41.965 	 -93.345 	 -143.465 	
270 	 -416 	 -834 	 54.285 	 -95.935 	 -149.975 	
188 	 -475 	 -716 	 66.22 	 -98.525 	 -155.61 	
142 	 -611 	 -592 	 78.715 	 -101.675 	 -160.195 	
82 	 -743 	 -549 	 93.695 	 -104.93 	 -163.66 	
22 	 -734 	 -538 	 112.0 	 -107.695 	 -166.04 	
-72 	 -717 	 -526 	 130.69 	 -109.9 	 -165.235 	
-159 	 -788 	 -536 	 149.24 	 -112.805 	 -161.105 	
-177 	 -845 	 -610 	 168.315 	 -115.745 	 -154.455 	
-156 	 -913 	 -647 	 187.495 	 -117.25 	 -145.705 	
-122 	 -1014 	 -588 	 207.375 	 -116.9 	 -135.31 	
-73 	 -943 	 -546 	 227.71 	 -116.585 	 -122.92 	
-10 	 -1020 	 -437 	 244.79 	 -115.395 	 -104.51 	
83 	 -1246 	 -549 	 259.175 	 -112.665 	 -80.22 	
155 	 -1189 	 -543 	 273.455 	 -107.065 	 -48.86 	
267 	 -976 	 -377 	 283.15 	 -102.095 	 -7.77 	
461 	 -943 	 -320 	 285.355 	 -96.355 	 44.975 	
671 	 -707 	 -376 	 283.115 	 -86.625 	 99.68 	
1391 	 -251 	 -473 	 275.87 	 -73.36 	 143.675 	
1996 	 71 	 -746 	 257.285 	 -52.325 	 164.99 	
2419 	 64 	 -889 	 224.21 	 -22.61 	 150.78 	
2794 	 -46 	 -882 	 183.54 	 11.725 	 104.09 	
2928 	 159 	 -897 	 140.455 	 51.8 	 46.76 	
2979 	 1048 	 -737 	 92.995 	 96.88 	 7.7 	
2648 	 1981 	 -810 	 34.16 	 143.29 	 16.45 	
3447 	 1884 	 -927 	 -33.215 	 183.015 	 81.235 	
3763 	 2287 	 -1415 	 -101.36 	 228.48 	 144.76 	
3132 	 1990 	 -1397 	 -171.08 	 283.395 	 213.885 	
2675 	 1765 	 -1382 	 -238.63 	 315.28 	 225.295 	
3076 	 1868 	 -1509 	 -302.225 	 341.565 	 190.505 	
2688 	 1920 	 -1531 	 -370.125 	 387.45 	 137.235 	
1171 	 1533 	 -1268 	 -438.69 	 427.665 	 84.98 	
335 	 1152 	 -1260 	 -496.755 	 429.73 	 40.005 	
298 	 795 	 -1364 	 -543.375 	 412.195 	 4.305 	
-116 	 238 	 -1146 	 -580.265 	 398.405 	 -24.43 	
-1096 	 -357 	 -623 	 -604.345 	 376.215 	 -53.62 	
-1565 	 -716 	 -315 	 -616.665 	 326.725 	 -86.66 	
-1466 	 -1139 	 -195 	 -619.465 	 264.25 	 -111.79 	
-1333 	 -1428 	 32 	 -608.055 	 204.365 	 -122.15 	
-1333 	 -1613 	 245 	 -584.045 	 144.69 	 -119.21 	
-1207 	 -1703 	 183 	 -550.515 	 80.57 	 -111.86 	
-900 	 -1763 	 82 	 -507.605 	 16.45 	 -103.67 	
-478 	 -1684 	 -154 	 -457.485 	 -42.805 	 -98.035 	
-266 	 -1533 	 -385 	 -402.99 	 -92.89 	 -95.83 	
-115 	 -1317 	 -600 	 -344.995 	 -139.23 	 -96.425 	
233 	 -990 	 -839 	 -286.16 	 -181.86 	 -96.285 	
562 	 -698 	 -1037 	 -229.495 	 -213.64 	 -91.315 	
655 	 -554 	 -1166 	 -174.265 	 -233.87 	 -81.445 	
711 	 -373 	 -1309 	 -119.035 	 -248.71 	 -71.33 	
926 	 -183 	 -1472 	 -67.585 	 -259.7 	 -63.21 	
1221 	 -153 	 -1637 	 -22.75 	 -263.095 	 -58.03 	
1401 	 -187 	 -1742 	 19.285 	 -256.76 	 -55.93 	
1398 	 -113 	 -1772 	 60.725 	 -244.475 	 -55.405 	
1429 	 78 	 -1830 	 98.945 	 -231.105 	 -54.32 	
1541 	 151 	 -1876 	 131.495 	 -214.375 	 -50.645 	
1580 	 74 	 -1861 	 159.88 	 -192.5 	 -44.73 	
1579 	 -14 	 -1789 	 187.25 	 -168.735 	 -38.92 	
1569 	 -29 	 -1713 	 212.905 	 -145.145 	 -34.055 	
1583 	 -59 	 -1654 	 234.5 	 -121.765 	 -29.435 	
1557 	 -179 	 -1542 	 253.575 	 -98.21 	 -23.485 	
1484 	 -229 	 -1424 	 272.195 	 -74.97 	 -16.135 	
1391 	 -191 	 -1319 	 288.995 	 -53.13 	 -6.195 	
1282 	 -187 	 -1227 	 302.75 	 -33.67 	 6.37 	
1201 	 -228 	 -1140 	 314.755 	 -17.08 	 19.705 	
1139 	 -255 	 -1067 	 325.955 	 -2.38 	 32.305 	
1054 	 -181 	 -989 	 335.335 	 11.06 	 42.98 	
921 	 -92 	 -880 	 341.6 	 22.435 	 52.745 	
783 	 -55 	 -834 	 344.89 	 30.975 	 61.355 	
723 	 1 	 -820 	 347.13 	 37.38 	 67.27 	
688 	 114 	 -823 	 347.9 	 42.595 	 69.72 	
648 	 197 	 -842 	 345.205 	 46.305 	 67.9 	
652 	 211 	 -862 	 339.08 	 48.72 	 61.495 	
672 	 225 	 -882 	 331.8 	 50.925 	 52.255 	
637 	 311 	 -891 	 323.68 	 53.515 	 42.385 	
582 	 432 	 -882 	 313.425 	 55.405 	 34.16 	
557 	 477 	 -861 	 300.405 	 55.86 	 28.49 	
564 	 441 	 -840 	 286.335 	 55.545 	 24.535 	
554 	 406 	 -823 	 272.37 	 55.475 	 20.79 	
517 	 378 	 -794 	 257.88 	 54.985 	 16.1 	
522 	 351 	 -769 	 242.9 	 53.235 	 9.765 	
545 	 348 	 -730 	 227.955 	 50.855 	 2.03 	
544 	 345 	 -668 	 212.625 	 49.245 	 -5.425 	
452 	 297 	 -607 	 197.155 	 47.74 	 -10.605 	
380 	 242 	 -566 	 182.385 	 44.45 	 -13.09 	
405 	 221 	 -547 	 168.245 	 39.69 	 -13.09 	
468 	 148 	 -534 	 154.07 	 35.35 	 -10.71 	
459 	 61 	 -518 	 140.665 	 31.815 	 -7.49 	
448 	 31 	 -514 	 128.38 	 27.44 	 -4.725 	
495 	 26 	 -524 	 116.235 	 22.155 	 -3.01 	
555 	 -7 	 -535 	 103.985 	 17.5 	 -2.765 	
562 	 -67 	 -543 	 91.945 	 13.58 	 -5.145 	
540 	 -126 	 -538 	 80.78 	 9.38 	 -10.465 	
542 	 -164 	 -538 	 70.0 	 4.76 	 -18.69 	
536 	 -213 	 -540 	 59.535 	 0.315 	 -29.015 	
503 	 -281 	 -525 	 49.875 	 -3.955 	 -40.355 	
457 	 -330 	 -510 	 41.16 	 -8.54 	 -52.255 	
426 	 -372 	 -505 	 33.005 	 -13.86 	 -64.19 	
399 	 -426 	 -510 	 25.62 	 -19.18 	 -75.39 	
351 	 -467 	 -531 	 19.355 	 -24.43 	 -86.17 	
301 	 -475 	 -543 	 13.93 	 -30.065 	 -96.495 	
243 	 -472 	 -537 	 9.59 	 -36.505 	 -105.84 	
194 	 -456 	 -534 	 6.09 	 -43.295 	 -113.715 	
119 	 -412 	 -552 	 2.59 	 -49.35 	 -119.875 	
31 	 -452 	 -539 	 -0.63 	 -55.545 	 -123.725 	
-22 	 -446 	 -533 	 -1.75 	 -63.21 	 -126.56 	
-50 	 -344 	 -531 	 -2.03 	 -71.05 	 -128.03 	
-86 	 -323 	 -470 	 -3.675 	 -77.455 	 -126.455 	
-223 	 -484 	 -386 	 -5.39 	 -83.055 	 -122.045 	
-363 	 -592 	 -367 	 -4.375 	 -90.02 	 -117.32 	
-427 	 -533 	 -372 	 -2.415 	 -97.405 	 -113.96 	
-447 	 -522 	 -289 	 -1.925 	 -103.6 	 -110.46 	
-404 	 -586 	 -149 	 -2.275 	 -108.465 	 -106.05 	
-325 	 -616 	 54 	 -3.08 	 -111.72 	 -97.125 	
-51 	 -640 	 177 	 -6.195 	 -113.365 	 -78.715 	
337 	 -400 	 93 	 -12.25 	 -110.88 	 -50.575 	
706 	 -16 	 7 	 -23.73 	 -102.41 	 -12.495 	
1000 	 -120 	 -144 	 -43.4 	 -88.27 	 33.81 	
1193 	 -236 	 -326 	 -66.29 	 -68.565 	 74.2 	
1675 	 51 	 -250 	 -92.505 	 -45.185 	 98.91 	
2156 	 38 	 -332 	 -128.975 	 -15.33 	 106.54 	
2598 	 44 	 -381 	 -169.995 	 24.325 	 94.64 	
2785 	 378 	 -378 	 -213.22 	 70.595 	 79.1 	
2996 	 829 	 -551 	 -263.13 	 116.375 	 75.355 	
3292 	 1136 	 -827 	 -319.27 	 162.12 	 93.1 	
3522 	 1026 	 -1211 	 -373.135 	 208.81 	 135.45 	
3541 	 1004 	 -1616 	 -417.865 	 253.435 	 179.445 	
3578 	 857 	 -1791 	 -460.53 	 296.24 	 213.045 	
3504 	 769 	 -1914 	 -506.625 	 340.655 	 223.86 	
2733 	 169 	 -1932 	 -549.29 	 384.545 	 216.51 	
1669 	 -244 	 -1772 	 -572.985 	 412.055 	 189.455 	
921 	 -93 	 -1437 	 -586.32 	 418.88 	 147.14 	
314 	 -244 	 -1047 	 -605.325 	 413.175 	 99.26 	
-649 	 -997 	 -649 	 -618.345 	 397.285 	 52.745 	
-1392 	 -1221 	 -284 	 -608.79 	 359.345 	 5.215 	
-1684 	 -815 	 -90 	 -587.86 	 302.225 	 -32.655 	
-1671 	 -906 	 99 	 -569.625 	 240.24 	 -51.765 	
-1557 	 -1340 	 195 	 -544.18 	 176.05 	 -67.41 	
-1317 	 -1599 	 244 	 -502.495 	 108.22 	 -90.965 	
-1053 	 -1334 	 171 	 -452.27 	 39.62 	 -121.835 	
-668 	 -1140 	 41 	 -404.075 	 -26.39 	 -148.715 	
-253 	 -1086 	 -239 	 -355.11 	 -86.31 	 -164.465 	
56 	 -1075 	 -464 	 -298.725 	 -137.9 	 -166.355 	
348 	 -789 	 -679 	 -236.32 	 -183.785 	 -156.17 	
644 	 -406 	 -869 	 -176.26 	 -221.76 	 -134.75 	
893 	 -245 	 -1037 	 -122.395 	 -249.095 	 -107.24 	
1052 	 -291 	 -1237 	 -71.155 	 -266.735 	 -82.32 	
1214 	 -290 	 -1393 	 -20.405 	 -276.955 	 -64.155 	
1389 	 -94 	 -1522 	 26.285 	 -279.65 	 -53.55 	
1469 	 -17 	 -1494 	 65.45 	 -274.015 	 -48.125 	
1545 	 -206 	 -1480 	 101.01 	 -263.41 	 -45.395 	
1670 	 -193 	 -1518 	 137.06 	 -248.01 	 -46.445 	
1718 	 -66 	 -1446 	 169.015 	 -226.835 	 -46.445 	
1630 	 -34 	 -1298 	 194.39 	 -202.825 	 -42.28 	
1564 	 -94 	 -1246 	 216.79 	 -179.34 	 -32.69 	
1621 	 -71 	 -1258 	 238.42 	 -154.49 	 -17.955 	
1483 	 51 	 -1128 	 257.32 	 -126.77 	 -0.14 	
1420 	 0 	 -1067 	 271.005 	 -103.04 	 19.425 	
1461 	 -30 	 -1024 	 281.68 	 -81.97 	 34.51 	
1498 	 -40 	 -1053 	 291.305 	 -59.64 	 49.42 	
1265 	 142 	 -923 	 299.18 	 -36.225 	 61.285 	
1105 	 132 	 -822 	 302.225 	 -18.725 	 72.52 	
1104 	 197 	 -802 	 303.415 	 -4.9 	 78.015 	
1066 	 189 	 -763 	 302.19 	 9.59 	 77.385 	
923 	 189 	 -700 	 299.005 	 22.645 	 68.565 	
812 	 228 	 -687 	 293.755 	 31.64 	 54.845 	
813 	 338 	 -672 	 286.685 	 38.325 	 40.32 	
800 	 453 	 -627 	 277.06 	 44.975 	 29.995 	
692 	 488 	 -614 	 265.125 	 50.89 	 26.88 	
617 	 551 	 -616 	 252.49 	 53.55 	 30.03 	
655 	 603 	 -634 	 239.015 	 53.375 	 38.185 	
713 	 632 	 -656 	 223.825 	 53.305 	 48.125 	
682 	 613 	 -636 	 207.375 	 53.69 	 56.805 	
644 	 584 	 -631 	 190.47 	 51.87 	 60.97 	
685 	 549 	 -637 	 173.18 	 48.405 	 59.36 	
728 	 497 	 -612 	 155.33 	 45.92 	 52.605 	
674 	 413 	 -562 	 137.655 	 44.31 	 42.945 	
595 	 349 	 -546 	 121.31 	 40.915 	 31.92 	
576 	 298 	 -536 	 105.945 	 36.19 	 21.49 	
556 	 261 	 -502 	 91.14 	 31.815 	 12.11 	
477 	 207 	 -443 	 77.105 	 27.615 	 3.08 	
425 	 113 	 -414 	 64.435 	 22.085 	 -7.56 	
436 	 53 	 -410 	 53.62 	 15.82 	 -20.93 	
470 	 42 	 -384 	 43.89 	 9.765 	 -36.54 	
494 	 32 	 -348 	 34.09 	 3.885 	 -52.325 	
519 	 -10 	 -339 	 25.165 	 -2.38 	 -65.485 	
556 	 -80 	 -380 	 17.605 	 -8.365 	 -73.535 	
586 	 -88 	 -429 	 11.9 	 -13.755 	 -75.18 	
596 	 -81 	 -458 	 7.35 	 -19.355 	 -70.455 	
648 	 -81 	 -517 	 3.115 	 -25.48 	 -61.425 	
712 	 -105 	 -572 	 -0.77 	 -30.66 	 -50.995 	
749 	 -147 	 -612 	 -4.06 	 -34.79 	 -41.895 	
764 	 -193 	 -650 	 -6.79 	 -38.605 	 -36.19 	
788 	 -215 	 -681 	 -9.03 	 -42.175 	 -34.58 	
802 	 -241 	 -708 	 -11.235 	 -44.87 	 -36.435 	
779 	 -277 	 -717 	 -12.775 	 -46.97 	 -40.67 	
747 	 -285 	 -735 	 -13.51 	 -49.0 	 -46.655 	
744 	 -272 	 -768 	 -13.685 	 -51.59 	 -53.27 	
719 	 -263 	 -805 	 -13.335 	 -53.935 	 -60.235 	
697 	 -293 	 -798 	 -12.46 	 -55.86 	 -67.165 	
676 	 -304 	 -774 	 -11.305 	 -57.365 	 -74.69 	
640 	 -310 	 -758 	 -9.695 	 -59.01 	 -82.25 	
