STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
810 	 151 	 -564 	33.425 	 -8.855 	 -34.825 	
783 	 139 	 -584 	34.44 	 -5.53 	 -32.235 	
773 	 141 	 -589 	36.015 	 -3.01 	 -32.025 	
750 	 118 	 -572 	36.47 	 -0.77 	 -36.54 	
732 	 87 	 -590 	36.995 	 0.315 	 -45.325 	
707 	 108 	 -582 	38.255 	 1.26 	 -55.09 	
698 	 114 	 -575 	39.34 	 1.26 	 -61.53 	
693 	 130 	 -582 	41.16 	 0.91 	 -64.015 	
700 	 141 	 -582 	43.015 	 0.315 	 -62.965 	
703 	 134 	 -590 	44.835 	 -0.385 	 -60.48 	
722 	 138 	 -591 	46.34 	 -1.295 	 -59.955 	
726 	 114 	 -588 	47.04 	 -1.995 	 -63.455 	
760 	 90 	 -594 	47.845 	 -2.905 	 -70.77 	
748 	 81 	 -582 	48.685 	 -2.975 	 -77.665 	
769 	 76 	 -579 	50.05 	 -3.5 	 -80.115 	
759 	 53 	 -586 	51.73 	 -3.36 	 -78.33 	
773 	 43 	 -604 	53.97 	 -3.22 	 -74.445 	
782 	 38 	 -616 	55.895 	 -2.45 	 -70.105 	
791 	 33 	 -635 	57.155 	 -1.19 	 -66.22 	
799 	 44 	 -654 	57.96 	 0.49 	 -63.35 	
793 	 45 	 -659 	57.785 	 2.52 	 -61.985 	
797 	 33 	 -665 	56.875 	 4.165 	 -63.49 	
793 	 20 	 -650 	55.195 	 6.125 	 -68.74 	
776 	 11 	 -644 	53.13 	 7.805 	 -75.215 	
765 	 12 	 -644 	51.415 	 8.89 	 -79.345 	
769 	 17 	 -648 	49.945 	 9.87 	 -78.995 	
778 	 6 	 -653 	48.58 	 10.465 	 -73.745 	
800 	 6 	 -665 	47.74 	 10.955 	 -64.05 	
796 	 -9 	 -670 	46.83 	 11.76 	 -51.555 	
813 	 -34 	 -677 	46.06 	 12.04 	 -40.705 	
808 	 -72 	 -667 	44.87 	 12.565 	 -35.84 	
803 	 -90 	 -667 	43.435 	 12.67 	 -37.975 	
780 	 -99 	 -659 	41.755 	 12.705 	 -44.31 	
771 	 -94 	 -654 	40.11 	 12.285 	 -51.555 	
758 	 -76 	 -649 	38.43 	 11.795 	 -56.665 	
757 	 -56 	 -650 	36.89 	 10.955 	 -57.715 	
765 	 -46 	 -654 	35.385 	 10.01 	 -54.88 	
769 	 -39 	 -657 	33.845 	 9.275 	 -49.315 	
770 	 -36 	 -663 	32.34 	 8.68 	 -42.315 	
783 	 -50 	 -667 	30.59 	 8.295 	 -36.33 	
790 	 -58 	 -674 	28.84 	 8.19 	 -33.635 	
803 	 -66 	 -678 	26.95 	 8.225 	 -34.02 	
799 	 -70 	 -675 	25.095 	 8.75 	 -36.575 	
795 	 -63 	 -674 	23.415 	 9.205 	 -39.41 	
792 	 -55 	 -674 	21.98 	 9.52 	 -40.565 	
795 	 -47 	 -671 	20.93 	 9.87 	 -39.69 	
797 	 -47 	 -665 	19.81 	 10.255 	 -37.555 	
798 	 -42 	 -661 	18.97 	 10.535 	 -34.615 	
794 	 -38 	 -661 	18.41 	 10.815 	 -30.17 	
793 	 -39 	 -661 	18.06 	 10.955 	 -24.99 	
794 	 -46 	 -657 	17.675 	 11.025 	 -21.21 	
787 	 -55 	 -650 	17.36 	 11.06 	 -19.985 	
781 	 -53 	 -645 	17.185 	 10.92 	 -20.09 	
771 	 -33 	 -640 	17.255 	 10.745 	 -19.46 	
771 	 -22 	 -639 	17.15 	 10.395 	 -17.465 	
770 	 -6 	 -637 	17.01 	 10.15 	 -15.61 	
777 	 5 	 -636 	16.59 	 9.975 	 -14.63 	
786 	 17 	 -638 	15.96 	 9.94 	 -14.35 	
789 	 17 	 -647 	15.12 	 10.22 	 -13.72 	
795 	 24 	 -645 	14.42 	 10.535 	 -12.53 	
797 	 21 	 -646 	13.65 	 10.85 	 -10.99 	
793 	 9 	 -642 	12.915 	 11.2 	 -9.45 	
785 	 21 	 -638 	12.425 	 11.41 	 -8.4 	
784 	 15 	 -631 	11.76 	 11.235 	 -7.56 	
783 	 11 	 -626 	11.06 	 11.13 	 -7.84 	
787 	 18 	 -623 	10.29 	 10.955 	 -8.82 	
791 	 31 	 -623 	9.625 	 10.64 	 -8.89 	
800 	 42 	 -624 	8.925 	 10.465 	 -7.385 	
807 	 47 	 -620 	8.19 	 10.325 	 -5.215 	
810 	 51 	 -618 	7.21 	 10.395 	 -3.605 	
812 	 59 	 -615 	6.23 	 10.535 	 -2.59 	
817 	 58 	 -615 	4.935 	 10.64 	 -2.03 	
820 	 55 	 -617 	3.85 	 10.675 	 -2.345 	
811 	 49 	 -612 	2.73 	 10.745 	 -3.5 	
798 	 46 	 -605 	1.89 	 10.395 	 -4.83 	
785 	 45 	 -593 	1.26 	 9.8 	 -5.74 	
773 	 47 	 -592 	0.77 	 8.715 	 -5.81 	
768 	 55 	 -592 	0.525 	 7.56 	 -5.355 	
771 	 63 	 -593 	0.175 	 6.195 	 -4.795 	
781 	 70 	 -600 	-0.245 	 5.04 	 -4.06 	
788 	 76 	 -609 	-0.805 	 4.095 	 -3.115 	
798 	 79 	 -612 	-1.435 	 3.36 	 -2.17 	
802 	 80 	 -615 	-2.1 	 2.835 	 -2.03 	
804 	 79 	 -614 	-2.94 	 2.485 	 -2.94 	
804 	 84 	 -612 	-3.78 	 2.24 	 -4.235 	
798 	 84 	 -608 	-4.445 	 1.995 	 -5.215 	
799 	 82 	 -606 	-5.11 	 1.575 	 -6.16 	
798 	 80 	 -603 	-5.67 	 1.295 	 -7.28 	
807 	 79 	 -601 	-5.95 	 0.91 	 -8.05 	
806 	 81 	 -600 	-5.95 	 0.63 	 -7.385 	
818 	 78 	 -605 	-5.775 	 0.35 	 -4.9 	
825 	 86 	 -603 	-5.285 	 0.385 	 -1.96 	
829 	 86 	 -610 	-5.005 	 0.385 	 0.77 	
833 	 88 	 -610 	-4.655 	 0.7 	 2.205 	
828 	 95 	 -610 	-4.585 	 1.12 	 2.24 	
819 	 99 	 -611 	-4.55 	 1.26 	 1.505 	
806 	 102 	 -604 	-4.725 	 1.505 	 0.35 	
