STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
266 	 -1053 	 -277 	116.375 	 -11.375 	 -53.76 	
313 	 -1386 	 -203 	124.565 	 -6.16 	 -45.605 	
315 	 -991 	 -153 	133.245 	 -3.115 	 -50.365 	
457 	 -1342 	 -99 	139.51 	 2.065 	 -33.18 	
471 	 -962 	 35 	147.315 	 7.63 	 -29.33 	
515 	 -953 	 429 	147.14 	 15.435 	 -12.845 	
358 	 -1074 	 941 	143.64 	 22.75 	 7.14 	
354 	 -1093 	 1469 	132.86 	 28.42 	 18.235 	
373 	 -1212 	 2071 	104.615 	 42.49 	 0.105 	
751 	 -1099 	 2764 	56.21 	 60.76 	 -67.025 	
881 	 -523 	 3734 	-14.91 	 66.85 	 -138.46 	
1321 	 679 	 4085 	-108.5 	 31.36 	 -123.305 	
1807 	 1851 	 3520 	-236.985 	 19.39 	 -17.29 	
1742 	 2610 	 2830 	-393.435 	 43.33 	 122.71 	
1628 	 3510 	 1282 	-568.295 	 58.38 	 226.1 	
886 	 3897 	 -314 	-735.14 	 88.095 	 329.595 	
401 	 4005 	 -2003 	-886.585 	 122.185 	 403.795 	
-335 	 3597 	 -3508 	-1008.49 	 176.61 	 447.58 	
-630 	 2974 	 -4541 	-1085.14 	 226.345 	 457.17 	
-844 	 1880 	 -4784 	-1105.79 	 272.93 	 447.125 	
-790 	 1059 	 -4014 	-1064.95 	 304.955 	 397.985 	
-682 	 429 	 -2737 	-985.11 	 314.86 	 318.99 	
-748 	 -500 	 -1813 	-872.83 	 298.34 	 254.73 	
-421 	 -661 	 -940 	-717.465 	 264.95 	 223.895 	
-405 	 -622 	 -222 	-559.02 	 227.255 	 220.605 	
-420 	 -409 	 -17 	-409.29 	 182.875 	 199.675 	
-381 	 214 	 -54 	-278.25 	 132.93 	 114.975 	
-310 	 1027 	 -315 	-181.51 	 78.505 	 -12.005 	
-294 	 1711 	 -659 	-113.75 	 30.66 	 -104.58 	
-229 	 2120 	 -934 	-67.48 	 -10.955 	 -126.63 	
-175 	 2189 	 -1138 	-37.695 	 -46.165 	 -95.55 	
-140 	 1987 	 -1218 	-19.565 	 -74.025 	 -51.1 	
-56 	 1689 	 -1254 	-10.745 	 -96.32 	 -26.355 	
30 	 1383 	 -1224 	-6.755 	 -110.67 	 -27.125 	
9 	 1249 	 -1121 	-4.865 	 -118.86 	 -39.515 	
43 	 1068 	 -1081 	-3.5 	 -124.215 	 -45.92 	
67 	 948 	 -1018 	-0.7 	 -125.02 	 -50.365 	
87 	 880 	 -980 	2.73 	 -122.64 	 -48.86 	
17 	 893 	 -970 	6.825 	 -117.53 	 -35.77 	
19 	 851 	 -1032 	10.605 	 -111.615 	 -18.13 	
-40 	 857 	 -1062 	13.265 	 -103.46 	 -12.32 	
-141 	 838 	 -1074 	14.035 	 -95.13 	 -16.415 	
-207 	 831 	 -1078 	14.385 	 -86.765 	 -24.08 	
-261 	 824 	 -1063 	14.56 	 -78.82 	 -30.24 	
-249 	 811 	 -1051 	14.84 	 -71.82 	 -31.605 	
-171 	 799 	 -1054 	15.995 	 -63.91 	 -26.6 	
-161 	 806 	 -1050 	17.36 	 -55.02 	 -16.695 	
-68 	 780 	 -1079 	19.25 	 -45.955 	 -6.09 	
-63 	 744 	 -1057 	20.755 	 -34.685 	 -1.785 	
-51 	 687 	 -1074 	22.155 	 -24.745 	 -4.48 	
-135 	 689 	 -1053 	24.43 	 -14.385 	 -10.815 	
-140 	 660 	 -1036 	26.985 	 -6.895 	 -14.245 	
-135 	 671 	 -1005 	30.38 	 0.805 	 -11.025 	
-198 	 666 	 -986 	34.055 	 6.615 	 3.08 	
-119 	 617 	 -1017 	37.975 	 10.745 	 19.845 	
-131 	 577 	 -1001 	41.3 	 16.695 	 26.53 	
-111 	 570 	 -1019 	43.575 	 20.79 	 23.555 	
-169 	 583 	 -1000 	45.815 	 25.865 	 20.335 	
-204 	 586 	 -969 	47.565 	 28.805 	 20.58 	
-253 	 556 	 -947 	49.035 	 30.73 	 23.59 	
-297 	 543 	 -922 	50.435 	 31.01 	 24.5 	
-313 	 516 	 -921 	50.89 	 29.82 	 20.055 	
-334 	 505 	 -925 	50.715 	 27.965 	 10.5 	
-336 	 474 	 -948 	49.98 	 25.34 	 1.155 	
-334 	 465 	 -955 	49.49 	 22.505 	 -5.285 	
-300 	 410 	 -976 	48.545 	 19.25 	 -8.26 	
-261 	 370 	 -989 	48.055 	 16.24 	 -11.62 	
-240 	 337 	 -982 	47.565 	 13.65 	 -16.24 	
-221 	 337 	 -965 	47.11 	 11.13 	 -22.295 	
-198 	 321 	 -950 	46.235 	 8.68 	 -28.56 	
-188 	 353 	 -926 	45.465 	 6.405 	 -34.37 	
-163 	 366 	 -927 	44.205 	 3.85 	 -36.82 	
-143 	 371 	 -939 	42.77 	 1.855 	 -36.61 	
-128 	 378 	 -949 	41.055 	 0.28 	 -35.14 	
-96 	 348 	 -968 	39.06 	 -1.12 	 -33.565 	
-77 	 328 	 -961 	36.995 	 -1.75 	 -33.985 	
-65 	 283 	 -962 	34.685 	 -2.205 	 -35.42 	
-87 	 273 	 -951 	33.075 	 -2.415 	 -35.595 	
-91 	 280 	 -945 	31.535 	 -2.905 	 -32.48 	
-99 	 266 	 -944 	29.995 	 -3.465 	 -27.72 	
-100 	 241 	 -939 	28.385 	 -4.095 	 -23.835 	
-118 	 237 	 -935 	26.915 	 -4.27 	 -21.805 	
-109 	 205 	 -932 	24.955 	 -4.585 	 -22.33 	
-91 	 190 	 -928 	23.31 	 -4.55 	 -26.215 	
-91 	 183 	 -922 	21.665 	 -4.165 	 -30.345 	
-95 	 195 	 -926 	20.335 	 -3.815 	 -31.465 	
-98 	 188 	 -938 	19.285 	 -3.465 	 -29.33 	
-93 	 187 	 -943 	18.48 	 -3.115 	 -26.81 	
-85 	 177 	 -955 	17.535 	 -2.66 	 -24.955 	
-99 	 185 	 -955 	16.765 	 -1.89 	 -22.96 	
-84 	 177 	 -971 	15.96 	 -1.47 	 -20.51 	
-91 	 178 	 -965 	15.295 	 -0.28 	 -19.495 	
-95 	 175 	 -967 	14.28 	 0.455 	 -20.44 	
-106 	 175 	 -967 	13.545 	 1.4 	 -22.61 	
-118 	 176 	 -959 	12.74 	 2.17 	 -24.99 	
-124 	 169 	 -955 	12.18 	 2.695 	 -26.74 	
-127 	 166 	 -952 	12.005 	 3.045 	 -27.93 	
-130 	 172 	 -951 	12.005 	 3.255 	 -28.315 	
-139 	 185 	 -950 	12.145 	 3.29 	 -27.475 	
-135 	 194 	 -959 	12.285 	 3.185 	 -25.095 	
-153 	 209 	 -954 	12.495 	 3.36 	 -22.26 	
-140 	 203 	 -957 	12.285 	 3.01 	 -20.16 	
-139 	 210 	 -956 	12.075 	 3.08 	 -20.23 	
-130 	 209 	 -959 	11.515 	 3.08 	 -21.245 	
-131 	 220 	 -958 	11.165 	 3.29 	 -21.945 	
-128 	 214 	 -955 	10.57 	 3.43 	 -21.7 	
-119 	 214 	 -961 	9.94 	 3.535 	 -21.665 	
-123 	 210 	 -971 	9.205 	 3.71 	 -21.56 	
-124 	 205 	 -971 	8.68 	 3.78 	 -20.86 	
-126 	 193 	 -964 	7.98 	 3.745 	 -19.495 	
-121 	 190 	 -966 	7.455 	 3.57 	 -17.535 	
-124 	 196 	 -958 	7.105 	 3.675 	 -14.7 	
-116 	 193 	 -963 	6.545 	 3.535 	 -11.655 	
-106 	 198 	 -965 	6.125 	 3.64 	 -10.045 	
-103 	 200 	 -964 	5.39 	 3.885 	 -9.625 	
-104 	 205 	 -969 	4.725 	 4.235 	 -9.38 	
-108 	 214 	 -963 	3.92 	 4.655 	 -8.785 	
-108 	 210 	 -977 	3.08 	 4.62 	 -7.63 	
-123 	 215 	 -970 	2.485 	 4.97 	 -6.335 	
-124 	 202 	 -972 	1.785 	 4.62 	 -4.935 	
-130 	 201 	 -971 	1.19 	 4.515 	 -4.165 	
-139 	 198 	 -963 	0.7 	 4.235 	 -3.745 	
-138 	 189 	 -962 	0.28 	 3.745 	 -3.115 	
-144 	 193 	 -955 	0 	 3.43 	 -2.66 	
-134 	 194 	 -956 	-0.35 	 2.87 	 -2.73 	
-138 	 198 	 -955 	-0.7 	 2.52 	 -3.29 	
-130 	 223 	 -956 	-1.155 	 2.135 	 -3.99 	
-122 	 228 	 -969 	-1.75 	 1.715 	 -3.815 	
-120 	 232 	 -972 	-2.17 	 1.645 	 -3.22 	
-115 	 219 	 -968 	-2.66 	 1.61 	 -3.08 	
-102 	 207 	 -972 	-2.905 	 1.54 	 -4.13 	
-104 	 210 	 -966 	-2.765 	 1.855 	 -5.11 	
-101 	 210 	 -970 	-2.415 	 1.96 	 -4.34 	
-97 	 209 	 -976 	-1.785 	 2.17 	 -2.38 	
-95 	 201 	 -973 	-1.05 	 2.485 	 -0.455 	
-98 	 198 	 -972 	-0.385 	 2.695 	 0.42 	
-101 	 199 	 -975 	0.385 	 2.905 	 0.665 	
-104 	 205 	 -974 	0.875 	 3.115 	 0.455 	
-101 	 207 	 -980 	1.225 	 3.22 	 0.14 	
-104 	 212 	 -987 	1.505 	 3.43 	 -0.21 	
-107 	 215 	 -988 	1.715 	 3.535 	 -0.28 	
-107 	 212 	 -989 	1.68 	 3.605 	 0 	
-112 	 214 	 -989 	1.68 	 3.64 	 0.56 	
-115 	 219 	 -994 	1.75 	 3.535 	 1.925 	
-122 	 223 	 -994 	1.82 	 3.43 	 3.675 	
-123 	 208 	 -991 	1.61 	 3.325 	 4.445 	
-123 	 204 	 -983 	1.61 	 3.22 	 3.325 	
-125 	 207 	 -974 	1.435 	 3.115 	 1.33 	
-128 	 208 	 -976 	1.435 	 2.765 	 0.07 	
-132 	 210 	 -972 	1.435 	 2.485 	 -0.245 	
-130 	 212 	 -973 	1.505 	 2.1 	 0 	
-126 	 212 	 -978 	1.54 	 1.68 	 0.105 	
-125 	 210 	 -975 	1.645 	 1.33 	 -0.28 	
-119 	 205 	 -972 	1.68 	 0.945 	 -1.155 	
-113 	 212 	 -968 	1.785 	 0.63 	 -2.38 	
-111 	 206 	 -968 	1.89 	 0.315 	 -3.255 	
-113 	 213 	 -963 	2.135 	 0.105 	 -3.465 	
-109 	 207 	 -968 	2.38 	 -0.245 	 -3.045 	
-101 	 205 	 -968 	2.66 	 -0.42 	 -2.94 	
-100 	 200 	 -965 	2.905 	 -0.735 	 -3.08 	
-96 	 201 	 -969 	3.15 	 -0.84 	 -3.045 	
-97 	 204 	 -964 	3.43 	 -0.84 	 -2.975 	
-92 	 197 	 -964 	3.5 	 -1.015 	 -3.43 	
-90 	 197 	 -962 	3.675 	 -1.05 	 -4.655 	
-93 	 203 	 -957 	3.71 	 -0.91 	 -5.705 	
-94 	 204 	 -957 	3.745 	 -0.98 	 -5.495 	
-95 	 212 	 -954 	3.675 	 -0.875 	 -4.41 	
-96 	 212 	 -958 	3.57 	 -0.84 	 -2.94 	
-93 	 213 	 -965 	3.29 	 -0.805 	 -2.135 	
-95 	 218 	 -963 	2.8 	 -0.56 	 -2.31 	
-96 	 217 	 -967 	2.135 	 -0.385 	 -2.485 	
-99 	 221 	 -967 	1.715 	 -0.245 	 -2.31 	
-100 	 220 	 -969 	1.155 	 -0.07 	 -1.68 	
-101 	 217 	 -969 	0.665 	 0 	 -0.91 	
-99 	 216 	 -968 	0.245 	 0.105 	 -0.385 	
-96 	 213 	 -970 	-0.175 	 0.28 	 -0.28 	
-93 	 212 	 -965 	-0.42 	 0.49 	 -0.77 	
-93 	 208 	 -961 	-0.7 	 0.63 	 -0.98 	
-101 	 210 	 -959 	-0.665 	 0.735 	 -0.455 	
-103 	 208 	 -961 	-0.7 	 0.805 	 0.455 	
-98 	 208 	 -959 	-0.595 	 0.77 	 0.56 	
-96 	 206 	 -965 	-0.665 	 0.84 	 -0.21 	
-102 	 222 	 -970 	-0.455 	 0.84 	 -1.085 	
-103 	 222 	 -966 	-0.455 	 0.875 	 -0.945 	
-100 	 220 	 -967 	-0.315 	 0.805 	 -0.42 	
-95 	 215 	 -968 	-0.21 	 0.77 	 0.035 	
-97 	 212 	 -969 	0.07 	 0.665 	 0.14 	
-97 	 208 	 -966 	0.315 	 0.56 	 0 	
-95 	 201 	 -968 	0.525 	 0.42 	 -0.49 	
-92 	 200 	 -965 	0.7 	 0.42 	 -1.365 	
-93 	 200 	 -963 	0.805 	 0.42 	 -1.82 	
-91 	 195 	 -967 	1.085 	 0.35 	 -1.365 	
-88 	 192 	 -967 	1.295 	 0.385 	 -0.91 	
-81 	 190 	 -968 	1.54 	 0.35 	 -1.225 	
-87 	 194 	 -971 	1.645 	 0.42 	 -2.03 	
-89 	 196 	 -969 	1.715 	 0.525 	 -2.345 	
-86 	 201 	 -967 	1.68 	 0.63 	 -2.065 	
-87 	 203 	 -972 	1.575 	 0.63 	 -1.225 	
-85 	 215 	 -971 	1.4 	 0.7 	 -0.455 	
-83 	 214 	 -977 	1.05 	 0.735 	 0.595 	
-84 	 221 	 -986 	0.735 	 0.84 	 1.4 	
-84 	 217 	 -985 	0.315 	 0.945 	 1.82 	
-87 	 213 	 -982 	-0.14 	 1.015 	 1.61 	
-94 	 209 	 -978 	-0.42 	 1.05 	 1.4 	
-97 	 204 	 -980 	-0.595 	 0.945 	 1.47 	
-99 	 200 	 -974 	-0.49 	 0.84 	 1.47 	
-102 	 196 	 -969 	-0.35 	 0.63 	 1.12 	
-105 	 191 	 -970 	0 	 0.385 	 0.805 	
-111 	 193 	 -964 	0.455 	 0.14 	 0.49 	
-103 	 192 	 -965 	0.875 	 -0.28 	 -0.035 	
-107 	 201 	 -967 	1.155 	 -0.49 	 -0.595 	
-111 	 213 	 -970 	1.33 	 -0.84 	 -0.21 	
-106 	 221 	 -979 	1.33 	 -1.225 	 0.735 	
-102 	 218 	 -981 	1.155 	 -1.47 	 1.015 	
-97 	 213 	 -978 	0.77 	 -1.715 	 0.07 	
-100 	 209 	 -978 	0.385 	 -1.855 	 -1.26 	
-96 	 206 	 -975 	0.21 	 -2.03 	 -2.135 	
-90 	 202 	 -969 	0.21 	 -2.24 	 -2.38 	
-84 	 199 	 -968 	0.28 	 -2.275 	 -2.1 	
-81 	 195 	 -969 	0.42 	 -2.205 	 -1.47 	
-74 	 193 	 -974 	0.665 	 -2.135 	 -0.945 	
-77 	 191 	 -969 	0.91 	 -1.89 	 -1.085 	
-74 	 194 	 -970 	1.085 	 -1.75 	 -1.47 	
-78 	 205 	 -971 	1.295 	 -1.54 	 -1.505 	
-83 	 206 	 -972 	1.33 	 -1.4 	 -0.35 	
-83 	 209 	 -973 	1.4 	 -1.295 	 1.365 	
-85 	 203 	 -968 	1.365 	 -1.26 	 2.765 	
-80 	 198 	 -973 	1.26 	 -1.225 	 2.94 	
-84 	 198 	 -973 	0.98 	 -1.085 	 2.065 	
-86 	 203 	 -969 	0.7 	 -0.945 	 1.015 	
-87 	 203 	 -967 	0.385 	 -0.98 	 0.49 	
-92 	 204 	 -972 	0.245 	 -1.015 	 0.77 	
-97 	 208 	 -965 	0.245 	 -1.05 	 1.33 	
-93 	 200 	 -962 	0.14 	 -1.33 	 1.68 	
-93 	 198 	 -962 	0.035 	 -1.365 	 1.54 	
-93 	 201 	 -959 	0.14 	 -1.47 	 1.68 	
-92 	 202 	 -959 	0.105 	 -1.645 	 2.135 	
-91 	 202 	 -961 	0.14 	 -1.785 	 2.625 	
-93 	 202 	 -964 	0.035 	 -1.855 	 2.87 	
-95 	 203 	 -965 	-0.105 	 -1.89 	 2.66 	
-97 	 203 	 -968 	-0.35 	 -2.065 	 2.065 	
-99 	 206 	 -971 	-0.455 	 -2.205 	 1.12 	
-97 	 204 	 -977 	-0.56 	 -2.345 	 0.42 	
-103 	 205 	 -968 	-0.63 	 -2.38 	 -0.14 	
-94 	 202 	 -972 	-0.56 	 -2.695 	 -0.63 	
-101 	 204 	 -964 	-0.49 	 -2.66 	 -0.805 	
-94 	 209 	 -967 	-0.35 	 -2.87 	 -0.105 	
-90 	 210 	 -969 	-0.21 	 -2.905 	 0.945 	
-87 	 211 	 -970 	-0.175 	 -2.905 	 1.75 	
-88 	 210 	 -973 	-0.14 	 -2.905 	 1.995 	
-87 	 207 	 -975 	-0.21 	 -2.73 	 1.61 	
-83 	 207 	 -976 	-0.245 	 -2.66 	 0.84 	
-88 	 207 	 -973 	-0.28 	 -2.485 	 0.21 	
-91 	 206 	 -975 	-0.28 	 -2.31 	 0.455 	
-92 	 207 	 -972 	-0.105 	 -2.275 	 1.085 	
-91 	 198 	 -969 	-0.105 	 -2.205 	 1.365 	
-98 	 202 	 -967 	0.105 	 -2.135 	 1.015 	
-104 	 199 	 -968 	0.21 	 -2.03 	 0.7 	
-109 	 207 	 -962 	0.28 	 -2.03 	 0.455 	
-106 	 201 	 -964 	0.315 	 -2.17 	 0.42 	
-107 	 209 	 -965 	0.49 	 -2.17 	 0.175 	
-103 	 203 	 -966 	0.315 	 -2.205 	 0.28 	
-102 	 203 	 -969 	0.455 	 -2.24 	 0.28 	
-101 	 201 	 -968 	0.28 	 -2.135 	 0.035 	
-97 	 201 	 -968 	0.14 	 -2.1 	 -0.525 	
-101 	 202 	 -966 	0.07 	 -1.96 	 -0.98 	
-100 	 202 	 -967 	0 	 -1.925 	 -1.155 	
-99 	 201 	 -961 	-0.105 	 -1.715 	 -1.47 	
-95 	 201 	 -962 	-0.14 	 -1.68 	 -1.995 	
-97 	 203 	 -963 	-0.07 	 -1.54 	 -1.96 	
-93 	 210 	 -965 	-0.035 	 -1.33 	 -1.19 	
-89 	 209 	 -969 	-0.07 	 -1.19 	 -0.315 	
-85 	 207 	 -974 	-0.175 	 -0.945 	 0.035 	
-83 	 210 	 -975 	-0.245 	 -0.63 	 -0.175 	
-79 	 208 	 -973 	-0.35 	 -0.35 	 -0.455 	
-84 	 207 	 -974 	-0.35 	 0 	 -0.42 	
-85 	 205 	 -969 	-0.28 	 0.175 	 0.07 	
-83 	 197 	 -965 	-0.14 	 0.315 	 0.385 	
-89 	 196 	 -962 	0.07 	 0.49 	 0.21 	
-93 	 195 	 -962 	0.245 	 0.49 	 0.105 	
-93 	 202 	 -963 	0.455 	 0.455 	 0.245 	
-95 	 202 	 -969 	0.56 	 0.28 	 0.875 	
-101 	 205 	 -968 	0.595 	 0.175 	 1.47 	
-100 	 202 	 -970 	0.525 	 -0.14 	 1.575 	
-98 	 205 	 -973 	0.455 	 -0.35 	 0.875 	
-100 	 207 	 -970 	0.315 	 -0.56 	 0.21 	
-101 	 205 	 -969 	0.21 	 -0.84 	 0.175 	
-100 	 208 	 -965 	0.105 	 -1.085 	 0.42 	
-98 	 203 	 -967 	-0.07 	 -1.4 	 0.735 	
-100 	 208 	 -969 	-0.175 	 -1.61 	 0.945 	
-95 	 201 	 -974 	-0.35 	 -1.855 	 0.91 	
-87 	 199 	 -975 	-0.49 	 -1.96 	 -0.14 	
-86 	 199 	 -973 	-0.665 	 -1.995 	 -1.575 	
-90 	 205 	 -973 	-0.63 	 -1.995 	 -2.03 	
-92 	 204 	 -971 	-0.42 	 -2.03 	 -1.26 	
-91 	 202 	 -967 	-0.28 	 -2.1 	 -0.21 	
-94 	 201 	 -965 	0.035 	 -2.24 	 0.595 	
-98 	 205 	 -964 	0.28 	 -2.275 	 1.225 	
-96 	 205 	 -967 	0.42 	 -2.485 	 1.68 	
-99 	 205 	 -967 	0.42 	 -2.52 	 1.575 	
-101 	 206 	 -971 	0.35 	 -2.66 	 0.7 	
-98 	 209 	 -971 	0.175 	 -2.765 	 -0.595 	
-101 	 208 	 -973 	0.035 	 -2.835 	 -1.82 	
-101 	 207 	 -969 	-0.035 	 -2.835 	 -2.275 	
-101 	 204 	 -968 	0 	 -2.905 	 -1.96 	
-100 	 203 	 -970 	0.105 	 -2.975 	 -1.68 	
-99 	 203 	 -968 	0.245 	 -2.94 	 -1.715 	
-97 	 207 	 -968 	0.315 	 -2.905 	 -1.645 	
-90 	 203 	 -972 	0.28 	 -2.8 	 -1.225 	
-87 	 213 	 -974 	0.385 	 -2.52 	 -0.98 	
-77 	 210 	 -976 	0.315 	 -2.31 	 -0.91 	
-79 	 212 	 -972 	0.385 	 -1.96 	 -1.225 	
-77 	 206 	 -972 	0.28 	 -1.645 	 -1.12 	
-81 	 204 	 -970 	0.385 	 -1.19 	 -0.42 	
-82 	 203 	 -968 	0.525 	 -0.945 	 0.35 	
-83 	 202 	 -971 	0.665 	 -0.735 	 0.595 	
-86 	 201 	 -972 	0.77 	 -0.49 	 0.63 	
STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-77 	 125 	 -984 	3.115 	 -1.05 	 -3.325 	
-74 	 129 	 -983 	2.94 	 -1.19 	 -3.15 	
-73 	 130 	 -982 	2.765 	 -1.225 	 -2.765 	
-71 	 130 	 -981 	2.59 	 -1.26 	 -2.205 	
-74 	 129 	 -987 	2.38 	 -1.295 	 -1.365 	
-76 	 128 	 -993 	2.24 	 -1.33 	 -0.91 	
-75 	 123 	 -986 	2.03 	 -1.295 	 -1.435 	
-79 	 117 	 -989 	1.89 	 -1.365 	 -2.555 	
-90 	 122 	 -983 	1.925 	 -1.26 	 -3.325 	
-96 	 120 	 -983 	2.1 	 -1.505 	 -3.115 	
-96 	 124 	 -986 	2.38 	 -1.575 	 -2.765 	
-108 	 123 	 -989 	2.8 	 -1.75 	 -2.38 	
-112 	 123 	 -1001 	3.325 	 -2.03 	 -2.24 	
-129 	 129 	 -1005 	4.095 	 -2.24 	 -2.38 	
-142 	 127 	 -1012 	4.9 	 -2.66 	 -2.345 	
-156 	 122 	 -1021 	6.02 	 -3.15 	 -2.065 	
-176 	 123 	 -1037 	7.385 	 -3.605 	 -1.89 	
-175 	 113 	 -1046 	9.135 	 -4.235 	 -2.625 	
-183 	 110 	 -1051 	11.06 	 -4.515 	 -4.55 	
-189 	 102 	 -1073 	13.685 	 -4.76 	 -6.23 	
-207 	 112 	 -1082 	16.975 	 -4.55 	 -7.07 	
-210 	 109 	 -1099 	20.545 	 -4.445 	 -7.14 	
-224 	 111 	 -1138 	24.745 	 -4.095 	 -7.35 	
-235 	 131 	 -1173 	29.96 	 -3.5 	 -7.245 	
-269 	 144 	 -1200 	35.455 	 -2.975 	 -5.67 	
-291 	 143 	 -1245 	41.58 	 -2.73 	 -3.325 	
-300 	 120 	 -1270 	48.65 	 -2.415 	 -1.61 	
-328 	 106 	 -1303 	56.49 	 -2.345 	 -1.085 	
-328 	 72 	 -1327 	65.17 	 -2.59 	 -1.085 	
-344 	 79 	 -1340 	74.935 	 -2.73 	 -2.24 	
-349 	 42 	 -1361 	85.155 	 -3.325 	 -3.5 	
-348 	 21 	 -1357 	96.285 	 -3.85 	 -6.65 	
-329 	 -12 	 -1349 	107.555 	 -4.655 	 -12.46 	
-314 	 -48 	 -1385 	119.175 	 -5.495 	 -20.895 	
-304 	 -56 	 -1380 	131.11 	 -5.775 	 -30.065 	
-258 	 -86 	 -1391 	143.045 	 -6.3 	 -37.73 	
