STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-903 	 -145 	 -387 	14.35 	 2.94 	 11.095 	
-880 	 -161 	 -392 	13.37 	 2.1 	 3.675 	
-879 	 -143 	 -390 	12.6 	 1.61 	 -2.695 	
-891 	 -132 	 -386 	11.9 	 1.05 	 -4.55 	
-901 	 -122 	 -383 	11.41 	 0.07 	 -1.82 	
-897 	 -130 	 -386 	10.745 	 -1.05 	 3.185 	
-893 	 -120 	 -390 	10.08 	 -2.275 	 6.895 	
-898 	 -126 	 -390 	8.96 	 -3.36 	 8.82 	
-907 	 -122 	 -387 	7.805 	 -4.41 	 9.135 	
-907 	 -124 	 -380 	6.44 	 -5.425 	 8.4 	
-898 	 -132 	 -381 	5.18 	 -6.475 	 6.93 	
-883 	 -140 	 -382 	3.99 	 -7 	 5.075 	
-867 	 -144 	 -377 	3.01 	 -7.28 	 3.08 	
-859 	 -126 	 -381 	2.275 	 -7.175 	 1.015 	
-866 	 -111 	 -371 	1.575 	 -6.965 	 0.595 	
-870 	 -96 	 -375 	0.91 	 -6.825 	 2.905 	
-865 	 -91 	 -379 	0.35 	 -6.615 	 7.14 	
-858 	 -90 	 -386 	-0.315 	 -6.23 	 10.815 	
-868 	 -99 	 -384 	-1.05 	 -5.565 	 12.775 	
-859 	 -101 	 -384 	-1.89 	 -5.075 	 12.6 	
-871 	 -107 	 -386 	-2.695 	 -4.235 	 11.55 	
-879 	 -110 	 -387 	-3.325 	 -3.535 	 10.64 	
-895 	 -120 	 -390 	-3.745 	 -2.905 	 10.64 	
-903 	 -130 	 -391 	-3.99 	 -2.52 	 10.99 	
-912 	 -132 	 -393 	-4.13 	 -2.17 	 10.57 	
-919 	 -133 	 -391 	-4.27 	 -2.065 	 9.345 	
-928 	 -126 	 -387 	-4.34 	 -2.03 	 8.435 	
-927 	 -125 	 -391 	-4.41 	 -1.995 	 8.33 	
-918 	 -122 	 -394 	-4.48 	 -1.96 	 8.015 	
-918 	 -120 	 -393 	-4.585 	 -1.82 	 7.035 	
-926 	 -120 	 -389 	-4.76 	 -1.505 	 6.02 	
-932 	 -109 	 -384 	-4.83 	 -1.4 	 5.11 	
-921 	 -105 	 -388 	-4.97 	 -1.365 	 4.62 	
-919 	 -99 	 -384 	-5.04 	 -1.19 	 4.9 	
-910 	 -98 	 -381 	-5.11 	 -1.05 	 5.915 	
-907 	 -91 	 -378 	-5.04 	 -0.91 	 7.035 	
-911 	 -96 	 -387 	-5.075 	 -1.085 	 8.47 	
-930 	 -96 	 -393 	-4.97 	 -1.225 	 10.29 	
-944 	 -101 	 -398 	-4.935 	 -1.75 	 11.83 	
-949 	 -104 	 -408 	-4.865 	 -2.66 	 11.76 	
-956 	 -109 	 -411 	-4.935 	 -3.465 	 10.22 	
-952 	 -105 	 -404 	-4.83 	 -4.27 	 7.455 	
-943 	 -104 	 -396 	-4.655 	 -5.04 	 5.04 	
-929 	 -99 	 -400 	-4.235 	 -5.6 	 4.27 	
-923 	 -105 	 -399 	-3.57 	 -5.705 	 5.145 	
-905 	 -100 	 -394 	-2.73 	 -5.565 	 6.125 	
-883 	 -105 	 -406 	-1.82 	 -5.355 	 7.07 	
-889 	 -95 	 -412 	-0.875 	 -4.76 	 7.84 	
-898 	 -86 	 -419 	-0.035 	 -4.27 	 8.68 	
-914 	 -73 	 -421 	0.665 	 -3.85 	 9.31 	
-932 	 -62 	 -427 	1.12 	 -3.71 	 9.66 	
-940 	 -54 	 -431 	1.435 	 -3.605 	 9.695 	
-946 	 -54 	 -426 	1.54 	 -3.43 	 9.31 	
-943 	 -53 	 -428 	1.645 	 -3.29 	 8.365 	
-939 	 -48 	 -427 	1.715 	 -2.87 	 7.105 	
-931 	 -42 	 -426 	1.82 	 -2.275 	 5.985 	
-918 	 -33 	 -424 	1.995 	 -1.47 	 5.495 	
-898 	 -23 	 -424 	2.135 	 -0.525 	 5.81 	
-901 	 -15 	 -417 	2.275 	 0.805 	 7.315 	
-898 	 -20 	 -410 	2.45 	 2.1 	 9.765 	
-904 	 -25 	 -388 	2.73 	 3.64 	 11.585 	
-896 	 -38 	 -385 	2.835 	 5.005 	 11.55 	
-904 	 -34 	 -384 	2.87 	 6.65 	 9.625 	
-907 	 -27 	 -383 	2.975 	 8.19 	 7.21 	
-912 	 -17 	 -386 	2.975 	 9.555 	 5.775 	
-912 	 -6 	 -390 	2.975 	 10.71 	 6.23 	
-915 	 0 	 -389 	3.01 	 11.655 	 8.4 	
-911 	 -2 	 -390 	2.975 	 12.32 	 11.41 	
-916 	 -5 	 -386 	2.87 	 12.88 	 14.035 	
-922 	 -7 	 -378 	2.765 	 13.125 	 15.715 	
-927 	 -16 	 -378 	2.59 	 13.16 	 16.765 	
-927 	 -20 	 -376 	2.45 	 13.02 	 17.22 	
-937 	 -20 	 -373 	2.205 	 12.88 	 17.22 	
-945 	 -26 	 -375 	2.065 	 12.565 	 16.975 	
-947 	 -23 	 -373 	1.75 	 12.18 	 15.75 	
-938 	 -29 	 -385 	1.295 	 11.585 	 13.51 	
-933 	 -23 	 -406 	0.84 	 11.2 	 11.095 	
-940 	 -24 	 -409 	0.28 	 10.955 	 9.555 	
-937 	 -25 	 -416 	-0.14 	 10.395 	 8.54 	
-925 	 -19 	 -425 	-0.56 	 9.94 	 7.595 	
-931 	 -20 	 -419 	-1.05 	 9.625 	 7.35 	
-943 	 -23 	 -417 	-1.26 	 9.205 	 8.435 	
-934 	 -34 	 -420 	-1.4 	 8.68 	 10.01 	
-929 	 -44 	 -418 	-1.47 	 8.505 	 10.745 	
-919 	 -50 	 -417 	-1.47 	 8.505 	 10.325 	
-909 	 -56 	 -412 	-1.4 	 8.785 	 9.275 	
-903 	 -51 	 -420 	-1.26 	 9.03 	 8.12 	
-904 	 -48 	 -427 	-1.155 	 9.485 	 7.56 	
-917 	 -48 	 -425 	-1.015 	 9.73 	 7.875 	
-921 	 -43 	 -424 	-0.91 	 9.695 	 8.89 	
-925 	 -50 	 -426 	-0.84 	 9.45 	 10.22 	
-926 	 -52 	 -423 	-0.735 	 9.03 	 11.27 	
-927 	 -63 	 -429 	-0.735 	 8.435 	 11.935 	
-925 	 -72 	 -430 	-0.7 	 7.875 	 11.76 	
-924 	 -83 	 -426 	-0.63 	 7.14 	 10.29 	
-924 	 -81 	 -431 	-0.49 	 6.195 	 7.42 	
-928 	 -88 	 -436 	-0.28 	 5.11 	 3.92 	
-925 	 -89 	 -433 	0.035 	 3.99 	 0.42 	
-919 	 -86 	 -440 	0.56 	 2.52 	 -2.52 	
-921 	 -71 	 -441 	1.19 	 1.225 	 -4.235 	
-923 	 -65 	 -435 	1.96 	 -0.21 	 -4.165 	
-908 	 -61 	 -440 	2.695 	 -1.785 	 -3.22 	
-909 	 -56 	 -439 	3.29 	 -3.01 	 -3.08 	
-910 	 -43 	 -436 	3.64 	 -4.06 	 -4.34 	
-909 	 -44 	 -442 	3.92 	 -5.18 	 -6.02 	
-903 	 -39 	 -443 	4.165 	 -6.195 	 -8.155 	
-899 	 -34 	 -438 	4.305 	 -6.895 	 -11.095 	
-896 	 -29 	 -431 	4.585 	 -7.7 	 -14.245 	
-898 	 -15 	 -423 	4.83 	 -8.33 	 -16.555 	
-904 	 7 	 -416 	5.25 	 -8.855 	 -17.22 	
-923 	 7 	 -402 	5.565 	 -9.345 	 -15.12 	
-923 	 10 	 -392 	6.02 	 -9.905 	 -12.005 	
-921 	 -1 	 -380 	6.16 	 -10.22 	 -9.905 	
-921 	 -6 	 -383 	6.265 	 -10.465 	 -10.15 	
-926 	 -17 	 -386 	5.95 	 -10.465 	 -11.865 	
-920 	 -20 	 -402 	5.705 	 -10.535 	 -14.35 	
-900 	 -21 	 -425 	5.285 	 -10.535 	 -17.36 	
-888 	 -11 	 -438 	4.795 	 -10.22 	 -20.265 	
-870 	 4 	 -451 	4.2 	 -9.94 	 -21.105 	
-866 	 24 	 -456 	3.675 	 -9.38 	 -18.235 	
-866 	 28 	 -454 	3.01 	 -8.855 	 -11.725 	
-864 	 22 	 -455 	2.31 	 -8.365 	 -3.955 	
-871 	 9 	 -451 	1.47 	 -7.7 	 2.45 	
-883 	 -5 	 -450 	0.35 	 -7.14 	 6.3 	
-900 	 -22 	 -449 	-0.7 	 -6.615 	 8.33 	
-914 	 -34 	 -447 	-1.715 	 -6.195 	 9.17 	
-915 	 -49 	 -449 	-2.625 	 -6.02 	 9.03 	
-908 	 -57 	 -455 	-3.36 	 -5.74 	 7.7 	
-914 	 -61 	 -453 	-3.85 	 -5.32 	 5.915 	
-919 	 -65 	 -446 	-4.095 	 -4.97 	 4.935 	
-926 	 -78 	 -438 	-4.025 	 -4.655 	 5.355 	
-927 	 -87 	 -434 	-3.64 	 -4.445 	 6.475 	
-920 	 -94 	 -428 	-3.15 	 -4.095 	 6.93 	
-912 	 -91 	 -433 	-2.695 	 -3.675 	 6.16 	
-917 	 -82 	 -431 	-2.31 	 -3.115 	 5.075 	
-913 	 -65 	 -441 	-2.17 	 -2.835 	 4.27 	
-903 	 -56 	 -454 	-2.24 	 -2.345 	 3.85 	
-901 	 -47 	 -456 	-2.52 	 -1.855 	 3.22 	
-900 	 -38 	 -456 	-3.08 	 -1.47 	 2.52 	
-905 	 -29 	 -462 	-3.71 	 -1.05 	 2.345 	
-919 	 -30 	 -453 	-4.375 	 -0.63 	 3.255 	
-924 	 -32 	 -450 	-4.935 	 -0.595 	 4.515 	
-928 	 -36 	 -451 	-5.425 	 -0.56 	 5.67 	
-937 	 -47 	 -447 	-5.775 	 -0.42 	 6.475 	
-935 	 -51 	 -447 	-6.125 	 -0.385 	 7 	
-933 	 -58 	 -450 	-6.265 	 -0.385 	 7.21 	
-934 	 -62 	 -449 	-6.37 	 -0.105 	 6.895 	
-933 	 -65 	 -444 	-6.335 	 0 	 6.09 	
-929 	 -61 	 -447 	-6.195 	 0.245 	 4.83 	
-934 	 -54 	 -443 	-5.915 	 0.455 	 3.78 	
-939 	 -51 	 -444 	-5.6 	 0.77 	 3.605 	
-942 	 -50 	 -439 	-5.11 	 0.98 	 4.235 	
-938 	 -54 	 -437 	-4.585 	 1.085 	 4.725 	
-938 	 -57 	 -437 	-3.955 	 1.225 	 4.41 	
-943 	 -57 	 -432 	-3.36 	 1.435 	 3.675 	
-943 	 -58 	 -426 	-2.695 	 1.435 	 3.01 	
-935 	 -59 	 -429 	-1.96 	 1.26 	 2.415 	
-934 	 -51 	 -430 	-1.295 	 1.295 	 1.82 	
-934 	 -45 	 -429 	-0.665 	 1.12 	 1.505 	
-930 	 -43 	 -431 	-0.175 	 0.945 	 1.435 	
