STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
121 	 -331 	 -917 	13.37 	 -28.84 	 7.245 	
102 	 -326 	 -914 	13.65 	 -28.14 	 8.4 	
82 	 -362 	 -899 	13.65 	 -27.72 	 9.66 	
76 	 -375 	 -897 	14.28 	 -27.44 	 10.64 	
76 	 -352 	 -906 	15.225 	 -27.125 	 11.445 	
62 	 -337 	 -912 	15.645 	 -26.495 	 11.865 	
59 	 -362 	 -909 	15.715 	 -26.11 	 11.97 	
50 	 -374 	 -910 	16.17 	 -25.795 	 11.375 	
52 	 -363 	 -917 	16.8 	 -25.515 	 10.36 	
46 	 -356 	 -918 	17.185 	 -25.06 	 8.995 	
39 	 -361 	 -915 	17.36 	 -24.5 	 7.28 	
38 	 -365 	 -912 	17.465 	 -24.185 	 5.425 	
33 	 -369 	 -913 	17.64 	 -23.835 	 3.605 	
17 	 -360 	 -917 	17.675 	 -23.415 	 1.925 	
14 	 -348 	 -922 	17.745 	 -23.31 	 0.49 	
18 	 -340 	 -930 	17.57 	 -22.995 	 -0.7 	
19 	 -336 	 -934 	17.325 	 -22.575 	 -1.33 	
10 	 -332 	 -935 	17.29 	 -22.365 	 -1.505 	
10 	 -326 	 -937 	17.01 	 -22.085 	 -1.33 	
17 	 -325 	 -940 	16.695 	 -21.805 	 -0.805 	
11 	 -326 	 -936 	16.31 	 -21.385 	 -0.14 	
13 	 -329 	 -934 	16.135 	 -21.14 	 0.49 	
27 	 -328 	 -933 	16.03 	 -20.965 	 1.085 	
35 	 -336 	 -929 	15.715 	 -20.475 	 1.75 	
24 	 -350 	 -921 	15.47 	 -19.845 	 2.275 	
16 	 -355 	 -918 	15.47 	 -19.46 	 2.625 	
14 	 -357 	 -918 	15.47 	 -19.04 	 2.975 	
5 	 -358 	 -915 	15.4 	 -18.585 	 3.15 	
0 	 -366 	 -912 	15.4 	 -18.095 	 3.08 	
-2 	 -381 	 -908 	15.47 	 -17.745 	 2.87 	
-2 	 -383 	 -915 	15.75 	 -17.36 	 2.345 	
-1 	 -379 	 -921 	15.96 	 -17.08 	 1.505 	
-4 	 -379 	 -920 	16.1 	 -16.415 	 0.665 	
-12 	 -377 	 -915 	16.38 	 -15.925 	 -0.525 	
-2 	 -377 	 -911 	16.485 	 -15.61 	 -1.575 	
0 	 -382 	 -909 	16.52 	 -15.015 	 -2.275 	
-6 	 -395 	 -910 	16.555 	 -14.49 	 -2.87 	
-4 	 -387 	 -911 	16.8 	 -14.175 	 -3.255 	
0 	 -377 	 -911 	16.94 	 -13.685 	 -3.43 	
-6 	 -369 	 -911 	16.835 	 -12.915 	 -3.605 	
-10 	 -359 	 -910 	16.765 	 -12.46 	 -3.465 	
-13 	 -366 	 -903 	16.625 	 -11.97 	 -2.975 	
-17 	 -370 	 -904 	16.31 	 -11.585 	 -2.485 	
-17 	 -370 	 -905 	16.135 	 -11.235 	 -1.54 	
-22 	 -360 	 -906 	15.82 	 -10.71 	 -0.7 	
-30 	 -362 	 -909 	15.365 	 -10.255 	 0.07 	
-35 	 -368 	 -914 	14.945 	 -9.94 	 0.455 	
-38 	 -370 	 -917 	14.63 	 -9.66 	 0.525 	
-38 	 -371 	 -911 	14.28 	 -9.31 	 0.245 	
-38 	 -370 	 -905 	13.825 	 -8.925 	 -0.42 	
-25 	 -377 	 -900 	13.16 	 -8.505 	 -1.155 	
-14 	 -399 	 -891 	12.635 	 -8.015 	 -1.785 	
-23 	 -402 	 -885 	12.11 	 -7.35 	 -2.275 	
-28 	 -393 	 -881 	11.725 	 -7.035 	 -2.52 	
-28 	 -388 	 -886 	11.2 	 -6.79 	 -2.31 	
-28 	 -392 	 -888 	10.64 	 -6.335 	 -1.89 	
-35 	 -388 	 -886 	10.15 	 -5.88 	 -1.155 	
-44 	 -383 	 -878 	9.415 	 -5.6 	 -0.455 	
-45 	 -376 	 -876 	8.435 	 -5.32 	 0.28 	
-40 	 -383 	 -879 	7.35 	 -5.075 	 0.875 	
-48 	 -392 	 -881 	6.23 	 -4.9 	 1.33 	
-51 	 -390 	 -883 	5.075 	 -4.725 	 1.54 	
-54 	 -382 	 -887 	3.675 	 -4.55 	 1.575 	
-63 	 -375 	 -889 	2.31 	 -4.445 	 1.47 	
-73 	 -361 	 -886 	0.805 	 -4.27 	 1.12 	
-85 	 -341 	 -881 	-0.91 	 -4.235 	 0.7 	
-84 	 -339 	 -877 	-2.8 	 -4.445 	 0.595 	
-81 	 -352 	 -876 	-4.865 	 -4.585 	 0.91 	
