STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
125 	 -1073 	 -146 	 207.515 	 8.855 	 3.255 	
86 	 -1080 	 132 	 212.275 	 11.305 	 3.885 	
-64 	 -1153 	 720 	 216.685 	 15.015 	 16.52 	
-124 	 -1557 	 1504 	 218.085 	 19.215 	 49.49 	
-243 	 -1352 	 2473 	 210.0 	 40.04 	 70.7 	
-1004 	 -1267 	 4283 	 166.46 	 85.015 	 69.93 	
-852 	 -272 	 4888 	 90.37 	 38.185 	 -6.16 	
154 	 2025 	 4228 	 -31.78 	 -18.55 	 -136.325 	
-102 	 4259 	 3249 	 -210.07 	 -41.545 	 -165.97 	
263 	 5466 	 1273 	 -427.07 	 -56.77 	 -17.57 	
-25 	 5055 	 -414 	 -658.525 	 -10.745 	 176.12 	
187 	 4800 	 -2873 	 -875.07 	 9.1 	 252.07 	
-19 	 4664 	 -5403 	 -1054.9 	 44.695 	 279.16 	
-33 	 3765 	 -7120 	 -1141.21 	 82.985 	 336.63 	
157 	 1747 	 -7173 	 -1146.74 	 128.275 	 375.76 	
267 	 454 	 -5391 	 -1145.97 	 165.2 	 312.55 	
-294 	 -510 	 -3471 	 -1108.52 	 166.25 	 186.865 	
-459 	 -2215 	 -1984 	 -973.7 	 129.85 	 111.125 	
-654 	 -1820 	 -842 	 -764.82 	 60.305 	 67.025 	
-995 	 -1601 	 -166 	 -547.645 	 3.29 	 152.985 	
-1438 	 -1787 	 146 	 -344.435 	 -44.765 	 234.185 	
-757 	 -1318 	 -114 	 -157.955 	 -108.92 	 154.525 	
-896 	 -15 	 -268 	 -14.35 	 -159.53 	 -29.19 	
-252 	 946 	 -1014 	 87.255 	 -199.885 	 -160.02 	
-458 	 1856 	 -1317 	 158.305 	 -201.215 	 -188.545 	
-100 	 2013 	 -1798 	 194.985 	 -200.445 	 -145.215 	
-163 	 2012 	 -1851 	 207.48 	 -180.74 	 -95.83 	
229 	 1770 	 -1983 	 196.42 	 -162.61 	 -77.63 	
120 	 1613 	 -1793 	 172.935 	 -129.71 	 -82.53 	
