STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-41 	 -1016 	 930 	 145.915 	 -9.52 	 -4.13 	
-15 	 -1121 	 1649 	 124.285 	 -3.185 	 -32.095 	
140 	 -219 	 2791 	 79.1 	 20.09 	 -93.94 	
-114 	 674 	 3031 	 -6.09 	 -7.77 	 -146.965 	
-336 	 2659 	 3035 	 -112.77 	 -36.89 	 -100.94 	
-58 	 3110 	 2703 	 -265.335 	 -57.715 	 69.93 	
401 	 3345 	 1468 	 -447.72 	 -81.76 	 175.105 	
-124 	 3947 	 139 	 -642.145 	 -79.24 	 197.68 	
-399 	 4216 	 -1850 	 -827.855 	 -81.13 	 241.29 	
-588 	 3882 	 -3989 	 -984.41 	 -73.815 	 294.07 	
-966 	 3386 	 -5573 	 -1098.86 	 -56.42 	 312.235 	
-1101 	 1692 	 -6094 	 -1145.24 	 -41.195 	 310.765 	
-1033 	 788 	 -4733 	 -1131.52 	 -30.8 	 271.6 	
-1288 	 -37 	 -3371 	 -1065.33 	 -36.96 	 224.42 	
-1154 	 -1499 	 -2098 	 -936.95 	 -54.25 	 209.195 	
-800 	 -1771 	 -1018 	 -753.445 	 -83.93 	 182.21 	
-663 	 -2363 	 -413 	 -555.205 	 -105.77 	 193.34 	
-488 	 -2331 	 -50 	 -347.69 	 -124.215 	 155.225 	
-250 	 -1526 	 -85 	 -160.58 	 -147.07 	 30.59 	
-31 	 -405 	 -335 	 -4.76 	 -163.17 	 -103.915 	
86 	 1016 	 -717 	 116.235 	 -158.9 	 -171.71 	
141 	 1552 	 -1135 	 190.68 	 -139.58 	 -144.235 	
311 	 2075 	 -1579 	 231.28 	 -115.045 	 -95.025 	
276 	 2170 	 -1800 	 236.495 	 -84.42 	 -46.13 	
349 	 2146 	 -1911 	 219.625 	 -55.23 	 -24.71 	
98 	 2110 	 -1768 	 187.74 	 -23.1 	 -19.74 	
-87 	 2003 	 -1614 	 147.595 	 3.64 	 -1.785 	
-299 	 1863 	 -1406 	 105.28 	 27.125 	 30.87 	
-371 	 1589 	 -1299 	 62.545 	 43.68 	 61.565 	
-563 	 1354 	 -1233 	 24.605 	 58.485 	 78.4 	
-694 	 1140 	 -1143 	 -7.595 	 68.25 	 87.36 	
-842 	 929 	 -1051 	 -33.46 	 75.6 	 95.725 	
