STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
235 	 -987 	 37 	 133.35 	 -24.78 	 -44.17 	
272 	 -887 	 172 	 130.55 	 -21.07 	 -45.815 	
305 	 -795 	 417 	 125.125 	 -16.555 	 -43.575 	
321 	 -414 	 931 	 114.8 	 -9.87 	 -43.995 	
252 	 -186 	 1686 	 90.545 	 -0.035 	 -35.42 	
357 	 -54 	 2753 	 47.845 	 19.145 	 -16.835 	
750 	 -66 	 3973 	 -16.765 	 31.535 	 7.875 	
905 	 895 	 4465 	 -107.38 	 10.99 	 8.575 	
1002 	 2313 	 4596 	 -232.26 	 -2.87 	 31.5 	
1185 	 3405 	 3529 	 -390.705 	 -32.865 	 91.98 	
1161 	 4459 	 1468 	 -572.81 	 -50.54 	 185.85 	
578 	 4980 	 -600 	 -762.545 	 -13.44 	 315.77 	
226 	 5056 	 -3009 	 -942.445 	 24.185 	 420.98 	
-366 	 4976 	 -5213 	 -1092.32 	 76.44 	 469.49 	
-837 	 4278 	 -7116 	 -1146.04 	 131.88 	 487.9 	
-809 	 3035 	 -7945 	 -1146.74 	 186.445 	 483.875 	
-425 	 1321 	 -6774 	 -1146.74 	 234.955 	 461.37 	
-603 	 468 	 -5112 	 -1141.42 	 264.285 	 404.46 	
-1198 	 -1390 	 -3299 	 -1047.8 	 271.6 	 398.195 	
-609 	 -1735 	 -1866 	 -846.405 	 241.675 	 400.785 	
-1130 	 -2089 	 -561 	 -636.72 	 212.38 	 412.475 	
-1813 	 -2624 	 258 	 -427.49 	 165.165 	 382.725 	
-1857 	 -2025 	 709 	 -229.635 	 77.525 	 234.045 	
-1337 	 -698 	 30 	 -70.735 	 -47.145 	 4.305 	
-1363 	 892 	 -559 	 48.93 	 -127.645 	 -171.36 	
-1373 	 2028 	 -1214 	 122.99 	 -183.015 	 -215.005 	
-1267 	 2088 	 -1730 	 161.35 	 -222.355 	 -166.6 	
-924 	 2184 	 -2058 	 180.775 	 -250.635 	 -130.025 	
-551 	 1992 	 -2244 	 178.64 	 -262.99 	 -123.2 	
-228 	 1836 	 -2257 	 165.585 	 -260.75 	 -154.665 	
-87 	 1852 	 -2112 	 148.085 	 -244.685 	 -192.745 	
-137 	 1764 	 -1921 	 127.33 	 -221.865 	 -198.485 	
23 	 1586 	 -1764 	 106.82 	 -197.47 	 -179.9 	
155 	 1312 	 -1598 	 86.1 	 -169.05 	 -155.225 	
94 	 1185 	 -1433 	 67.305 	 -138.95 	 -126.21 	
50 	 1030 	 -1345 	 50.925 	 -111.685 	 -87.115 	
42 	 878 	 -1269 	 36.96 	 -85.715 	 -52.675 	
-49 	 709 	 -1177 	 25.515 	 -60.025 	 -27.23 	
-235 	 631 	 -1077 	 17.85 	 -37.38 	 -4.725 	
-310 	 488 	 -1012 	 13.3 	 -19.565 	 18.305 	
-420 	 373 	 -946 	 11.725 	 -3.815 	 31.535 	
-493 	 307 	 -905 	 12.915 	 8.19 	 33.88 	
