STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
90 	 -884 	 81 	 139.195 	 -5.005 	 -0.49 	
32 	 -843 	 628 	 141.015 	 0.21 	 25.865 	
-369 	 -1082 	 1514 	 138.915 	 11.305 	 73.605 	
-540 	 -1169 	 2422 	 126.56 	 32.9 	 126.77 	
-610 	 -976 	 3461 	 85.61 	 55.755 	 113.26 	
160 	 -756 	 3569 	 14.84 	 29.505 	 -18.655 	
529 	 1230 	 3314 	 -80.675 	 10.395 	 -215.775 	
272 	 3424 	 3027 	 -223.335 	 0.595 	 -237.685 	
383 	 4547 	 1633 	 -395.71 	 -10.395 	 -15.365 	
338 	 4517 	 -49 	 -584.36 	 7.805 	 226.31 	
157 	 4513 	 -2330 	 -771.33 	 21.84 	 300.79 	
-376 	 4889 	 -4364 	 -935.725 	 44.835 	 292.915 	
-894 	 4171 	 -6116 	 -1072.12 	 57.33 	 318.185 	
-632 	 2500 	 -6456 	 -1139.67 	 69.23 	 333.795 	
-662 	 660 	 -5213 	 -1142.4 	 74.76 	 276.22 	
-1014 	 -664 	 -3469 	 -1086.12 	 55.615 	 186.9 	
-1392 	 -2172 	 -1959 	 -969.115 	 10.15 	 134.19 	
-1154 	 -2582 	 -924 	 -790.58 	 -52.71 	 108.745 	
-1475 	 -2547 	 -193 	 -588.035 	 -105.84 	 115.535 	
-1175 	 -2258 	 129 	 -389.06 	 -153.125 	 105.595 	
-827 	 -1620 	 -40 	 -216.755 	 -200.515 	 -6.09 	
-388 	 -70 	 -385 	 -62.09 	 -233.87 	 -147.735 	
-102 	 1597 	 -849 	 48.615 	 -237.51 	 -205.03 	
205 	 2007 	 -1309 	 112.315 	 -217.91 	 -155.715 	
269 	 2504 	 -1614 	 145.775 	 -188.545 	 -107.17 	
335 	 2489 	 -1780 	 146.475 	 -153.93 	 -59.605 	
231 	 2350 	 -1720 	 129.22 	 -114.31 	 -29.085 	
42 	 2082 	 -1559 	 99.715 	 -75.845 	 -0.28 	
-143 	 1788 	 -1472 	 67.445 	 -39.725 	 39.27 	
-271 	 1434 	 -1235 	 35.28 	 -6.545 	 80.745 	
-402 	 1110 	 -1085 	 5.6 	 23.66 	 105.77 	
-441 	 791 	 -988 	 -19.04 	 49.0 	 107.03 	
-573 	 706 	 -907 	 -36.54 	 71.75 	 96.635 	
-686 	 555 	 -867 	 -47.74 	 89.495 	 98.105 	
-725 	 452 	 -882 	 -51.275 	 101.85 	 104.055 	
-779 	 342 	 -883 	 -49.21 	 111.37 	 108.29 	
