STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
941 	 122 	 -330 	8.295 	 -0.32375 	 0.16625 	
951 	 126 	 -334 	9.87875 	 -0.6125 	 -3.89375 	
961 	 105 	 -318 	9.49375 	 -1.18125 	 -3.465 	
941 	 114 	 -310 	9.63375 	 -1.05875 	 1.30375 	
946 	 119 	 -311 	9.485 	 -1.60125 	 1.44375 	
938 	 127 	 -310 	8.61 	 -2.8525 	 1.65375 	
942 	 112 	 -306 	7.70875 	 -4.2525 	 -0.2275 	
930 	 110 	 -310 	7.665 	 -5.25875 	 -0.595 	
936 	 108 	 -310 	8.1375 	 -5.1975 	 -1.6275 	
948 	 101 	 -310 	8.96875 	 -3.92875 	 -3.71875 	
958 	 87 	 -313 	10.71 	 -1.75 	 -1.54875 	
940 	 93 	 -296 	12.67 	 0.76125 	 0.86625 	
953 	 109 	 -303 	13.895 	 1.785 	 1.25125 	
926 	 94 	 -296 	12.8975 	 2.065 	 1.4875 	
926 	 99 	 -293 	10.465 	 1.4 	 0.63 	
948 	 71 	 -293 	7.28 	 -0.3675 	 -1.96 	
968 	 85 	 -302 	4.75125 	 -1.085 	 -5.46 	
967 	 64 	 -300 	2.905 	 -0.41125 	 -5.005 	
949 	 85 	 -293 	1.56625 	 1.505 	 -3.84125 	
918 	 89 	 -297 	1.82875 	 1.6275 	 3.2025 	
937 	 100 	 -297 	0.91 	 -0.28875 	 0.2975 	
951 	 94 	 -299 	-0.70875 	 -2.2925 	 -0.41125 	
953 	 95 	 -302 	-1.505 	 -2.75625 	 -0.56 	
961 	 95 	 -305 	-1.68 	 -2.28375 	 -0.56875 	
948 	 86 	 -307 	-2.0475 	 -0.9275 	 0.8925 	
938 	 86 	 -299 	-1.51375 	 0.4375 	 0.945 	
943 	 88 	 -295 	-0.35 	 1.07625 	 0.21875 	
954 	 79 	 -297 	0.51625 	 0.95375 	 0.81375 	
957 	 73 	 -286 	0.69125 	 1.11125 	 1.47875 	
956 	 81 	 -281 	0.69125 	 1.68875 	 2.1 	
949 	 96 	 -290 	0.595 	 2.0825 	 3.22 	
948 	 101 	 -284 	-0.595 	 2.26625 	 4.10375 	
957 	 93 	 -285 	-2.905 	 2.0825 	 2.17875 	
