STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-462 	 -19 	 -2005 	 245.63 	 43.89 	 -245.35 	
-490 	 2 	 -1888 	 215.215 	 59.29 	 -237.685 	
-751 	 14 	 -1704 	 186.655 	 67.48 	 -231.105 	
-1106 	 12 	 -1488 	 160.58 	 63.315 	 -221.305 	
-1242 	 -84 	 -1421 	 137.725 	 46.725 	 -206.99 	
-1139 	 -297 	 -1455 	 116.655 	 23.415 	 -192.78 	
-1033 	 -486 	 -1448 	 97.58 	 0.805 	 -182.49 	
-1115 	 -556 	 -1361 	 82.705 	 -16.625 	 -174.51 	
-1242 	 -532 	 -1304 	 71.54 	 -27.825 	 -164.29 	
-1242 	 -520 	 -1246 	 62.405 	 -33.04 	 -151.445 	
-1191 	 -547 	 -1131 	 54.67 	 -34.125 	 -140.315 	
-1234 	 -518 	 -996 	 49.805 	 -33.81 	 -130.795 	
-1330 	 -462 	 -879 	 46.725 	 -34.545 	 -120.54 	
-1362 	 -411 	 -779 	 44.52 	 -37.345 	 -109.2 	
-1358 	 -368 	 -653 	 43.225 	 -41.79 	 -98.28 	
-1366 	 -320 	 -540 	 43.365 	 -46.095 	 -88.34 	
-1353 	 -267 	 -500 	 44.975 	 -49.315 	 -78.61 	
-1306 	 -229 	 -496 	 46.69 	 -49.77 	 -69.09 	
-1265 	 -214 	 -456 	 48.72 	 -46.97 	 -59.85 	
-1255 	 -203 	 -378 	 51.45 	 -41.195 	 -51.415 	
-1242 	 -157 	 -319 	 55.02 	 -33.705 	 -43.785 	
-1224 	 -91 	 -269 	 58.905 	 -24.745 	 -36.645 	
-1199 	 -43 	 -218 	 62.86 	 -15.19 	 -30.24 	
-1188 	 -8 	 -165 	 67.06 	 -5.075 	 -24.605 	
-1159 	 20 	 -137 	 71.47 	 5.075 	 -19.11 	
-1127 	 54 	 -122 	 75.46 	 14.42 	 -14.14 	
-1104 	 80 	 -85 	 79.17 	 21.945 	 -10.01 	
-1113 	 99 	 -35 	 82.915 	 27.23 	 -6.475 	
-1131 	 125 	 3 	 86.8 	 29.89 	 -3.08 	
-1141 	 160 	 33 	 90.44 	 30.24 	 -0.14 	
-1146 	 192 	 51 	 94.045 	 28.98 	 1.96 	
-1141 	 195 	 30 	 97.72 	 26.95 	 3.78 	
-1129 	 172 	 5 	 101.08 	 24.815 	 5.075 	
-1105 	 135 	 -5 	 104.3 	 23.275 	 5.81 	
-1086 	 115 	 -12 	 107.94 	 22.89 	 5.985 	
-1070 	 103 	 -44 	 111.79 	 24.15 	 5.6 	
-1067 	 81 	 -96 	 115.745 	 27.02 	 4.69 	
-1109 	 -30 	 -200 	 119.945 	 31.29 	 3.29 	
-1152 	 -220 	 -360 	 124.775 	 36.61 	 1.89 	
-1112 	 -421 	 -562 	 130.445 	 42.245 	 1.19 	
-1098 	 -678 	 -796 	 137.445 	 48.86 	 -0.315 	
-1203 	 -1125 	 -1137 	 146.3 	 55.335 	 -2.905 	
-1396 	 -1954 	 -1806 	 156.905 	 61.25 	 -3.745 	
-1290 	 -3090 	 -2603 	 166.145 	 70.105 	 4.025 	
-405 	 -4268 	 -3355 	 172.13 	 87.395 	 20.405 	
683 	 -4982 	 -3695 	 173.565 	 124.81 	 31.605 	
1088 	 -4878 	 -3937 	 166.6 	 179.55 	 33.88 	
669 	 -4169 	 -4445 	 151.48 	 229.215 	 41.055 	
-503 	 -3657 	 -4222 	 114.1 	 241.255 	 54.39 	
-1562 	 -3403 	 -3354 	 50.365 	 185.395 	 68.285 	
-2224 	 -2628 	 -2666 	 -19.88 	 66.43 	 79.065 	
-2366 	 -1516 	 -2991 	 -94.36 	 -84.21 	 85.645 	
-1890 	 -634 	 -3846 	 -188.195 	 -209.195 	 97.335 	
-984 	 -89 	 -4367 	 -299.285 	 -264.25 	 112.0 	
-686 	 374 	 -4240 	 -415.695 	 -249.48 	 117.145 	
-1495 	 813 	 -3485 	 -528.85 	 -210.875 	 118.125 	
-2644 	 1289 	 -2941 	 -632.415 	 -197.435 	 131.985 	
-2989 	 1392 	 -2797 	 -733.565 	 -224.21 	 163.8 	
-2426 	 1004 	 -2520 	 -834.82 	 -277.55 	 201.04 	
-1910 	 502 	 -1872 	 -922.46 	 -330.75 	 234.605 	
-1957 	 250 	 -1072 	 -983.92 	 -364.105 	 271.67 	
-2188 	 74 	 -343 	 -1019.24 	 -371.455 	 322.595 	
-1784 	 -402 	 305 	 -1028.48 	 -349.125 	 388.955 	
-532 	 -1603 	 1251 	 -1012.13 	 -294.595 	 454.3 	
223 	 -2501 	 2505 	 -968.87 	 -215.915 	 489.055 	
-473 	 -2450 	 3425 	 -895.825 	 -134.4 	 498.925 	
-1051 	 -2187 	 4059 	 -806.785 	 -86.975 	 515.9 	
-878 	 -2759 	 4976 	 -705.425 	 -84.14 	 532.385 	
-544 	 -2676 	 5803 	 -588.49 	 -115.57 	 527.625 	
-296 	 -2238 	 6162 	 -460.53 	 -162.12 	 512.155 	
